Date,Regroupement,Croisement,Nom,vac_quo_tot_n,vac_cum_tot_n,cv_xbb_tot_n,pop_tot_n,cv_xbb_tot_p,vac_quo_tot_m
2023-12-02,Région,RSS98,Hors Québec,2,14273,44,2371,1.8557570645,
2023-12-02,Région,RSS99,Ensemble du Québec,9240,24441275,1285515,8972107,14.327905363,15827
2023-12-02,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,785,1715928,28984,1490371,1.9447506695,
2023-12-02,Groupe d'âge 1,GR1_16_59,16 à 59 ans,3505,12268227,289986,4960161,5.8463021664,
2023-12-02,Groupe d'âge 1,GR1_60_69,60 à 69 ans,2332,4689930,347041,1197602,28.977991019,
2023-12-02,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1884,3690769,381754,847858,45.025700058,
2023-12-02,Groupe d'âge 1,GR1_80_,80 ans et plus,734,2076421,237750,476115,49.935414763,
2023-12-02,Groupe d'âge 1,TOT,Total,9240,24441275,1285515,8972107,14.327905363,15827
2023-12-02,Sexe,FEM,Féminin,4845,12740142,,,,
2023-12-02,Sexe,INC,Inconnu,1,4023,,,,
2023-12-02,Sexe,MASC,Masculin,4394,11697110,,,,
2023-12-02,Sexe,TOT,Total,9240,24441275,,,,15827
2023-12-02,Groupe prioritaire,GRP-Autres,Autres raisons,6666,18450857,,,,
2023-12-02,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,6,227786,27195,43196,62.957218261,
2023-12-02,Groupe prioritaire,GRP-MC,Maladie chronique,2409,3770923,802924,2697856,29.761558808,
2023-12-02,Groupe prioritaire,GRP-RPA,Résident en RPA,45,762892,69472,130237,53.34275206,
2023-12-02,Groupe prioritaire,GRP-TS,Travailleur de la santé,114,1228817,45440,319214,14.234964632,
2023-12-02,Groupe prioritaire,TOT,Total,9240,24441275,,,,15827
2023-12-02,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,187,56071,6573,406758,1.6159485493,
2023-12-02,Groupe d'âge 2,GR2_05_11,5 à 11 ans,348,826833,12937,671063,1.9278368797,
2023-12-02,Groupe d'âge 2,GR2_12_17,12 à 17 ans,378,1185847,13717,609112,2.2519667976,
2023-12-02,Groupe d'âge 2,GR2_18_29,18 à 29 ans,393,2635262,27132,1232150,2.2020046261,
2023-12-02,Groupe d'âge 2,GR2_30_49,30 à 49 ans,1543,5733580,128743,2446892,5.2614909036,
2023-12-02,Groupe d'âge 2,GR2_50_69,50 à 69 ans,3773,8236492,476909,2282159,20.897273152,
2023-12-02,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1884,3690769,381754,847858,45.025700058,
2023-12-02,Groupe d'âge 2,GR2_80_,80 ans et plus,734,2076421,237750,476115,49.935414763,
2023-12-02,Groupe d'âge 2,TOT,Total,9240,24441275,1285515,8972107,14.327905363,15827
2023-12-02,Groupe d'âge 2,GR2_12_,12 ans et +,8705,23558371,1266005,7894286,16.036979152,
2023-12-02,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,187,56071,6573,406758,1.6159485493,
2023-12-02,Groupe d'âge 3,GR3_05_11,5 à 11 ans,348,826833,12937,671063,1.9278368797,
2023-12-02,Groupe d'âge 3,GR3_12_17,12 à 17 ans,378,1185847,13717,609112,2.2519667976,
2023-12-02,Groupe d'âge 3,GR3_18_59,18 à 59 ans,3377,11915404,285743,4763599,5.9984688048,
2023-12-02,Groupe d'âge 3,GR3_60_69,60 à 69 ans,2332,4689930,347041,1197602,28.977991019,
2023-12-02,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1884,3690769,381754,847858,45.025700058,
2023-12-02,Groupe d'âge 3,GR3_80_,80 ans et +,734,2076421,237750,476115,49.935414763,
2023-12-02,Groupe d'âge 3,TOT,Total,9240,24441275,1285515,8972107,14.327905363,15827
2023-12-02,Groupe d'âge 3,GR3_18_,18 ans et +,8327,22372524,1252288,7285174,17.189541389,
2023-12-02,Groupe d'âge 3,GR3_60_,60 ans et +,4950,10457120,966545,2521575,38.33100344,
2023-12-03,Région,RSS00,Inconnue,0,5673,214,26424,0.8098698153,
2023-12-03,Région,RSS01,01 - Bas-Saint-Laurent,99,618447,35412,206499,17.148751326,
2023-12-03,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,2,878482,56831,292304,19.442429799,
2023-12-03,Région,RSS03,03 - Capitale-Nationale,693,2291891,130862,796311,16.433529111,
2023-12-03,Région,RSS04,04 - Mauricie et Centre-du-Québec,210,1528237,86285,552911,15.605585709,
2023-12-03,Région,RSS05,05 - Estrie,35,1477562,80764,539770,14.962669285,
2023-12-03,Région,RSS06,06 - Montréal,908,5283475,256761,2074273,12.378360997,
2023-12-03,Région,RSS07,07 - Outaouais,281,1098610,55197,439934,12.546654725,
2023-12-03,Région,RSS08,08 - Abitibi-Témiscamingue,1,423511,24234,153208,15.817711869,
2023-12-03,Région,RSS09,09 - Côte-Nord,1,258828,13990,92336,15.151186969,
2023-12-03,Région,RSS10,10 - Nord-du-Québec,0,36382,2340,13782,16.978667828,
2023-12-03,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,1,303547,17771,96681,18.381067635,
2023-12-03,Région,RSS12,12 - Chaudière-Appalaches,66,1218878,59536,460722,12.922326262,
2023-12-03,Région,RSS13,13 - Laval,285,1177951,53825,454827,11.834169915,
2023-12-03,Région,RSS14,14 - Lanaudière,571,1555716,81695,561484,14.549835792,
2023-12-03,Région,RSS15,15 - Laurentides,530,1863530,97781,676602,14.451775194,
2023-12-03,Région,RSS16,16 - Montérégie,482,4338199,234401,1528746,15.332893757,
2023-12-03,Région,RSS17,17 - Nunavik,0,23027,382,12943,2.9514023024,
2023-12-03,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,49221,1546,18774,8.2347927986,
2023-12-03,Région,RSS98,Hors Québec,3,14276,45,2371,1.8979333615,
2023-12-03,Région,RSS99,Ensemble du Québec,4168,24445443,1289613,8972107,14.373580253,14996
2023-12-03,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,368,1716296,29345,1490371,1.9689728262,
2023-12-03,Groupe d'âge 1,GR1_16_59,16 à 59 ans,1663,12269890,291604,4960161,5.8789220753,
2023-12-03,Groupe d'âge 1,GR1_60_69,60 à 69 ans,1029,4690959,348061,1197602,29.063161217,
2023-12-03,Groupe d'âge 1,GR1_70_79,70 à 79 ans,773,3691542,382519,847858,45.115927431,
2023-12-03,Groupe d'âge 1,GR1_80_,80 ans et plus,335,2076756,238084,476115,50.005565882,
2023-12-03,Groupe d'âge 1,TOT,Total,4168,24445443,1289613,8972107,14.373580253,14996
2023-12-03,Sexe,FEM,Féminin,2162,12742304,,,,
2023-12-03,Sexe,INC,Inconnu,0,4023,,,,
2023-12-03,Sexe,MASC,Masculin,2006,11699116,,,,
2023-12-03,Sexe,TOT,Total,4168,24445443,,,,14996
2023-12-03,Groupe prioritaire,GRP-Autres,Autres raisons,3013,18453870,,,,
2023-12-03,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,4,227790,27198,43196,62.964163348,
2023-12-03,Groupe prioritaire,GRP-MC,Maladie chronique,1053,3771976,804815,2697856,29.831651504,
2023-12-03,Groupe prioritaire,GRP-RPA,Résident en RPA,38,762930,69503,130237,53.366554819,
2023-12-03,Groupe prioritaire,GRP-TS,Travailleur de la santé,60,1228877,45526,319214,14.261905806,
2023-12-03,Groupe prioritaire,TOT,Total,4168,24445443,,,,14996
2023-12-03,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,101,56172,6669,406758,1.639549806,
2023-12-03,Groupe d'âge 2,GR2_05_11,5 à 11 ans,150,826983,13085,671063,1.9498914409,
2023-12-03,Groupe d'âge 2,GR2_12_17,12 à 17 ans,167,1186014,13883,609112,2.2792195852,
2023-12-03,Groupe d'âge 2,GR2_18_29,18 à 29 ans,205,2635467,27324,1232150,2.2175871444,
2023-12-03,Groupe d'âge 2,GR2_30_49,30 à 49 ans,744,5734324,129466,2446892,5.291038591,
2023-12-03,Groupe d'âge 2,GR2_50_69,50 à 69 ans,1693,8238185,478583,2282159,20.970624746,
2023-12-03,Groupe d'âge 2,GR2_70_79,70 à 79 ans,773,3691542,382519,847858,45.115927431,
2023-12-03,Groupe d'âge 2,GR2_80_,80 ans et plus,335,2076756,238084,476115,50.005565882,
2023-12-03,Groupe d'âge 2,TOT,Total,4168,24445443,1289613,8972107,14.373580253,14996
2023-12-03,Groupe d'âge 2,GR2_12_,12 ans et +,3917,23562288,1269859,7894286,16.085799273,
2023-12-03,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,101,56172,6669,406758,1.639549806,
2023-12-03,Groupe d'âge 3,GR3_05_11,5 à 11 ans,150,826983,13085,671063,1.9498914409,
2023-12-03,Groupe d'âge 3,GR3_12_17,12 à 17 ans,167,1186014,13883,609112,2.2792195852,
2023-12-03,Groupe d'âge 3,GR3_18_59,18 à 59 ans,1613,11917017,287312,4763599,6.031406086,
2023-12-03,Groupe d'âge 3,GR3_60_69,60 à 69 ans,1029,4690959,348061,1197602,29.063161217,
2023-12-03,Groupe d'âge 3,GR3_70_79,70 à 79 ans,773,3691542,382519,847858,45.115927431,
2023-12-03,Groupe d'âge 3,GR3_80_,80 ans et +,335,2076756,238084,476115,50.005565882,
2023-12-03,Groupe d'âge 3,TOT,Total,4168,24445443,1289613,8972107,14.373580253,14996
2023-12-03,Groupe d'âge 3,GR3_18_,18 ans et +,3750,22376274,1255976,7285174,17.240164751,
2023-12-03,Groupe d'âge 3,GR3_60_,60 ans et +,2137,10459257,968664,2521575,38.41503822,
2023-12-04,Région,RSS00,Inconnue,2,5675,215,26424,0.8136542537,
2023-12-04,Région,RSS01,01 - Bas-Saint-Laurent,447,618894,35857,206499,17.364248737,
2023-12-04,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,423,878905,57252,292304,19.586457934,
2023-12-04,Région,RSS03,03 - Capitale-Nationale,1934,2293825,132761,796311,16.672003777,
2023-12-04,Région,RSS04,04 - Mauricie et Centre-du-Québec,446,1528683,86730,552911,15.686068825,
2023-12-04,Région,RSS05,05 - Estrie,1086,1478648,81844,539770,15.162754507,
2023-12-04,Région,RSS06,06 - Montréal,2827,5286302,259460,2074273,12.508478874,
2023-12-04,Région,RSS07,07 - Outaouais,871,1099481,56057,439934,12.742138594,
2023-12-04,Région,RSS08,08 - Abitibi-Témiscamingue,130,423641,24361,153208,15.900605712,
2023-12-04,Région,RSS09,09 - Côte-Nord,17,258845,14007,92336,15.16959799,
2023-12-04,Région,RSS10,10 - Nord-du-Québec,9,36391,2350,13782,17.051226237,
2023-12-04,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,115,303662,17885,96681,18.498981186,
2023-12-04,Région,RSS12,12 - Chaudière-Appalaches,612,1219490,60142,460722,13.053858943,
2023-12-04,Région,RSS13,13 - Laval,448,1178399,54264,454827,11.930690131,
2023-12-04,Région,RSS14,14 - Lanaudière,1084,1556800,82767,561484,14.740758419,
2023-12-04,Région,RSS15,15 - Laurentides,1186,1864716,98954,676602,14.625141516,
2023-12-04,Région,RSS16,16 - Montérégie,3239,4341438,237589,1528746,15.541430689,
2023-12-04,Région,RSS17,17 - Nunavik,1,23028,382,12943,2.9514023024,
2023-12-04,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,7,49228,1553,18774,8.2720784063,
2023-12-04,Région,RSS98,Hors Québec,1,14277,45,2371,1.8979333615,
2023-12-04,Région,RSS99,Ensemble du Québec,14885,24460328,1304215,8972107,14.536329092,14190
2023-12-04,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,357,1716653,29683,1490371,1.9916517431,
2023-12-04,Groupe d'âge 1,GR1_16_59,16 à 59 ans,4092,12273982,295551,4960161,5.9584961053,
2023-12-04,Groupe d'âge 1,GR1_60_69,60 à 69 ans,3925,4694884,351885,1197602,29.382465961,
2023-12-04,Groupe d'âge 1,GR1_70_79,70 à 79 ans,3594,3695136,386100,847858,45.538285892,
2023-12-04,Groupe d'âge 1,GR1_80_,80 ans et plus,2917,2079673,240996,476115,50.617182823,
2023-12-04,Groupe d'âge 1,TOT,Total,14885,24460328,1304215,8972107,14.536329092,14190
2023-12-04,Sexe,FEM,Féminin,8376,12750680,,,,
2023-12-04,Sexe,INC,Inconnu,0,4023,,,,
2023-12-04,Sexe,MASC,Masculin,6509,11705625,,,,
2023-12-04,Sexe,TOT,Total,14885,24460328,,,,14190
2023-12-04,Groupe prioritaire,GRP-Autres,Autres raisons,8849,18462719,,,,
2023-12-04,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,80,227870,27208,43196,62.98731364,
2023-12-04,Groupe prioritaire,GRP-MC,Maladie chronique,3403,3775379,813364,2697856,30.148532761,
2023-12-04,Groupe prioritaire,GRP-RPA,Résident en RPA,2168,765098,71414,130237,54.833879773,
2023-12-04,Groupe prioritaire,GRP-TS,Travailleur de la santé,385,1229262,45967,319214,14.400057642,
2023-12-04,Groupe prioritaire,TOT,Total,14885,24460328,,,,14190
2023-12-04,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,73,56245,6737,406758,1.6562673629,
2023-12-04,Groupe d'âge 2,GR2_05_11,5 à 11 ans,162,827145,13239,671063,1.9728401059,
2023-12-04,Groupe d'âge 2,GR2_12_17,12 à 17 ans,174,1186188,14051,609112,2.3068007197,
2023-12-04,Groupe d'âge 2,GR2_18_29,18 à 29 ans,462,2635929,27747,1232150,2.2519173802,
2023-12-04,Groupe d'âge 2,GR2_30_49,30 à 49 ans,1865,5736189,131264,2446892,5.364519562,
2023-12-04,Groupe d'âge 2,GR2_50_69,50 à 69 ans,5638,8243823,484081,2282159,21.21153697,
2023-12-04,Groupe d'âge 2,GR2_70_79,70 à 79 ans,3594,3695136,386100,847858,45.538285892,
2023-12-04,Groupe d'âge 2,GR2_80_,80 ans et plus,2917,2079673,240996,476115,50.617182823,
2023-12-04,Groupe d'âge 2,TOT,Total,14885,24460328,1304215,8972107,14.536329092,14190
2023-12-04,Groupe d'âge 2,GR2_12_,12 ans et +,14650,23576938,1284239,7894286,16.267956342,
2023-12-04,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,73,56245,6737,406758,1.6562673629,
2023-12-04,Groupe d'âge 3,GR3_05_11,5 à 11 ans,162,827145,13239,671063,1.9728401059,
2023-12-04,Groupe d'âge 3,GR3_12_17,12 à 17 ans,174,1186188,14051,609112,2.3068007197,
2023-12-04,Groupe d'âge 3,GR3_18_59,18 à 59 ans,4040,11921057,291207,4763599,6.1131719945,
2023-12-04,Groupe d'âge 3,GR3_60_69,60 à 69 ans,3925,4694884,351885,1197602,29.382465961,
2023-12-04,Groupe d'âge 3,GR3_70_79,70 à 79 ans,3594,3695136,386100,847858,45.538285892,
2023-12-04,Groupe d'âge 3,GR3_80_,80 ans et +,2917,2079673,240996,476115,50.617182823,
2023-12-04,Groupe d'âge 3,TOT,Total,14885,24460328,1304215,8972107,14.536329092,14190
2023-12-04,Groupe d'âge 3,GR3_18_,18 ans et +,14476,22390750,1270188,7285174,17.435245884,
2023-12-04,Groupe d'âge 3,GR3_60_,60 ans et +,10436,10469693,978981,2521575,38.824187264,
2023-12-05,Région,RSS00,Inconnue,0,5675,216,26424,0.8174386921,
2023-12-05,Région,RSS01,01 - Bas-Saint-Laurent,594,619488,36447,206499,17.649964407,
2023-12-05,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,307,879212,57559,292304,19.691485577,
2023-12-05,Région,RSS03,03 - Capitale-Nationale,1783,2295608,134520,796311,16.892897373,
2023-12-05,Région,RSS04,04 - Mauricie et Centre-du-Québec,1118,1529801,87839,552911,15.886643601,
2023-12-05,Région,RSS05,05 - Estrie,1341,1479989,83178,539770,15.409896808,
2023-12-05,Région,RSS06,06 - Montréal,2874,5289176,262179,2074273,12.639560945,
2023-12-05,Région,RSS07,07 - Outaouais,1152,1100633,57184,439934,12.998313383,
2023-12-05,Région,RSS08,08 - Abitibi-Témiscamingue,50,423691,24409,153208,15.931935669,
2023-12-05,Région,RSS09,09 - Côte-Nord,31,258876,14038,92336,15.203171028,
2023-12-05,Région,RSS10,10 - Nord-du-Québec,7,36398,2357,13782,17.102017124,
2023-12-05,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,166,303828,18051,96681,18.670679865,
2023-12-05,Région,RSS12,12 - Chaudière-Appalaches,931,1220421,61062,460722,13.253545522,
2023-12-05,Région,RSS13,13 - Laval,729,1179128,54979,454827,12.087892759,
2023-12-05,Région,RSS14,14 - Lanaudière,1089,1557889,83845,561484,14.932749642,
2023-12-05,Région,RSS15,15 - Laurentides,1729,1866445,100662,676602,14.877579434,
2023-12-05,Région,RSS16,16 - Montérégie,3957,4345395,241485,1528746,15.796280088,
2023-12-05,Région,RSS17,17 - Nunavik,1,23029,383,12943,2.9591284864,
2023-12-05,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,16,49244,1568,18774,8.3519761372,
2023-12-05,Région,RSS98,Hors Québec,6,14283,47,2371,1.9822859553,
2023-12-05,Région,RSS99,Ensemble du Québec,17881,24478209,1321745,8972107,14.731712406,13460
2023-12-05,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,367,1717020,30041,1490371,2.0156726077,
2023-12-05,Groupe d'âge 1,GR1_16_59,16 à 59 ans,4257,12278239,299649,4960161,6.0411143912,
2023-12-05,Groupe d'âge 1,GR1_60_69,60 à 69 ans,4799,4699683,356591,1197602,29.775417877,
2023-12-05,Groupe d'âge 1,GR1_70_79,70 à 79 ans,4716,3699852,390749,847858,46.086608843,
2023-12-05,Groupe d'âge 1,GR1_80_,80 ans et plus,3742,2083415,244715,476115,51.39829663,
2023-12-05,Groupe d'âge 1,TOT,Total,17881,24478209,1321745,8972107,14.731712406,13460
2023-12-05,Sexe,FEM,Féminin,9903,12760583,,,,
2023-12-05,Sexe,INC,Inconnu,1,4024,,,,
2023-12-05,Sexe,MASC,Masculin,7977,11713602,,,,
2023-12-05,Sexe,TOT,Total,17881,24478209,,,,13460
2023-12-05,Groupe prioritaire,GRP-Autres,Autres raisons,10306,18473025,,,,
2023-12-05,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,248,228118,27252,43196,63.089174924,
2023-12-05,Groupe prioritaire,GRP-MC,Maladie chronique,4383,3779762,824136,2697856,30.547812782,
2023-12-05,Groupe prioritaire,GRP-RPA,Résident en RPA,2557,767655,73651,130237,56.551517618,
2023-12-05,Groupe prioritaire,GRP-TS,Travailleur de la santé,387,1229649,46378,319214,14.528811393,
2023-12-05,Groupe prioritaire,TOT,Total,17881,24478209,,,,13460
2023-12-05,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,81,56326,6814,406758,1.6751975376,
2023-12-05,Groupe d'âge 2,GR2_05_11,5 à 11 ans,152,827297,13385,671063,1.9945966325,
2023-12-05,Groupe d'âge 2,GR2_12_17,12 à 17 ans,204,1186392,14256,609112,2.3404562708,
2023-12-05,Groupe d'âge 2,GR2_18_29,18 à 29 ans,468,2636397,28170,1232150,2.286247616,
2023-12-05,Groupe d'âge 2,GR2_30_49,30 à 49 ans,1862,5738051,133078,2446892,5.4386544237,
2023-12-05,Groupe d'âge 2,GR2_50_69,50 à 69 ans,6656,8250479,490578,2282159,21.496223532,
2023-12-05,Groupe d'âge 2,GR2_70_79,70 à 79 ans,4716,3699852,390749,847858,46.086608843,
2023-12-05,Groupe d'âge 2,GR2_80_,80 ans et plus,3742,2083415,244715,476115,51.39829663,
2023-12-05,Groupe d'âge 2,TOT,Total,17881,24478209,1321745,8972107,14.731712406,13460
2023-12-05,Groupe d'âge 2,GR2_12_,12 ans et +,17648,23594586,1301546,7894286,16.487190862,
2023-12-05,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,81,56326,6814,406758,1.6751975376,
2023-12-05,Groupe d'âge 3,GR3_05_11,5 à 11 ans,152,827297,13385,671063,1.9945966325,
2023-12-05,Groupe d'âge 3,GR3_12_17,12 à 17 ans,204,1186392,14256,609112,2.3404562708,
2023-12-05,Groupe d'âge 3,GR3_18_59,18 à 59 ans,4187,11925244,295235,4763599,6.1977299097,
2023-12-05,Groupe d'âge 3,GR3_60_69,60 à 69 ans,4799,4699683,356591,1197602,29.775417877,
2023-12-05,Groupe d'âge 3,GR3_70_79,70 à 79 ans,4716,3699852,390749,847858,46.086608843,
2023-12-05,Groupe d'âge 3,GR3_80_,80 ans et +,3742,2083415,244715,476115,51.39829663,
2023-12-05,Groupe d'âge 3,TOT,Total,17881,24478209,1321745,8972107,14.731712406,13460
2023-12-05,Groupe d'âge 3,GR3_18_,18 ans et +,17444,22408194,1287290,7285174,17.669996626,
2023-12-05,Groupe d'âge 3,GR3_60_,60 ans et +,13257,10482950,992055,2521575,39.342672734,
2023-12-06,Région,RSS00,Inconnue,1,5676,218,26424,0.8250075689,
2023-12-06,Région,RSS01,01 - Bas-Saint-Laurent,502,619990,36949,206499,17.893064857,
2023-12-06,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,341,879553,57898,292304,19.807460726,
2023-12-06,Région,RSS03,03 - Capitale-Nationale,1796,2297404,136286,796311,17.114670022,
2023-12-06,Région,RSS04,04 - Mauricie et Centre-du-Québec,1020,1530821,88855,552911,16.07039831,
2023-12-06,Région,RSS05,05 - Estrie,1338,1481327,84504,539770,15.655556996,
2023-12-06,Région,RSS06,06 - Montréal,2993,5292169,265040,2074273,12.777488788,
2023-12-06,Région,RSS07,07 - Outaouais,703,1101336,57870,439934,13.154245864,
2023-12-06,Région,RSS08,08 - Abitibi-Témiscamingue,264,423955,24668,153208,16.100986894,
2023-12-06,Région,RSS09,09 - Côte-Nord,126,259002,14163,92336,15.338546179,
2023-12-06,Région,RSS10,10 - Nord-du-Québec,12,36410,2368,13782,17.181831374,
2023-12-06,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,92,303920,18142,96681,18.764803839,
2023-12-06,Région,RSS12,12 - Chaudière-Appalaches,1071,1221492,62129,460722,13.485138543,
2023-12-06,Région,RSS13,13 - Laval,711,1179839,55674,454827,12.240698112,
2023-12-06,Région,RSS14,14 - Lanaudière,935,1558824,84773,561484,15.098025946,
2023-12-06,Région,RSS15,15 - Laurentides,1360,1867805,102003,676602,15.075775715,
2023-12-06,Région,RSS16,16 - Montérégie,3912,4349307,245341,1528746,16.048512964,
2023-12-06,Région,RSS17,17 - Nunavik,0,23029,383,12943,2.9591284864,
2023-12-06,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,24,49268,1590,18774,8.4691594759,
2023-12-06,Région,RSS98,Hors Québec,2,14285,47,2371,1.9822859553,
2023-12-06,Région,RSS99,Ensemble du Québec,17203,24495412,1338636,8972107,14.919973647,13014
2023-12-06,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,512,1717532,30534,1490371,2.0487516196,
2023-12-06,Groupe d'âge 1,GR1_16_59,16 à 59 ans,4512,12282751,304006,4960161,6.1289542819,
2023-12-06,Groupe d'âge 1,GR1_60_69,60 à 69 ans,4450,4704133,360966,1197602,30.140731228,
2023-12-06,Groupe d'âge 1,GR1_70_79,70 à 79 ans,4407,3704259,395133,847858,46.603676559,
2023-12-06,Groupe d'âge 1,GR1_80_,80 ans et plus,3322,2086737,247997,476115,52.087625889,
2023-12-06,Groupe d'âge 1,TOT,Total,17203,24495412,1338636,8972107,14.919973647,13014
2023-12-06,Sexe,FEM,Féminin,9484,12770067,,,,
2023-12-06,Sexe,INC,Inconnu,7,4031,,,,
2023-12-06,Sexe,MASC,Masculin,7712,11721314,,,,
2023-12-06,Sexe,TOT,Total,17203,24495412,,,,13014
2023-12-06,Groupe prioritaire,GRP-Autres,Autres raisons,9857,18482882,,,,
2023-12-06,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,252,228370,27392,43196,63.413279007,
2023-12-06,Groupe prioritaire,GRP-MC,Maladie chronique,4520,3784282,834269,2697856,30.923407328,
2023-12-06,Groupe prioritaire,GRP-RPA,Résident en RPA,2070,769725,75430,130237,57.917488886,
2023-12-06,Groupe prioritaire,GRP-TS,Travailleur de la santé,504,1230153,46898,319214,14.691711516,
2023-12-06,Groupe prioritaire,TOT,Total,17203,24495412,,,,13014
2023-12-06,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,85,56411,6889,406758,1.6936360195,
2023-12-06,Groupe d'âge 2,GR2_05_11,5 à 11 ans,232,827529,13610,671063,2.0281255262,
2023-12-06,Groupe d'âge 2,GR2_12_17,12 à 17 ans,274,1186666,14529,609112,2.3852756143,
2023-12-06,Groupe d'âge 2,GR2_18_29,18 à 29 ans,506,2636903,28645,1232150,2.3247981171,
2023-12-06,Groupe d'âge 2,GR2_30_49,30 à 49 ans,1968,5740019,134987,2446892,5.5166717616,
2023-12-06,Groupe d'âge 2,GR2_50_69,50 à 69 ans,6409,8256888,496846,2282159,21.770875737,
2023-12-06,Groupe d'âge 2,GR2_70_79,70 à 79 ans,4407,3704259,395133,847858,46.603676559,
2023-12-06,Groupe d'âge 2,GR2_80_,80 ans et plus,3322,2086737,247997,476115,52.087625889,
2023-12-06,Groupe d'âge 2,TOT,Total,17203,24495412,1338636,8972107,14.919973647,13014
2023-12-06,Groupe d'âge 2,GR2_12_,12 ans et +,16886,23611472,1318137,7894286,16.69735553,
2023-12-06,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,85,56411,6889,406758,1.6936360195,
2023-12-06,Groupe d'âge 3,GR3_05_11,5 à 11 ans,232,827529,13610,671063,2.0281255262,
2023-12-06,Groupe d'âge 3,GR3_12_17,12 à 17 ans,274,1186666,14529,609112,2.3852756143,
2023-12-06,Groupe d'âge 3,GR3_18_59,18 à 59 ans,4433,11929677,299512,4763599,6.2875149651,
2023-12-06,Groupe d'âge 3,GR3_60_69,60 à 69 ans,4450,4704133,360966,1197602,30.140731228,
2023-12-06,Groupe d'âge 3,GR3_70_79,70 à 79 ans,4407,3704259,395133,847858,46.603676559,
2023-12-06,Groupe d'âge 3,GR3_80_,80 ans et +,3322,2086737,247997,476115,52.087625889,
2023-12-06,Groupe d'âge 3,TOT,Total,17203,24495412,1338636,8972107,14.919973647,13014
2023-12-06,Groupe d'âge 3,GR3_18_,18 ans et +,16612,22424806,1303608,7285174,17.893985785,
2023-12-06,Groupe d'âge 3,GR3_60_,60 ans et +,12179,10495129,1004096,2521575,39.820191745,
2023-12-07,Région,RSS00,Inconnue,0,5676,218,26424,0.8250075689,
2023-12-07,Région,RSS01,01 - Bas-Saint-Laurent,614,620604,37556,206499,18.187013012,
2023-12-07,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,359,879912,58258,292304,19.930620176,
2023-12-07,Région,RSS03,03 - Capitale-Nationale,1865,2299269,138114,796311,17.344228574,
2023-12-07,Région,RSS04,04 - Mauricie et Centre-du-Québec,1198,1532019,90047,552911,16.285984544,
2023-12-07,Région,RSS05,05 - Estrie,1570,1482897,86061,539770,15.944013191,
2023-12-07,Région,RSS06,06 - Montréal,2731,5294900,267662,2074273,12.903894521,
2023-12-07,Région,RSS07,07 - Outaouais,857,1102193,58718,439934,13.34700205,
2023-12-07,Région,RSS08,08 - Abitibi-Témiscamingue,108,424063,24776,153208,16.171479296,
2023-12-07,Région,RSS09,09 - Côte-Nord,492,259494,14652,92336,15.868133772,
2023-12-07,Région,RSS10,10 - Nord-du-Québec,16,36426,2384,13782,17.297924829,
2023-12-07,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,117,304037,18259,96681,18.885820378,
2023-12-07,Région,RSS12,12 - Chaudière-Appalaches,959,1222451,63082,460722,13.691987793,
2023-12-07,Région,RSS13,13 - Laval,830,1180669,56490,454827,12.420106986,
2023-12-07,Région,RSS14,14 - Lanaudière,708,1559532,85472,561484,15.222517472,
2023-12-07,Région,RSS15,15 - Laurentides,1400,1869205,103383,676602,15.279736093,
