Date,Regroupement,Croisement,Nom,vac_quo_1_n,vac_quo_2_n,vac_cum_1_n,vac_cum_2_n,vac_quo_tot_n,vac_cum_tot_n,cvac_cum_tot_1_p
2021-03-17,Région,RSS13,13 - Laval,,,,,175,48257,11.34997345
2021-03-17,Région,RSS14,14 - Lanaudière,,,,,1542,50321,9.650734588
2021-03-17,Région,RSS15,15 - Laurentides,,,,,2182,49487,7.952882315
2021-03-17,Région,RSS16,16 - Montérégie,,,,,4913,125517,8.93315314
2021-03-17,Région,RSS17,17 - Nunavik,,,,,14,3728,28.13959009
2021-03-17,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,9,9488,52.83339187
2021-03-17,Région,RSS98,Hors Québec,,,,,9,341,4250
2021-03-17,Région,RSS99,Ensemble du Québec,,,,,27669,836314,9.828349192
2021-03-17,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,2,98,0.00538304
2021-03-17,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,3217,256027,5.348270435
2021-03-17,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,5824,94914,8.389737259
2021-03-17,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,12257,233723,30.66894975
2021-03-17,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,6369,251552,61.11166186
2021-03-17,Groupe d'âge 1,TOT,Total,,,,,27669,836314,9.828349192
2021-03-17,Sexe,FEM,Féminin,,,,,15122,531016,
2021-03-17,Sexe,INC,Inconnu,,,,,7,252,
2021-03-17,Sexe,MASC,Masculin,,,,,12540,305046,
2021-03-17,Sexe,TOT,Total,,,,,27669,836314,
2021-03-17,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,19798,352955,
2021-03-17,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,209,36292,
2021-03-17,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,5588,80094,
2021-03-17,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,371,133883,
2021-03-17,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,1703,233090,
2021-03-17,Groupe prioritaire,TOT,Total,,,,,27669,836314,
2021-03-18,Région,RSS00,Inconnue,,,,,817,27538,9.432891988
2021-03-18,Région,RSS01,01 - Bas-Saint-Laurent,,,,,1005,15846,8.029416103
2021-03-18,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1651,21124,7.683192288
2021-03-18,Région,RSS03,03 - Capitale-Nationale,,,,,4004,61033,8.438992295
2021-03-18,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,3972,43124,8.323456274
2021-03-18,Région,RSS05,05 - Estrie,,,,,2321,35015,7.107948125
2021-03-18,Région,RSS06,06 - Montréal,,,,,6584,258905,14.01450591
2021-03-18,Région,RSS07,07 - Outaouais,,,,,2025,23274,6.130792711
2021-03-18,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,18,14851,10.16330702
2021-03-18,Région,RSS09,09 - Côte-Nord,,,,,1557,20699,23.08397937
2021-03-18,Région,RSS10,10 - Nord-du-Québec,,,,,9,7711,57.9554885
2021-03-18,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,1579,14393,15.7721265
2021-03-18,Région,RSS12,12 - Chaudière-Appalaches,,,,,1523,32727,7.639459006
2021-03-18,Région,RSS13,13 - Laval,,,,,979,49236,11.57986664
2021-03-18,Région,RSS14,14 - Lanaudière,,,,,1804,52125,9.996886364
2021-03-18,Région,RSS15,15 - Laurentides,,,,,2467,51954,8.350042875
2021-03-18,Région,RSS16,16 - Montérégie,,,,,8029,133546,9.506234393
2021-03-18,Région,RSS17,17 - Nunavik,,,,,5,3733,28.17915645
2021-03-18,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,18,9506,52.92120361
2021-03-18,Région,RSS98,Hors Québec,,,,,11,352,4375
2021-03-18,Région,RSS99,Ensemble du Québec,,,,,40378,876692,10.30316375
2021-03-18,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,8,106,0.00586613
2021-03-18,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,4707,260734,5.446721891
2021-03-18,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,5411,100325,8.859218307
2021-03-18,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,18115,251838,33.05931114
2021-03-18,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,12137,263689,64.05160804
2021-03-18,Groupe d'âge 1,TOT,Total,,,,,40378,876692,10.30316375
2021-03-18,Sexe,FEM,Féminin,,,,,22426,553442,
2021-03-18,Sexe,INC,Inconnu,,,,,9,261,
2021-03-18,Sexe,MASC,Masculin,,,,,17943,322989,
2021-03-18,Sexe,TOT,Total,,,,,40378,876692,
2021-03-18,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,29008,381963,
2021-03-18,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,330,36622,
2021-03-18,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,8013,88107,
2021-03-18,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,390,134273,
2021-03-18,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2637,235727,
2021-03-18,Groupe prioritaire,TOT,Total,,,,,40378,876692,
2021-03-19,Région,RSS00,Inconnue,,,,,915,28453,9.749028072
2021-03-19,Région,RSS01,01 - Bas-Saint-Laurent,,,,,829,16675,8.451026563
2021-03-19,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,2681,23805,8.660728284
2021-03-19,Région,RSS03,03 - Capitale-Nationale,,,,,4039,65072,9.000682987
2021-03-19,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,4062,47186,9.109166686
2021-03-19,Région,RSS05,05 - Estrie,,,,,2725,37740,7.663782447
2021-03-19,Région,RSS06,06 - Montréal,,,,,6235,265140,14.35331179
2021-03-19,Région,RSS07,07 - Outaouais,,,,,2058,25332,6.674683193
2021-03-19,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,17,14868,10.17496691
2021-03-19,Région,RSS09,09 - Côte-Nord,,,,,1982,22681,25.30008614
2021-03-19,Région,RSS10,10 - Nord-du-Québec,,,,,29,7740,58.13655224
2021-03-19,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,603,14996,16.43683102
2021-03-19,Région,RSS12,12 - Chaudière-Appalaches,,,,,2857,35584,8.309603449
2021-03-19,Région,RSS13,13 - Laval,,,,,1305,50541,11.8874137
2021-03-19,Région,RSS14,14 - Lanaudière,,,,,1388,53513,10.26346744
2021-03-19,Région,RSS15,15 - Laurentides,,,,,2668,54622,8.780085235
2021-03-19,Région,RSS16,16 - Montérégie,,,,,7874,141420,10.06795831
2021-03-19,Région,RSS17,17 - Nunavik,,,,,9,3742,28.23454934
2021-03-19,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,17,9523,53.01486945
2021-03-19,Région,RSS98,Hors Québec,,,,,5,357,4437.5
2021-03-19,Région,RSS99,Ensemble du Québec,,,,,42298,918990,10.80265798
2021-03-19,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,107,0.00586613
2021-03-19,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,4716,265450,5.545893826
2021-03-19,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,5656,105981,9.353658427
2021-03-19,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,18630,270468,35.52049023
2021-03-19,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,13295,276984,67.29258497
2021-03-19,Groupe d'âge 1,TOT,Total,,,,,42298,918990,10.80265798
2021-03-19,Sexe,FEM,Féminin,,,,,23705,577147,
2021-03-19,Sexe,INC,Inconnu,,,,,12,273,
2021-03-19,Sexe,MASC,Masculin,,,,,18581,341570,
2021-03-19,Sexe,TOT,Total,,,,,42298,918990,
2021-03-19,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,29769,411732,
2021-03-19,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,333,36955,
2021-03-19,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,8544,96651,
2021-03-19,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,925,135198,
2021-03-19,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2727,238454,
2021-03-19,Groupe prioritaire,TOT,Total,,,,,42298,918990,
2021-03-20,Région,RSS00,Inconnue,,,,,634,29087,9.967279569
2021-03-20,Région,RSS01,01 - Bas-Saint-Laurent,,,,,292,16967,8.599022515
2021-03-20,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1629,25434,9.254688053
2021-03-20,Région,RSS03,03 - Capitale-Nationale,,,,,3147,68219,9.438434499
2021-03-20,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,2082,49268,9.512383121
2021-03-20,Région,RSS05,05 - Estrie,,,,,1828,39568,8.036242438
2021-03-20,Région,RSS06,06 - Montréal,,,,,4271,269411,14.58491097
2021-03-20,Région,RSS07,07 - Outaouais,,,,,1284,26616,7.012170144
2021-03-20,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,473,15341,10.49938614
2021-03-20,Région,RSS09,09 - Côte-Nord,,,,,1039,23720,26.46127686
2021-03-20,Région,RSS10,10 - Nord-du-Québec,,,,,0,7740,58.13655224
2021-03-20,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,557,15553,17.0508284
2021-03-20,Région,RSS12,12 - Chaudière-Appalaches,,,,,2954,38538,9.002265872
2021-03-20,Région,RSS13,13 - Laval,,,,,776,51317,12.0701009
2021-03-20,Région,RSS14,14 - Lanaudière,,,,,1033,54546,10.4620098
2021-03-20,Région,RSS15,15 - Laurentides,,,,,2513,57135,9.184821503
2021-03-20,Région,RSS16,16 - Montérégie,,,,,4323,145743,10.3764636
2021-03-20,Région,RSS17,17 - Nunavik,,,,,0,3742,28.23454934
2021-03-20,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,1,9524,53.02072357
2021-03-20,Région,RSS98,Hors Québec,,,,,4,361,4487.5
2021-03-20,Région,RSS99,Ensemble du Québec,,,,,28840,947830,11.14307656
2021-03-20,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,5,112,0.0062112
2021-03-20,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2260,267710,5.593403117
2021-03-20,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,5112,111093,9.804889831
2021-03-20,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,14608,285076,37.443402
2021-03-20,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,6855,283839,68.97110347
2021-03-20,Groupe d'âge 1,TOT,Total,,,,,28840,947830,11.14307656
2021-03-20,Sexe,FEM,Féminin,,,,,16012,593159,
2021-03-20,Sexe,INC,Inconnu,,,,,4,277,
2021-03-20,Sexe,MASC,Masculin,,,,,12824,354394,
2021-03-20,Sexe,TOT,Total,,,,,28840,947830,
2021-03-20,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,21548,433280,
2021-03-20,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,74,37029,
2021-03-20,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,5694,102345,
2021-03-20,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,74,135272,
2021-03-20,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,1450,239904,
2021-03-20,Groupe prioritaire,TOT,Total,,,,,28840,947830,
2021-03-21,Région,RSS00,Inconnue,,,,,467,29554,10.12880643
2021-03-21,Région,RSS01,01 - Bas-Saint-Laurent,,,,,196,17163,8.698703637
2021-03-21,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1512,26946,9.805258495
2021-03-21,Région,RSS03,03 - Capitale-Nationale,,,,,3321,71540,9.900389622
2021-03-21,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,1321,50589,9.768218333
2021-03-21,Région,RSS05,05 - Estrie,,,,,1543,41111,8.350773273
2021-03-21,Région,RSS06,06 - Montréal,,,,,3907,273318,14.79648733
2021-03-21,Région,RSS07,07 - Outaouais,,,,,547,27163,7.1567319
2021-03-21,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,401,15742,10.77442232
2021-03-21,Région,RSS09,09 - Côte-Nord,,,,,649,24369,27.18506337
2021-03-21,Région,RSS10,10 - Nord-du-Québec,,,,,0,7740,58.13655224
2021-03-21,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,10,15563,17.06185169
2021-03-21,Région,RSS12,12 - Chaudière-Appalaches,,,,,1294,39832,9.305789466
2021-03-21,Région,RSS13,13 - Laval,,,,,695,52012,12.23366968
2021-03-21,Région,RSS14,14 - Lanaudière,,,,,515,55061,10.56080047
2021-03-21,Région,RSS15,15 - Laurentides,,,,,1776,58911,9.470764212
2021-03-21,Région,RSS16,16 - Montérégie,,,,,3232,148975,10.60718184
2021-03-21,Région,RSS17,17 - Nunavik,,,,,0,3742,28.23454934
2021-03-21,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,9524,53.02072357
2021-03-21,Région,RSS98,Hors Québec,,,,,0,361,4487.5
2021-03-21,Région,RSS99,Ensemble du Québec,,,,,21386,969216,11.3954903
2021-03-21,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,112,0.0062112
2021-03-21,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2328,270038,5.642586463
2021-03-21,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,3929,115022,10.14993335
2021-03-21,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,10274,295350,38.79871524
2021-03-21,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,4855,288694,70.15805928
2021-03-21,Groupe d'âge 1,TOT,Total,,,,,21386,969216,11.3954903
2021-03-21,Sexe,FEM,Féminin,,,,,11958,605117,
2021-03-21,Sexe,INC,Inconnu,,,,,3,280,
2021-03-21,Sexe,MASC,Masculin,,,,,9425,363819,
2021-03-21,Sexe,TOT,Total,,,,,21386,969216,
2021-03-21,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,15197,448477,
2021-03-21,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,64,37093,
2021-03-21,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,4380,106725,
2021-03-21,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,39,135311,
2021-03-21,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,1706,241610,
2021-03-21,Groupe prioritaire,TOT,Total,,,,,21386,969216,
2021-03-22,Région,RSS00,Inconnue,,,,,894,30448,10.43767899
2021-03-22,Région,RSS01,01 - Bas-Saint-Laurent,,,,,244,17407,8.822796462
2021-03-22,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,310,27256,9.918289513
2021-03-22,Région,RSS03,03 - Capitale-Nationale,,,,,1794,73334,10.1497981
2021-03-22,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,2637,53226,10.27892042
2021-03-22,Région,RSS05,05 - Estrie,,,,,398,41509,8.43195568
2021-03-22,Région,RSS06,06 - Montréal,,,,,10863,284181,15.38696978
2021-03-22,Région,RSS07,07 - Outaouais,,,,,241,27404,7.220423643
2021-03-22,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,748,16490,11.28745739
2021-03-22,Région,RSS09,09 - Côte-Nord,,,,,284,24653,27.50276874
2021-03-22,Région,RSS10,10 - Nord-du-Québec,,,,,2,7742,58.15164089
2021-03-22,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,14,15577,17.0772843
2021-03-22,Région,RSS12,12 - Chaudière-Appalaches,,,,,1558,41390,9.671237504
2021-03-22,Région,RSS13,13 - Laval,,,,,1360,53372,12.55396235
2021-03-22,Région,RSS14,14 - Lanaudière,,,,,1639,56700,10.87562369
2021-03-22,Région,RSS15,15 - Laurentides,,,,,894,59805,9.614380307
2021-03-22,Région,RSS16,16 - Montérégie,,,,,2794,151769,10.8065424
2021-03-22,Région,RSS17,17 - Nunavik,,,,,0,3742,28.23454934
2021-03-22,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,20,9544,53.09097295
2021-03-22,Région,RSS98,Hors Québec,,,,,0,361,4487.5
2021-03-22,Région,RSS99,Ensemble du Québec,,,,,26694,995910,11.71044874
2021-03-22,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,3,115,0.00641824
2021-03-22,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,3109,273147,5.707853464
2021-03-22,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,8724,123746,10.92232272
2021-03-22,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,10706,306056,40.21599397
2021-03-22,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,4152,292846,71.17116682
2021-03-22,Groupe d'âge 1,TOT,Total,,,,,26694,995910,11.71044874
2021-03-22,Sexe,FEM,Féminin,,,,,14635,619752,
2021-03-22,Sexe,INC,Inconnu,,,,,6,286,
2021-03-22,Sexe,MASC,Masculin,,,,,12053,375872,
2021-03-22,Sexe,TOT,Total,,,,,26694,995910,
2021-03-22,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,19610,468087,
2021-03-22,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,114,37207,
2021-03-22,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,5871,112596,
2021-03-22,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,138,135449,
2021-03-22,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,961,242571,
2021-03-22,Groupe prioritaire,TOT,Total,,,,,26694,995910,
2021-03-23,Région,RSS00,Inconnue,,,,,1210,31658,10.85412084
2021-03-23,Région,RSS01,01 - Bas-Saint-Laurent,,,,,112,17519,8.879757104
2021-03-23,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,287,27543,10.02293436
2021-03-23,Région,RSS03,03 - Capitale-Nationale,,,,,1807,75141,10.40115398
2021-03-23,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,1359,54585,10.54192134
2021-03-23,Région,RSS05,05 - Estrie,,,,,1019,42528,8.63980712
2021-03-23,Région,RSS06,06 - Montréal,,,,,13641,297822,16.12366796
2021-03-23,Région,RSS07,07 - Outaouais,,,,,822,28226,7.437134136
2021-03-23,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,471,16961,11.60844725
2021-03-23,Région,RSS09,09 - Côte-Nord,,,,,45,24698,27.55310937
2021-03-23,Région,RSS10,10 - Nord-du-Québec,,,,,10,7752,58.19690683
2021-03-23,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,10,15587,17.08830759
2021-03-23,Région,RSS12,12 - Chaudière-Appalaches,,,,,1644,43034,10.0568579
2021-03-23,Région,RSS13,13 - Laval,,,,,1484,54856,12.90257863
2021-03-23,Région,RSS14,14 - Lanaudière,,,,,3699,60399,11.58637842
2021-03-23,Région,RSS15,15 - Laurentides,,,,,3074,62879,10.10970271
2021-03-23,Région,RSS16,16 - Montérégie,,,,,2576,154345,10.99004554
2021-03-23,Région,RSS17,17 - Nunavik,,,,,7,3749,28.28202896
2021-03-23,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,16,9560,53.1846388
2021-03-23,Région,RSS98,Hors Québec,,,,,6,367,4562.5
2021-03-23,Région,RSS99,Ensemble du Québec,,,,,33299,1029209,12.10213054
2021-03-23,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,4,119,0.0066943
2021-03-23,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,3586,276733,5.782529084
2021-03-23,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,13753,137499,12.13717649
2021-03-23,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,12548,318604,41.87981339
2021-03-23,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,3408,296254,71.99833647
2021-03-23,Groupe d'âge 1,TOT,Total,,,,,33299,1029209,12.10213054
2021-03-23,Sexe,FEM,Féminin,,,,,17666,637418,
2021-03-23,Sexe,INC,Inconnu,,,,,15,301,
2021-03-23,Sexe,MASC,Masculin,,,,,15618,391490,
2021-03-23,Sexe,TOT,Total,,,,,33299,1029209,
2021-03-23,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,26650,494737,
2021-03-23,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,141,37348,
2021-03-23,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,5420,118016,
2021-03-23,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,254,135703,
2021-03-23,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,834,243405,
2021-03-23,Groupe prioritaire,TOT,Total,,,,,33299,1029209,
2021-03-24,Région,RSS00,Inconnue,,,,,1374,33032,11.32936261
2021-03-24,Région,RSS01,01 - Bas-Saint-Laurent,,,,,24,17543,8.891962955
2021-03-24,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,128,27671,10.06960523
2021-03-24,Région,RSS03,03 - Capitale-Nationale,,,,,3966,79107,10.95227298
2021-03-24,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,1676,56261,10.86650863
2021-03-24,Région,RSS05,05 - Estrie,,,,,3041,45569,9.259893851
2021-03-24,Région,RSS06,06 - Montréal,,,,,14112,311934,16.89157339
2021-03-24,Région,RSS07,07 - Outaouais,,,,,1582,29808,7.855226819
2021-03-24,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,458,17419,11.92257834
2021-03-24,Région,RSS09,09 - Côte-Nord,,,,,23,24721,27.57883903
2021-03-24,Région,RSS10,10 - Nord-du-Québec,,,,,20,7772,58.34024896
2021-03-24,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,109,15696,17.20846148
2021-03-24,Région,RSS12,12 - Chaudière-Appalaches,,,,,2849,45883,10.72324934
2021-03-24,Région,RSS13,13 - Laval,,,,,1140,55996,13.17118074
2021-03-24,Région,RSS14,14 - Lanaudière,,,,,3587,63986,12.27522238
2021-03-24,Région,RSS15,15 - Laurentides,,,,,2882,65761,10.57423872
2021-03-24,Région,RSS16,16 - Montérégie,,,,,3962,158307,11.27262182
2021-03-24,Région,RSS17,17 - Nunavik,,,,,3,3752,28.28994223
2021-03-24,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,24,9584,53.30757523
2021-03-24,Région,RSS98,Hors Québec,,,,,27,394,4900
2021-03-24,Région,RSS99,Ensemble du Québec,,,,,40987,1070196,12.58570774
2021-03-24,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,120,0.00676331
2021-03-24,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,3997,280730,5.865532603
2021-03-24,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,13360,150859,13.32268771
2021-03-24,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,19133,337737,44.41299928
2021-03-24,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,4496,300750,73.09848904
2021-03-24,Groupe d'âge 1,TOT,Total,,,,,40987,1070196,12.58570774
2021-03-24,Sexe,FEM,Féminin,,,,,21758,659176,
2021-03-24,Sexe,INC,Inconnu,,,,,23,324,
2021-03-24,Sexe,MASC,Masculin,,,,,19206,410696,
2021-03-24,Sexe,TOT,Total,,,,,40987,1070196,
2021-03-24,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,32914,527651,
2021-03-24,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,197,37545,
2021-03-24,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,6405,124421,
2021-03-24,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,102,135805,
2021-03-24,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,1369,244774,
2021-03-24,Groupe prioritaire,TOT,Total,,,,,40987,1070196,
2021-03-25,Région,RSS00,Inconnue,,,,,1446,34478,11.82847023
2021-03-25,Région,RSS01,01 - Bas-Saint-Laurent,,,,,1207,18750,9.50581558
2021-03-25,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1279,28950,10.53558472
2021-03-25,Région,RSS03,03 - Capitale-Nationale,,,,,4047,83154,11.51507649
2021-03-25,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,4107,60368,11.6609341
2021-03-25,Région,RSS05,05 - Estrie,,,,,3096,48665,9.891403232
2021-03-25,Région,RSS06,06 - Montréal,,,,,13429,325363,17.62199739
2021-03-25,Région,RSS07,07 - Outaouais,,,,,3459,33267,8.769110826
2021-03-25,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,1257,18676,12.78472418
2021-03-25,Région,RSS09,09 - Côte-Nord,,,,,1296,26017,29.02864942
2021-03-25,Région,RSS10,10 - Nord-du-Québec,,,,,34,7806,58.57412297
2021-03-25,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,518,16214,17.77946802
2021-03-25,Région,RSS12,12 - Chaudière-Appalaches,,,,,2662,48545,11.34741958
2021-03-25,Région,RSS13,13 - Laval,,,,,2781,58777,13.82710804
2021-03-25,Région,RSS14,14 - Lanaudière,,,,,3697,67683,12.98174871
2021-03-25,Région,RSS15,15 - Laurentides,,,,,3471,69232,11.13306813
2021-03-25,Région,RSS16,16 - Montérégie,,,,,7960,166267,11.84048869
2021-03-25,Région,RSS17,17 - Nunavik,,,,,3,3755,28.30576877
2021-03-25,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,9,9593,53.36026226
2021-03-25,Région,RSS98,Hors Québec,,,,,8,402,5000
2021-03-25,Région,RSS99,Ensemble du Québec,,,,,55766,1125962,13.24395833
2021-03-25,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,5,125,0.00710838
2021-03-25,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,5373,286103,5.977588414
2021-03-25,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,16284,167143,14.77389227
2021-03-25,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,24426,362163,47.63533644
2021-03-25,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,9678,310428,75.45837676
2021-03-25,Groupe d'âge 1,TOT,Total,,,,,55766,1125962,13.24395833
2021-03-25,Sexe,FEM,Féminin,,,,,30267,689443,
2021-03-25,Sexe,INC,Inconnu,,,,,17,341,
2021-03-25,Sexe,MASC,Masculin,,,,,25482,436178,
2021-03-25,Sexe,TOT,Total,,,,,55766,1125962,
2021-03-25,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,40722,568373,
2021-03-25,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,276,37821,
2021-03-25,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,12143,136564,
2021-03-25,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,186,135991,
2021-03-25,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2439,247213,
2021-03-25,Groupe prioritaire,TOT,Total,,,,,55766,1125962,
2021-03-26,Région,RSS00,Inconnue,,,,,1461,35939,12.33103668
2021-03-26,Région,RSS01,01 - Bas-Saint-Laurent,,,,,1711,20461,10.37599109
2021-03-26,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1558,30508,11.10256289
2021-03-26,Région,RSS03,03 - Capitale-Nationale,,,,,3700,86854,12.02891636
2021-03-26,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,3874,64242,12.41100963
2021-03-26,Région,RSS05,05 - Estrie,,,,,2885,51550,10.47885382
2021-03-26,Région,RSS06,06 - Montréal,,,,,12443,337806,18.29655389
