Date,Statut_Vaccinal,Nb_Nvelles_Hosp,GrAge_Admission
2022-01-27,Vacciné 3 doses,0,0-9 ans
2022-01-27,Inconnu,1,10-19 ans
2022-01-27,Non-vacciné,0,10-19 ans
2022-01-27,Vacciné 1 dose,1,10-19 ans
2022-01-27,Vacciné 2 doses,1,10-19 ans
2022-01-27,Vacciné 3 doses,0,10-19 ans
2022-01-27,Inconnu,0,20-29 ans
2022-01-27,Non-vacciné,4,20-29 ans
2022-01-27,Vacciné 1 dose,0,20-29 ans
2022-01-27,Vacciné 2 doses,2,20-29 ans
2022-01-27,Vacciné 3 doses,2,20-29 ans
2022-01-27,Inconnu,2,30-39 ans
2022-01-27,Non-vacciné,5,30-39 ans
2022-01-27,Vacciné 1 dose,1,30-39 ans
2022-01-27,Vacciné 2 doses,9,30-39 ans
2022-01-27,Vacciné 3 doses,6,30-39 ans
2022-01-27,Inconnu,0,40-49 ans
2022-01-27,Non-vacciné,3,40-49 ans
2022-01-27,Vacciné 1 dose,0,40-49 ans
2022-01-27,Vacciné 2 doses,5,40-49 ans
2022-01-27,Vacciné 3 doses,3,40-49 ans
2022-01-27,Inconnu,0,50-59 ans
2022-01-27,Non-vacciné,6,50-59 ans
2022-01-27,Vacciné 1 dose,0,50-59 ans
2022-01-27,Vacciné 2 doses,13,50-59 ans
2022-01-27,Vacciné 3 doses,3,50-59 ans
2022-01-27,Inconnu,0,60-69 ans
2022-01-27,Non-vacciné,6,60-69 ans
2022-01-27,Vacciné 1 dose,1,60-69 ans
2022-01-27,Vacciné 2 doses,12,60-69 ans
2022-01-27,Vacciné 3 doses,11,60-69 ans
2022-01-27,Inconnu,0,70-79 ans
2022-01-27,Non-vacciné,9,70-79 ans
2022-01-27,Vacciné 1 dose,0,70-79 ans
2022-01-27,Vacciné 2 doses,11,70-79 ans
2022-01-27,Vacciné 3 doses,18,70-79 ans
2022-01-27,Inconnu,0,80-89 ans
2022-01-27,Non-vacciné,4,80-89 ans
2022-01-27,Vacciné 1 dose,2,80-89 ans
2022-01-27,Vacciné 2 doses,22,80-89 ans
2022-01-27,Vacciné 3 doses,15,80-89 ans
2022-01-27,Inconnu,0,90 ans et plus
2022-01-27,Non-vacciné,10,90 ans et plus
2022-01-27,Vacciné 1 dose,1,90 ans et plus
2022-01-27,Vacciné 2 doses,9,90 ans et plus
2022-01-27,Vacciné 3 doses,16,90 ans et plus
2022-01-28,0 à 4 ans,12,0-9 ans
2022-01-28,Inconnu,1,0-9 ans
2022-01-28,Non-vacciné,0,0-9 ans
2022-01-28,Vacciné 1 dose,0,0-9 ans
2022-01-28,Vacciné 2 doses,0,0-9 ans
2022-01-28,Vacciné 3 doses,0,0-9 ans
2022-01-28,Inconnu,0,10-19 ans
2022-01-28,Non-vacciné,0,10-19 ans
2022-01-28,Vacciné 1 dose,0,10-19 ans
2022-01-28,Vacciné 2 doses,1,10-19 ans
2022-01-28,Vacciné 3 doses,0,10-19 ans
2022-01-28,Inconnu,0,20-29 ans
2022-01-28,Non-vacciné,4,20-29 ans
2022-01-28,Vacciné 1 dose,0,20-29 ans
2022-01-28,Vacciné 2 doses,6,20-29 ans
2022-01-28,Vacciné 3 doses,0,20-29 ans
2022-01-28,Inconnu,1,30-39 ans
2022-01-28,Non-vacciné,3,30-39 ans
2022-01-28,Vacciné 1 dose,0,30-39 ans
2022-01-28,Vacciné 2 doses,5,30-39 ans
2022-01-28,Vacciné 3 doses,4,30-39 ans
2022-01-28,Inconnu,0,40-49 ans
2022-01-28,Non-vacciné,4,40-49 ans
2022-01-28,Vacciné 1 dose,0,40-49 ans
2022-01-28,Vacciné 2 doses,3,40-49 ans
2022-01-28,Vacciné 3 doses,2,40-49 ans
2022-01-28,Inconnu,0,50-59 ans
2022-01-28,Non-vacciné,5,50-59 ans
2022-01-28,Vacciné 1 dose,0,50-59 ans
2022-01-28,Vacciné 2 doses,10,50-59 ans
2022-01-28,Vacciné 3 doses,8,50-59 ans
2022-01-28,Inconnu,0,60-69 ans
2022-01-28,Non-vacciné,13,60-69 ans
2022-01-28,Vacciné 1 dose,0,60-69 ans
2022-01-28,Vacciné 2 doses,9,60-69 ans
2022-01-28,Vacciné 3 doses,10,60-69 ans
2022-01-28,Inconnu,0,70-79 ans
2022-01-28,Non-vacciné,11,70-79 ans
2022-01-28,Vacciné 1 dose,0,70-79 ans
2022-01-28,Vacciné 2 doses,15,70-79 ans
2022-01-28,Vacciné 3 doses,19,70-79 ans
2022-01-28,Inconnu,0,80-89 ans
2022-01-28,Non-vacciné,4,80-89 ans
2022-01-28,Vacciné 1 dose,1,80-89 ans
2022-01-28,Vacciné 2 doses,11,80-89 ans
2022-01-28,Vacciné 3 doses,18,80-89 ans
2022-01-28,Inconnu,0,90 ans et plus
2022-01-28,Non-vacciné,1,90 ans et plus
2022-01-28,Vacciné 1 dose,0,90 ans et plus
2022-01-28,Vacciné 2 doses,7,90 ans et plus
2022-01-28,Vacciné 3 doses,8,90 ans et plus
2022-01-29,0 à 4 ans,4,0-9 ans
2022-01-29,Inconnu,2,0-9 ans
2022-01-29,Non-vacciné,1,0-9 ans
2022-01-29,Vacciné 1 dose,2,0-9 ans
2022-01-29,Vacciné 2 doses,0,0-9 ans
2022-01-29,Vacciné 3 doses,0,0-9 ans
2022-01-29,Inconnu,0,10-19 ans
2022-01-29,Non-vacciné,1,10-19 ans
2022-01-29,Vacciné 1 dose,3,10-19 ans
2022-01-29,Vacciné 2 doses,4,10-19 ans
2022-01-29,Vacciné 3 doses,0,10-19 ans
2022-01-29,Inconnu,0,20-29 ans
2022-01-29,Non-vacciné,3,20-29 ans
2022-01-29,Vacciné 1 dose,2,20-29 ans
2022-01-29,Vacciné 2 doses,2,20-29 ans
2022-01-29,Vacciné 3 doses,0,20-29 ans
2022-01-29,Inconnu,0,30-39 ans
2022-01-29,Non-vacciné,2,30-39 ans
2022-01-29,Vacciné 1 dose,0,30-39 ans
2022-01-29,Vacciné 2 doses,3,30-39 ans
2022-01-29,Vacciné 3 doses,0,30-39 ans
2022-01-29,Inconnu,0,40-49 ans
2022-01-29,Non-vacciné,2,40-49 ans
2022-01-29,Vacciné 1 dose,0,40-49 ans
2022-01-29,Vacciné 2 doses,2,40-49 ans
2022-01-29,Vacciné 3 doses,1,40-49 ans
2022-01-29,Inconnu,2,50-59 ans
2022-01-29,Non-vacciné,3,50-59 ans
2022-01-29,Vacciné 1 dose,0,50-59 ans
2022-01-29,Vacciné 2 doses,10,50-59 ans
2022-01-29,Vacciné 3 doses,2,50-59 ans
2022-01-29,Inconnu,1,60-69 ans
2022-01-29,Non-vacciné,4,60-69 ans
2022-01-29,Vacciné 1 dose,1,60-69 ans
2022-01-29,Vacciné 2 doses,5,60-69 ans
2022-01-29,Vacciné 3 doses,10,60-69 ans
2022-01-29,Inconnu,1,70-79 ans
2022-01-29,Non-vacciné,6,70-79 ans
2022-01-29,Vacciné 1 dose,1,70-79 ans
2022-01-29,Vacciné 2 doses,10,70-79 ans
2022-01-29,Vacciné 3 doses,7,70-79 ans
2022-01-29,Inconnu,0,80-89 ans
2022-01-29,Non-vacciné,5,80-89 ans
2022-01-29,Vacciné 1 dose,0,80-89 ans
2022-01-29,Vacciné 2 doses,15,80-89 ans
2022-01-29,Vacciné 3 doses,17,80-89 ans
2022-01-29,Inconnu,0,90 ans et plus
2022-01-29,Non-vacciné,4,90 ans et plus
2022-01-29,Vacciné 1 dose,0,90 ans et plus
2022-01-29,Vacciné 2 doses,2,90 ans et plus
2022-01-29,Vacciné 3 doses,7,90 ans et plus
2022-01-30,0 à 4 ans,5,0-9 ans
2022-01-30,Inconnu,6,0-9 ans
2022-01-30,Non-vacciné,2,0-9 ans
2022-01-30,Vacciné 1 dose,0,0-9 ans
2022-01-30,Vacciné 2 doses,0,0-9 ans
2022-01-30,Vacciné 3 doses,0,0-9 ans
2022-01-30,Inconnu,0,10-19 ans
2022-01-30,Non-vacciné,0,10-19 ans
2022-01-30,Vacciné 1 dose,1,10-19 ans
2022-01-30,Vacciné 2 doses,1,10-19 ans
2022-01-30,Vacciné 3 doses,0,10-19 ans
2022-01-30,Inconnu,0,20-29 ans
2022-01-30,Non-vacciné,6,20-29 ans
2022-01-30,Vacciné 1 dose,0,20-29 ans
2022-01-30,Vacciné 2 doses,6,20-29 ans
2022-01-30,Vacciné 3 doses,1,20-29 ans
2022-01-30,Inconnu,0,30-39 ans
2022-01-30,Non-vacciné,3,30-39 ans
2022-01-30,Vacciné 1 dose,3,30-39 ans
2022-01-30,Vacciné 2 doses,9,30-39 ans
2022-01-30,Vacciné 3 doses,1,30-39 ans
2022-01-30,Inconnu,0,40-49 ans
2022-01-30,Non-vacciné,4,40-49 ans
2022-01-30,Vacciné 1 dose,0,40-49 ans
2022-01-30,Vacciné 2 doses,3,40-49 ans
2022-01-30,Vacciné 3 doses,1,40-49 ans
2022-01-30,Inconnu,0,50-59 ans
2022-01-30,Non-vacciné,2,50-59 ans
2022-01-30,Vacciné 1 dose,0,50-59 ans
2022-01-30,Vacciné 2 doses,2,50-59 ans
2022-01-30,Vacciné 3 doses,4,50-59 ans
2022-01-30,Inconnu,1,60-69 ans
2022-01-30,Non-vacciné,3,60-69 ans
2022-01-30,Vacciné 1 dose,3,60-69 ans
2022-01-30,Vacciné 2 doses,1,60-69 ans
2022-01-30,Vacciné 3 doses,5,60-69 ans
2022-01-30,Inconnu,0,70-79 ans
2022-01-30,Non-vacciné,9,70-79 ans
2022-01-30,Vacciné 1 dose,1,70-79 ans
2022-01-30,Vacciné 2 doses,9,70-79 ans
2022-01-30,Vacciné 3 doses,15,70-79 ans
2022-01-30,Inconnu,0,80-89 ans
2022-01-30,Non-vacciné,5,80-89 ans
2022-01-30,Vacciné 1 dose,3,80-89 ans
2022-01-30,Vacciné 2 doses,10,80-89 ans
2022-01-30,Vacciné 3 doses,14,80-89 ans
2022-01-30,Inconnu,0,90 ans et plus
2022-01-30,Non-vacciné,2,90 ans et plus
2022-01-30,Vacciné 1 dose,0,90 ans et plus
2022-01-30,Vacciné 2 doses,3,90 ans et plus
2022-01-30,Vacciné 3 doses,6,90 ans et plus
2022-01-31,0 à 4 ans,5,0-9 ans
2022-01-31,Inconnu,3,0-9 ans
2022-01-31,Non-vacciné,1,0-9 ans
2022-01-31,Vacciné 1 dose,2,0-9 ans
2022-01-31,Vacciné 2 doses,0,0-9 ans
2022-01-31,Vacciné 3 doses,0,0-9 ans
2022-01-31,Inconnu,0,10-19 ans
2022-01-31,Non-vacciné,2,10-19 ans
2022-01-31,Vacciné 1 dose,0,10-19 ans
2022-01-31,Vacciné 2 doses,2,10-19 ans
2022-01-31,Vacciné 3 doses,0,10-19 ans
2022-01-31,Inconnu,0,20-29 ans
2022-01-31,Non-vacciné,5,20-29 ans
2022-01-31,Vacciné 1 dose,1,20-29 ans
2022-01-31,Vacciné 2 doses,6,20-29 ans
2022-01-31,Vacciné 3 doses,3,20-29 ans
2022-01-31,Inconnu,0,30-39 ans
2022-01-31,Non-vacciné,6,30-39 ans
2022-01-31,Vacciné 1 dose,0,30-39 ans
2022-01-31,Vacciné 2 doses,5,30-39 ans
2022-01-31,Vacciné 3 doses,5,30-39 ans
2022-01-31,Inconnu,1,40-49 ans
2022-01-31,Non-vacciné,2,40-49 ans
2022-01-31,Vacciné 1 dose,1,40-49 ans
2022-01-31,Vacciné 2 doses,1,40-49 ans
2022-01-31,Vacciné 3 doses,6,40-49 ans
2022-01-31,Inconnu,0,50-59 ans
2022-01-31,Non-vacciné,5,50-59 ans
2022-01-31,Vacciné 1 dose,1,50-59 ans
2022-01-31,Vacciné 2 doses,6,50-59 ans
2022-01-31,Vacciné 3 doses,3,50-59 ans
2022-01-31,Inconnu,1,60-69 ans
2022-01-31,Non-vacciné,2,60-69 ans
2022-01-31,Vacciné 1 dose,0,60-69 ans
2022-01-31,Vacciné 2 doses,13,60-69 ans
2022-01-31,Vacciné 3 doses,6,60-69 ans
2022-01-31,Inconnu,1,70-79 ans
2022-01-31,Non-vacciné,8,70-79 ans
2022-01-31,Vacciné 1 dose,0,70-79 ans
2022-01-31,Vacciné 2 doses,14,70-79 ans
2022-01-31,Vacciné 3 doses,10,70-79 ans
2022-01-31,Inconnu,0,80-89 ans
2022-01-31,Non-vacciné,4,80-89 ans
2022-01-31,Vacciné 1 dose,1,80-89 ans
2022-01-31,Vacciné 2 doses,9,80-89 ans
2022-01-31,Vacciné 3 doses,15,80-89 ans
2022-01-31,Inconnu,0,90 ans et plus
2022-01-31,Non-vacciné,5,90 ans et plus
2022-01-31,Vacciné 1 dose,0,90 ans et plus
2022-01-31,Vacciné 2 doses,8,90 ans et plus
2022-01-31,Vacciné 3 doses,13,90 ans et plus
2022-02-01,0 à 4 ans,4,0-9 ans
2022-02-01,Inconnu,2,0-9 ans
2022-02-01,Non-vacciné,1,0-9 ans
2022-02-01,Vacciné 1 dose,0,0-9 ans
2022-02-01,Vacciné 2 doses,0,0-9 ans
2022-02-01,Vacciné 3 doses,0,0-9 ans
2022-02-01,Inconnu,0,10-19 ans
2022-02-01,Non-vacciné,2,10-19 ans
2022-02-01,Vacciné 1 dose,1,10-19 ans
2022-02-01,Vacciné 2 doses,2,10-19 ans
2022-02-01,Vacciné 3 doses,0,10-19 ans
2022-02-01,Inconnu,0,20-29 ans
2022-02-01,Non-vacciné,5,20-29 ans
2022-02-01,Vacciné 1 dose,1,20-29 ans
2022-02-01,Vacciné 2 doses,4,20-29 ans
2022-02-01,Vacciné 3 doses,1,20-29 ans
2022-02-01,Inconnu,0,30-39 ans
2022-02-01,Non-vacciné,3,30-39 ans
2022-02-01,Vacciné 1 dose,3,30-39 ans
2022-02-01,Vacciné 2 doses,6,30-39 ans
2022-02-01,Vacciné 3 doses,3,30-39 ans
2022-02-01,Inconnu,0,40-49 ans
2022-02-01,Non-vacciné,3,40-49 ans
2022-02-01,Vacciné 1 dose,0,40-49 ans
2022-02-01,Vacciné 2 doses,7,40-49 ans
2022-02-01,Vacciné 3 doses,1,40-49 ans
2022-02-01,Inconnu,0,50-59 ans
2022-02-01,Non-vacciné,4,50-59 ans
2022-02-01,Vacciné 1 dose,2,50-59 ans
2022-02-01,Vacciné 2 doses,2,50-59 ans
2022-02-01,Vacciné 3 doses,0,50-59 ans
2022-02-01,Inconnu,1,60-69 ans
2022-02-01,Non-vacciné,6,60-69 ans
2022-02-01,Vacciné 1 dose,0,60-69 ans
2022-02-01,Vacciné 2 doses,6,60-69 ans
2022-02-01,Vacciné 3 doses,10,60-69 ans
2022-02-01,Inconnu,0,70-79 ans
2022-02-01,Non-vacciné,4,70-79 ans
2022-02-01,Vacciné 1 dose,1,70-79 ans
2022-02-01,Vacciné 2 doses,7,70-79 ans
2022-02-01,Vacciné 3 doses,20,70-79 ans
2022-02-01,Inconnu,0,80-89 ans
2022-02-01,Non-vacciné,3,80-89 ans
2022-02-01,Vacciné 1 dose,3,80-89 ans
2022-02-01,Vacciné 2 doses,20,80-89 ans
2022-02-01,Vacciné 3 doses,15,80-89 ans
2022-02-01,Inconnu,0,90 ans et plus
2022-02-01,Non-vacciné,6,90 ans et plus
2022-02-01,Vacciné 1 dose,0,90 ans et plus
2022-02-01,Vacciné 2 doses,3,90 ans et plus
2022-02-01,Vacciné 3 doses,11,90 ans et plus
2022-02-02,0 à 4 ans,5,0-9 ans
2022-02-02,Inconnu,2,0-9 ans
2022-02-02,Non-vacciné,0,0-9 ans
2022-02-02,Vacciné 1 dose,0,0-9 ans
2022-02-02,Vacciné 2 doses,0,0-9 ans
2022-02-02,Vacciné 3 doses,0,0-9 ans
2022-02-02,Inconnu,0,10-19 ans
2022-02-02,Non-vacciné,1,10-19 ans
2022-02-02,Vacciné 1 dose,0,10-19 ans
2022-02-02,Vacciné 2 doses,0,10-19 ans
2022-02-02,Vacciné 3 doses,0,10-19 ans
2022-02-02,Inconnu,0,20-29 ans
2022-02-02,Non-vacciné,2,20-29 ans
2022-02-02,Vacciné 1 dose,0,20-29 ans
2022-02-02,Vacciné 2 doses,6,20-29 ans
2022-02-02,Vacciné 3 doses,0,20-29 ans
2022-02-02,Inconnu,1,30-39 ans
2022-02-02,Non-vacciné,2,30-39 ans
2022-02-02,Vacciné 1 dose,0,30-39 ans
2022-02-02,Vacciné 2 doses,6,30-39 ans
2022-02-02,Vacciné 3 doses,3,30-39 ans
2022-02-02,Inconnu,0,40-49 ans
2022-02-02,Non-vacciné,3,40-49 ans
2022-02-02,Vacciné 1 dose,1,40-49 ans
2022-02-02,Vacciné 2 doses,6,40-49 ans
2022-02-02,Vacciné 3 doses,1,40-49 ans
2022-02-02,Inconnu,0,50-59 ans
2022-02-02,Non-vacciné,2,50-59 ans
2022-02-02,Vacciné 1 dose,0,50-59 ans
2022-02-02,Vacciné 2 doses,5,50-59 ans
2022-02-02,Vacciné 3 doses,7,50-59 ans
2022-02-02,Inconnu,0,60-69 ans
2022-02-02,Non-vacciné,3,60-69 ans
2022-02-02,Vacciné 1 dose,1,60-69 ans
2022-02-02,Vacciné 2 doses,9,60-69 ans
2022-02-02,Vacciné 3 doses,7,60-69 ans
2022-02-02,Inconnu,1,70-79 ans
2022-02-02,Non-vacciné,7,70-79 ans
2022-02-02,Vacciné 1 dose,1,70-79 ans
2022-02-02,Vacciné 2 doses,18,70-79 ans
2022-02-02,Vacciné 3 doses,14,70-79 ans
2022-02-02,Inconnu,1,80-89 ans
2022-02-02,Non-vacciné,4,80-89 ans
2022-02-02,Vacciné 1 dose,1,80-89 ans
2022-02-02,Vacciné 2 doses,10,80-89 ans
2022-02-02,Vacciné 3 doses,22,80-89 ans
2022-02-02,Inconnu,0,90 ans et plus
2022-02-02,Non-vacciné,2,90 ans et plus
2022-02-02,Vacciné 1 dose,1,90 ans et plus
2022-02-02,Vacciné 2 doses,3,90 ans et plus
2022-02-02,Vacciné 3 doses,10,90 ans et plus
2022-02-03,0 à 4 ans,5,0-9 ans
2022-02-03,Inconnu,1,0-9 ans
2022-02-03,Non-vacciné,1,0-9 ans
2022-02-03,Vacciné 1 dose,2,0-9 ans
2022-02-03,Vacciné 2 doses,0,0-9 ans
2022-02-03,Vacciné 3 doses,0,0-9 ans
2022-02-03,Inconnu,0,10-19 ans
2022-02-03,Non-vacciné,1,10-19 ans
2022-02-03,Vacciné 1 dose,0,10-19 ans
2022-02-03,Vacciné 2 doses,3,10-19 ans
2022-02-03,Vacciné 3 doses,0,10-19 ans
2022-02-03,Inconnu,1,20-29 ans
2022-02-03,Non-vacciné,4,20-29 ans
2022-02-03,Vacciné 1 dose,0,20-29 ans
2022-02-03,Vacciné 2 doses,3,20-29 ans
2022-02-03,Vacciné 3 doses,3,20-29 ans
2022-02-03,Inconnu,0,30-39 ans
2022-02-03,Non-vacciné,6,30-39 ans
2022-02-03,Vacciné 1 dose,1,30-39 ans
2022-02-03,Vacciné 2 doses,5,30-39 ans
2022-02-03,Vacciné 3 doses,3,30-39 ans
2022-02-03,Inconnu,0,40-49 ans
2022-02-03,Non-vacciné,1,40-49 ans
2022-02-03,Vacciné 1 dose,0,40-49 ans
2022-02-03,Vacciné 2 doses,8,40-49 ans
2022-02-03,Vacciné 3 doses,3,40-49 ans
2022-02-03,Inconnu,0,50-59 ans
2022-02-03,Non-vacciné,3,50-59 ans
2022-02-03,Vacciné 1 dose,0,50-59 ans
2022-02-03,Vacciné 2 doses,13,50-59 ans
2022-02-03,Vacciné 3 doses,3,50-59 ans
2022-02-03,Inconnu,0,60-69 ans
2022-02-03,Non-vacciné,6,60-69 ans
2022-02-03,Vacciné 1 dose,0,60-69 ans
2022-02-03,Vacciné 2 doses,11,60-69 ans
2022-02-03,Vacciné 3 doses,9,60-69 ans
2022-02-03,Inconnu,1,70-79 ans
2022-02-03,Non-vacciné,5,70-79 ans
2022-02-03,Vacciné 1 dose,1,70-79 ans
2022-02-03,Vacciné 2 doses,8,70-79 ans
2022-02-03,Vacciné 3 doses,11,70-79 ans
2022-02-03,Inconnu,0,80-89 ans
2022-02-03,Non-vacciné,5,80-89 ans
2022-02-03,Vacciné 1 dose,0,80-89 ans
2022-02-03,Vacciné 2 doses,7,80-89 ans
2022-02-03,Vacciné 3 doses,11,80-89 ans
2022-02-03,Inconnu,0,90 ans et plus
2022-02-03,Non-vacciné,3,90 ans et plus
2022-02-03,Vacciné 1 dose,0,90 ans et plus
2022-02-03,Vacciné 2 doses,6,90 ans et plus
2022-02-03,Vacciné 3 doses,10,90 ans et plus
2022-02-04,0 à 4 ans,3,0-9 ans
2022-02-04,Inconnu,2,0-9 ans
2022-02-04,Non-vacciné,2,0-9 ans
2022-02-04,Vacciné 1 dose,2,0-9 ans
2022-02-04,Vacciné 2 doses,0,0-9 ans
2022-02-04,Vacciné 3 doses,0,0-9 ans
2022-02-04,Inconnu,0,10-19 ans
2022-02-04,Non-vacciné,0,10-19 ans
2022-02-04,Vacciné 1 dose,0,10-19 ans
2022-02-04,Vacciné 2 doses,1,10-19 ans
2022-02-04,Vacciné 3 doses,0,10-19 ans
2022-02-04,Inconnu,0,20-29 ans
2022-02-04,Non-vacciné,1,20-29 ans
2022-02-04,Vacciné 1 dose,0,20-29 ans
2022-02-04,Vacciné 2 doses,2,20-29 ans
2022-02-04,Vacciné 3 doses,2,20-29 ans
2022-02-04,Inconnu,2,30-39 ans
2022-02-04,Non-vacciné,6,30-39 ans
2022-02-04,Vacciné 1 dose,0,30-39 ans
2022-02-04,Vacciné 2 doses,5,30-39 ans
2022-02-04,Vacciné 3 doses,2,30-39 ans
2022-02-04,Inconnu,0,40-49 ans
2022-02-04,Non-vacciné,2,40-49 ans
2022-02-04,Vacciné 1 dose,1,40-49 ans
2022-02-04,Vacciné 2 doses,5,40-49 ans
2022-02-04,Vacciné 3 doses,1,40-49 ans
2022-02-04,Inconnu,0,50-59 ans
2022-02-04,Non-vacciné,2,50-59 ans
2022-02-04,Vacciné 1 dose,0,50-59 ans
2022-02-04,Vacciné 2 doses,7,50-59 ans
2022-02-04,Vacciné 3 doses,4,50-59 ans
2022-02-04,Inconnu,0,60-69 ans
2022-02-04,Non-vacciné,9,60-69 ans
2022-02-04,Vacciné 1 dose,2,60-69 ans
2022-02-04,Vacciné 2 doses,4,60-69 ans
2022-02-04,Vacciné 3 doses,9,60-69 ans
2022-02-04,Inconnu,0,70-79 ans
2022-02-04,Non-vacciné,3,70-79 ans
2022-02-04,Vacciné 1 dose,0,70-79 ans
2022-02-04,Vacciné 2 doses,25,70-79 ans
2022-02-04,Vacciné 3 doses,14,70-79 ans
2022-02-04,Inconnu,1,80-89 ans
2022-02-04,Non-vacciné,3,80-89 ans
2022-02-04,Vacciné 1 dose,2,80-89 ans
2022-02-04,Vacciné 2 doses,12,80-89 ans
2022-02-04,Vacciné 3 doses,27,80-89 ans
2022-02-04,Inconnu,0,90 ans et plus
2022-02-04,Non-vacciné,4,90 ans et plus
2022-02-04,Vacciné 1 dose,0,90 ans et plus
2022-02-04,Vacciné 2 doses,4,90 ans et plus
2022-02-04,Vacciné 3 doses,15,90 ans et plus
2022-02-05,0 à 4 ans,6,0-9 ans
2022-02-05,Inconnu,1,0-9 ans
2022-02-05,Non-vacciné,0,0-9 ans
2022-02-05,Vacciné 1 dose,0,0-9 ans
2022-02-05,Vacciné 2 doses,0,0-9 ans
2022-02-05,Vacciné 3 doses,0,0-9 ans
2022-02-05,Inconnu,0,10-19 ans
2022-02-05,Non-vacciné,0,10-19 ans
2022-02-05,Vacciné 1 dose,0,10-19 ans
2022-02-05,Vacciné 2 doses,3,10-19 ans
2022-02-05,Vacciné 3 doses,0,10-19 ans
2022-02-05,Inconnu,1,20-29 ans
2022-02-05,Non-vacciné,3,20-29 ans
2022-02-05,Vacciné 1 dose,2,20-29 ans
2022-02-05,Vacciné 2 doses,0,20-29 ans
2022-02-05,Vacciné 3 doses,1,20-29 ans
2022-02-05,Inconnu,1,30-39 ans
2022-02-05,Non-vacciné,4,30-39 ans
2022-02-05,Vacciné 1 dose,1,30-39 ans
2022-02-05,Vacciné 2 doses,4,30-39 ans
2022-02-05,Vacciné 3 doses,3,30-39 ans
2022-02-05,Inconnu,0,40-49 ans
2022-02-05,Non-vacciné,0,40-49 ans
2022-02-05,Vacciné 1 dose,0,40-49 ans
2022-02-05,Vacciné 2 doses,1,40-49 ans
2022-02-05,Vacciné 3 doses,2,40-49 ans
2022-02-05,Inconnu,0,50-59 ans
2022-02-05,Non-vacciné,3,50-59 ans
2022-02-05,Vacciné 1 dose,0,50-59 ans
2022-02-05,Vacciné 2 doses,2,50-59 ans
2022-02-05,Vacciné 3 doses,3,50-59 ans
2022-02-05,Inconnu,0,60-69 ans
2022-02-05,Non-vacciné,3,60-69 ans
2022-02-05,Vacciné 1 dose,0,60-69 ans
2022-02-05,Vacciné 2 doses,9,60-69 ans
2022-02-05,Vacciné 3 doses,7,60-69 ans
2022-02-05,Inconnu,0,70-79 ans
2022-02-05,Non-vacciné,6,70-79 ans
2022-02-05,Vacciné 1 dose,0,70-79 ans
2022-02-05,Vacciné 2 doses,8,70-79 ans
2022-02-05,Vacciné 3 doses,7,70-79 ans
2022-02-05,Inconnu,0,80-89 ans
2022-02-05,Non-vacciné,2,80-89 ans
2022-02-05,Vacciné 1 dose,1,80-89 ans
2022-02-05,Vacciné 2 doses,8,80-89 ans
2022-02-05,Vacciné 3 doses,19,80-89 ans
2022-02-05,Inconnu,0,90 ans et plus
2022-02-05,Non-vacciné,3,90 ans et plus
2022-02-05,Vacciné 1 dose,0,90 ans et plus
2022-02-05,Vacciné 2 doses,1,90 ans et plus
2022-02-05,Vacciné 3 doses,10,90 ans et plus
2022-02-06,0 à 4 ans,6,0-9 ans
2022-02-06,Inconnu,1,0-9 ans
2022-02-06,Non-vacciné,2,0-9 ans
2022-02-06,Vacciné 1 dose,0,0-9 ans
2022-02-06,Vacciné 2 doses,0,0-9 ans
2022-02-06,Vacciné 3 doses,0,0-9 ans
2022-02-06,Inconnu,0,10-19 ans
2022-02-06,Non-vacciné,0,10-19 ans
2022-02-06,Vacciné 1 dose,0,10-19 ans
2022-02-06,Vacciné 2 doses,1,10-19 ans
2022-02-06,Vacciné 3 doses,0,10-19 ans
2022-02-06,Inconnu,0,20-29 ans
2022-02-06,Non-vacciné,5,20-29 ans
2022-02-06,Vacciné 1 dose,1,20-29 ans
2022-02-06,Vacciné 2 doses,9,20-29 ans
2022-02-06,Vacciné 3 doses,3,20-29 ans
2022-02-06,Inconnu,0,30-39 ans
2022-02-06,Non-vacciné,3,30-39 ans
2022-02-06,Vacciné 1 dose,0,30-39 ans
2022-02-06,Vacciné 2 doses,4,30-39 ans
2022-02-06,Vacciné 3 doses,4,30-39 ans
2022-02-06,Inconnu,0,40-49 ans
2022-02-06,Non-vacciné,2,40-49 ans
2022-02-06,Vacciné 1 dose,0,40-49 ans
2022-02-06,Vacciné 2 doses,2,40-49 ans
2022-02-06,Vacciné 3 doses,2,40-49 ans
2022-02-06,Inconnu,0,50-59 ans
2022-02-06,Non-vacciné,1,50-59 ans
2022-02-06,Vacciné 1 dose,0,50-59 ans
2022-02-06,Vacciné 2 doses,2,50-59 ans
2022-02-06,Vacciné 3 doses,1,50-59 ans
2022-02-06,Inconnu,1,60-69 ans
2022-02-06,Non-vacciné,3,60-69 ans
2022-02-06,Vacciné 1 dose,0,60-69 ans
2022-02-06,Vacciné 2 doses,5,60-69 ans
2022-02-06,Vacciné 3 doses,6,60-69 ans
2022-02-06,Inconnu,0,70-79 ans
2022-02-06,Non-vacciné,7,70-79 ans
2022-02-06,Vacciné 1 dose,0,70-79 ans
2022-02-06,Vacciné 2 doses,3,70-79 ans
2022-02-06,Vacciné 3 doses,13,70-79 ans
2022-02-06,Inconnu,0,80-89 ans
2022-02-06,Non-vacciné,6,80-89 ans
