Date,Regroupement,Croisement,Nom,vac_quo_1_n,vac_quo_2_n,vac_cum_1_n,vac_cum_2_n,vac_quo_tot_n,vac_cum_tot_n,cvac_cum_tot_1_p
2021-03-19,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,29745,412190,
2021-03-19,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,333,36955,
2021-03-19,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,8543,96660,
2021-03-19,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,925,135200,
2021-03-19,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2723,238455,
2021-03-19,Groupe prioritaire,TOT,Total,,,,,42269,919460,
2021-03-20,Région,RSS00,Inconnue,,,,,634,29120,9.978555617
2021-03-20,Région,RSS01,01 - Bas-Saint-Laurent,,,,,292,16968,8.599531092
2021-03-20,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1629,25433,9.254357179
2021-03-20,Région,RSS03,03 - Capitale-Nationale,,,,,3147,68219,9.438434499
2021-03-20,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,2082,49269,9.512576789
2021-03-20,Région,RSS05,05 - Estrie,,,,,1828,39573,8.037262317
2021-03-20,Région,RSS06,06 - Montréal,,,,,4271,269721,14.60174674
2021-03-20,Région,RSS07,07 - Outaouais,,,,,1284,26617,7.012434425
2021-03-20,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,473,15341,10.49938614
2021-03-20,Région,RSS09,09 - Côte-Nord,,,,,1039,23720,26.46127686
2021-03-20,Région,RSS10,10 - Nord-du-Québec,,,,,0,7740,58.13655224
2021-03-20,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,557,15555,17.05193073
2021-03-20,Région,RSS12,12 - Chaudière-Appalaches,,,,,2954,38555,9.00625343
2021-03-20,Région,RSS13,13 - Laval,,,,,776,51327,12.0724612
2021-03-20,Région,RSS14,14 - Lanaudière,,,,,1033,54620,10.47623258
2021-03-20,Région,RSS15,15 - Laurentides,,,,,2513,57145,9.186272171
2021-03-20,Région,RSS16,16 - Montérégie,,,,,4323,145757,10.37747103
2021-03-20,Région,RSS17,17 - Nunavik,,,,,0,3742,28.23454934
2021-03-20,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,1,9517,52.98009368
2021-03-20,Région,RSS98,Hors Québec,,,,,4,361,4487.5
2021-03-20,Région,RSS99,Ensemble du Québec,,,,,28840,948300,11.14858065
2021-03-20,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,4,107,0.00593778
2021-03-20,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2260,267722,5.592523325
2021-03-20,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,5112,111341,9.812504416
2021-03-20,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,14609,285250,37.44387335
2021-03-20,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,6855,283880,68.9629855
2021-03-20,Groupe d'âge 1,TOT,Total,,,,,28840,948300,11.14858065
2021-03-20,Sexe,FEM,Féminin,,,,,16012,593396,
2021-03-20,Sexe,INC,Inconnu,,,,,4,277,
2021-03-20,Sexe,MASC,Masculin,,,,,12824,354627,
2021-03-20,Sexe,TOT,Total,,,,,28840,948300,
2021-03-20,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,21548,433738,
2021-03-20,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,74,37029,
2021-03-20,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,5694,102354,
2021-03-20,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,74,135274,
2021-03-20,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,1450,239905,
2021-03-20,Groupe prioritaire,TOT,Total,,,,,28840,948300,
2021-03-21,Région,RSS00,Inconnue,,,,,467,29587,10.14008024
2021-03-21,Région,RSS01,01 - Bas-Saint-Laurent,,,,,196,17164,8.699212214
2021-03-21,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1512,26945,9.804929629
2021-03-21,Région,RSS03,03 - Capitale-Nationale,,,,,3321,71540,9.900389622
2021-03-21,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,1321,50590,9.768412001
2021-03-21,Région,RSS05,05 - Estrie,,,,,1543,41116,8.351793152
2021-03-21,Région,RSS06,06 - Montréal,,,,,3908,273629,14.81332356
2021-03-21,Région,RSS07,07 - Outaouais,,,,,547,27164,7.156996181
2021-03-21,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,401,15742,10.77442232
2021-03-21,Région,RSS09,09 - Côte-Nord,,,,,649,24369,27.18506337
2021-03-21,Région,RSS10,10 - Nord-du-Québec,,,,,0,7740,58.13655224
2021-03-21,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,10,15565,17.06295402
2021-03-21,Région,RSS12,12 - Chaudière-Appalaches,,,,,1294,39849,9.309777025
2021-03-21,Région,RSS13,13 - Laval,,,,,695,52022,12.23602998
2021-03-21,Région,RSS14,14 - Lanaudière,,,,,515,55135,10.57502326
2021-03-21,Région,RSS15,15 - Laurentides,,,,,1776,58921,9.472214879
2021-03-21,Région,RSS16,16 - Montérégie,,,,,3232,148989,10.60818943
2021-03-21,Région,RSS17,17 - Nunavik,,,,,0,3742,28.23454934
2021-03-21,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,9517,52.98009368
2021-03-21,Région,RSS98,Hors Québec,,,,,0,361,4487.5
2021-03-21,Région,RSS99,Ensemble du Québec,,,,,21387,969687,11.40099452
2021-03-21,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,107,0.00593778
2021-03-21,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,2328,270050,5.641710862
2021-03-21,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,3930,115271,10.15649527
2021-03-21,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,10274,295524,38.79883679
2021-03-21,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,4855,288735,70.15075328
2021-03-21,Groupe d'âge 1,TOT,Total,,,,,21387,969687,11.40099452
2021-03-21,Sexe,FEM,Féminin,,,,,11958,605354,
2021-03-21,Sexe,INC,Inconnu,,,,,3,280,
2021-03-21,Sexe,MASC,Masculin,,,,,9426,364053,
2021-03-21,Sexe,TOT,Total,,,,,21387,969687,
2021-03-21,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,15198,448936,
2021-03-21,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,64,37093,
2021-03-21,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,4380,106734,
2021-03-21,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,39,135313,
2021-03-21,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,1706,241611,
2021-03-21,Groupe prioritaire,TOT,Total,,,,,21387,969687,
2021-03-22,Région,RSS00,Inconnue,,,,,905,30492,10.45275318
2021-03-22,Région,RSS01,01 - Bas-Saint-Laurent,,,,,244,17408,8.823305039
2021-03-22,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,310,27255,9.917961059
2021-03-22,Région,RSS03,03 - Capitale-Nationale,,,,,1794,73334,10.1497981
2021-03-22,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,2637,53227,10.27911409
2021-03-22,Région,RSS05,05 - Estrie,,,,,398,41514,8.43297556
2021-03-22,Région,RSS06,06 - Montréal,,,,,10919,284548,15.40648065
2021-03-22,Région,RSS07,07 - Outaouais,,,,,241,27405,7.220687924
2021-03-22,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,748,16490,11.28745739
2021-03-22,Région,RSS09,09 - Côte-Nord,,,,,284,24653,27.50276874
2021-03-22,Région,RSS10,10 - Nord-du-Québec,,,,,2,7742,58.15164089
2021-03-22,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,14,15579,17.07838663
2021-03-22,Région,RSS12,12 - Chaudière-Appalaches,,,,,1558,41407,9.675225063
2021-03-22,Région,RSS13,13 - Laval,,,,,1361,53383,12.55655868
2021-03-22,Région,RSS14,14 - Lanaudière,,,,,1639,56774,10.88984647
2021-03-22,Région,RSS15,15 - Laurentides,,,,,894,59815,9.615830975
2021-03-22,Région,RSS16,16 - Montérégie,,,,,2795,151784,10.80762157
2021-03-22,Région,RSS17,17 - Nunavik,,,,,0,3742,28.23454934
2021-03-22,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,19,9536,53.04449649
2021-03-22,Région,RSS98,Hors Québec,,,,,0,361,4487.5
2021-03-22,Région,RSS99,Ensemble du Québec,,,,,26762,996449,11.71667445
2021-03-22,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,3,110,0.00614492
2021-03-22,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,3162,273212,5.70793708
2021-03-22,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,8738,124009,10.92890945
2021-03-22,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,10708,306232,40.21679415
2021-03-22,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,4151,292886,71.16366464
2021-03-22,Groupe d'âge 1,TOT,Total,,,,,26762,996449,11.71667445
2021-03-22,Sexe,FEM,Féminin,,,,,14669,620023,
2021-03-22,Sexe,INC,Inconnu,,,,,6,286,
2021-03-22,Sexe,MASC,Masculin,,,,,12087,376140,
2021-03-22,Sexe,TOT,Total,,,,,26762,996449,
2021-03-22,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,19679,468615,
2021-03-22,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,114,37207,
2021-03-22,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,5871,112605,
2021-03-22,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,138,135451,
2021-03-22,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,960,242571,
2021-03-22,Groupe prioritaire,TOT,Total,,,,,26762,996449,
2021-03-23,Région,RSS00,Inconnue,,,,,1214,31706,10.87057277
2021-03-23,Région,RSS01,01 - Bas-Saint-Laurent,,,,,112,17520,8.880265681
2021-03-23,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,287,27542,10.02260629
2021-03-23,Région,RSS03,03 - Capitale-Nationale,,,,,1807,75141,10.40115398
2021-03-23,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,1359,54586,10.54211501
2021-03-23,Région,RSS05,05 - Estrie,,,,,1019,42533,8.640827
2021-03-23,Région,RSS06,06 - Montréal,,,,,13651,298199,16.14367146
2021-03-23,Région,RSS07,07 - Outaouais,,,,,822,28227,7.437398417
2021-03-23,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,471,16961,11.60844725
2021-03-23,Région,RSS09,09 - Côte-Nord,,,,,45,24698,27.55310937
2021-03-23,Région,RSS10,10 - Nord-du-Québec,,,,,10,7752,58.19690683
2021-03-23,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,10,15589,17.08940992
2021-03-23,Région,RSS12,12 - Chaudière-Appalaches,,,,,1644,43051,10.06084546
2021-03-23,Région,RSS13,13 - Laval,,,,,1485,54868,12.90517496
2021-03-23,Région,RSS14,14 - Lanaudière,,,,,3699,60473,11.6006012
2021-03-23,Région,RSS15,15 - Laurentides,,,,,3075,62890,10.11131456
2021-03-23,Région,RSS16,16 - Montérégie,,,,,2576,154360,10.99112484
2021-03-23,Région,RSS17,17 - Nunavik,,,,,7,3749,28.28202896
2021-03-23,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,16,9552,53.1381733
2021-03-23,Région,RSS98,Hors Québec,,,,,6,367,4562.5
2021-03-23,Région,RSS99,Ensemble du Québec,,,,,33315,1029764,12.108522
2021-03-23,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,4,114,0.00642109
2021-03-23,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,3590,276802,5.782661446
2021-03-23,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,13765,137774,12.14316316
2021-03-23,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,12548,318780,41.88065228
2021-03-23,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,3408,296294,71.99230052
2021-03-23,Groupe d'âge 1,TOT,Total,,,,,33315,1029764,12.108522
2021-03-23,Sexe,FEM,Féminin,,,,,17673,637696,
2021-03-23,Sexe,INC,Inconnu,,,,,15,301,
2021-03-23,Sexe,MASC,Masculin,,,,,15627,391767,
2021-03-23,Sexe,TOT,Total,,,,,33315,1029764,
2021-03-23,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,26666,495281,
2021-03-23,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,141,37348,
2021-03-23,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,5419,118024,
2021-03-23,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,254,135705,
2021-03-23,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,835,243406,
2021-03-23,Groupe prioritaire,TOT,Total,,,,,33315,1029764,
2021-03-24,Région,RSS00,Inconnue,,,,,1374,33080,11.34580797
2021-03-24,Région,RSS01,01 - Bas-Saint-Laurent,,,,,24,17544,8.892471532
2021-03-24,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,128,27670,10.06927733
2021-03-24,Région,RSS03,03 - Capitale-Nationale,,,,,3966,79107,10.95227298
2021-03-24,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,1676,56262,10.8667023
2021-03-24,Région,RSS05,05 - Estrie,,,,,3041,45574,9.26091373
2021-03-24,Région,RSS06,06 - Montréal,,,,,14114,312313,16.91174224
2021-03-24,Région,RSS07,07 - Outaouais,,,,,1582,29809,7.8554911
2021-03-24,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,458,17419,11.92257834
2021-03-24,Région,RSS09,09 - Côte-Nord,,,,,23,24721,27.57883903
2021-03-24,Région,RSS10,10 - Nord-du-Québec,,,,,20,7772,58.34024896
2021-03-24,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,109,15698,17.20956381
2021-03-24,Région,RSS12,12 - Chaudière-Appalaches,,,,,2849,45900,10.7272369
2021-03-24,Région,RSS13,13 - Laval,,,,,1140,56008,13.17377707
2021-03-24,Région,RSS14,14 - Lanaudière,,,,,3587,64060,12.28944516
2021-03-24,Région,RSS15,15 - Laurentides,,,,,2882,65772,10.57585058
2021-03-24,Région,RSS16,16 - Montérégie,,,,,3962,158322,11.27370132
2021-03-24,Région,RSS17,17 - Nunavik,,,,,3,3752,28.28994223
2021-03-24,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,24,9576,53.26112412
2021-03-24,Région,RSS98,Hors Québec,,,,,27,394,4900
2021-03-24,Région,RSS99,Ensemble du Québec,,,,,40989,1070753,12.59213491
2021-03-24,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,115,0.00649013
2021-03-24,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,3998,280800,5.865587268
2021-03-24,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,13360,151134,13.32763295
2021-03-24,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,19132,337912,44.41361514
2021-03-24,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,4498,300792,73.09336463
2021-03-24,Groupe d'âge 1,TOT,Total,,,,,40989,1070753,12.59213491
2021-03-24,Sexe,FEM,Féminin,,,,,21760,659456,
2021-03-24,Sexe,INC,Inconnu,,,,,23,324,
2021-03-24,Sexe,MASC,Masculin,,,,,19206,410973,
2021-03-24,Sexe,TOT,Total,,,,,40989,1070753,
2021-03-24,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,32916,528197,
2021-03-24,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,197,37545,
2021-03-24,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,6405,124429,
2021-03-24,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,102,135807,
2021-03-24,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,1369,244775,
2021-03-24,Groupe prioritaire,TOT,Total,,,,,40989,1070753,
2021-03-25,Région,RSS00,Inconnue,,,,,1447,34527,11.84525457
2021-03-25,Région,RSS01,01 - Bas-Saint-Laurent,,,,,1207,18751,9.506324157
2021-03-25,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1279,28949,10.53525851
2021-03-25,Région,RSS03,03 - Capitale-Nationale,,,,,4047,83154,11.51507649
2021-03-25,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,4107,60369,11.66112777
2021-03-25,Région,RSS05,05 - Estrie,,,,,3096,48670,9.892423111
2021-03-25,Région,RSS06,06 - Montréal,,,,,13435,325748,17.6426043
2021-03-25,Région,RSS07,07 - Outaouais,,,,,3459,33268,8.769375107
2021-03-25,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,1257,18676,12.78472418
2021-03-25,Région,RSS09,09 - Côte-Nord,,,,,1296,26017,29.02864942
2021-03-25,Région,RSS10,10 - Nord-du-Québec,,,,,34,7806,58.57412297
2021-03-25,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,518,16216,17.78057035
2021-03-25,Région,RSS12,12 - Chaudière-Appalaches,,,,,2662,48562,11.35140714
2021-03-25,Région,RSS13,13 - Laval,,,,,2784,58792,13.83041246
2021-03-25,Région,RSS14,14 - Lanaudière,,,,,3697,67757,12.99597149
2021-03-25,Région,RSS15,15 - Laurentides,,,,,3471,69243,11.13467998
2021-03-25,Région,RSS16,16 - Montérégie,,,,,7960,166282,11.8415686
2021-03-25,Région,RSS17,17 - Nunavik,,,,,3,3755,28.30576877
2021-03-25,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,9,9585,53.31381733
2021-03-25,Région,RSS98,Hors Québec,,,,,8,402,5000
2021-03-25,Région,RSS99,Ensemble du Québec,,,,,55776,1126529,13.25052771
2021-03-25,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,4,119,0.00676631
2021-03-25,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,5383,286183,5.977673817
2021-03-25,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,16285,167419,14.77774309
2021-03-25,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,24426,362338,47.63449267
2021-03-25,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,9678,310470,75.4556169
2021-03-25,Groupe d'âge 1,TOT,Total,,,,,55776,1126529,13.25052771
2021-03-25,Sexe,FEM,Féminin,,,,,30269,689725,
2021-03-25,Sexe,INC,Inconnu,,,,,17,341,
2021-03-25,Sexe,MASC,Masculin,,,,,25490,436463,
2021-03-25,Sexe,TOT,Total,,,,,55776,1126529,
2021-03-25,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,40732,568929,
2021-03-25,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,276,37821,
2021-03-25,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,12143,136572,
2021-03-25,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,186,135993,
2021-03-25,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2439,247214,
2021-03-25,Groupe prioritaire,TOT,Total,,,,,55776,1126529,
2021-03-26,Région,RSS00,Inconnue,,,,,1461,35988,12.34781406
2021-03-26,Région,RSS01,01 - Bas-Saint-Laurent,,,,,1711,20462,10.37649967
2021-03-26,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,1558,30507,11.10223875
2021-03-26,Région,RSS03,03 - Capitale-Nationale,,,,,3700,86854,12.02891636
2021-03-26,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,3874,64243,12.4112033
2021-03-26,Région,RSS05,05 - Estrie,,,,,2885,51555,10.4798737
2021-03-26,Région,RSS06,06 - Montréal,,,,,12446,338194,18.31732595
2021-03-26,Région,RSS07,07 - Outaouais,,,,,3484,36752,9.689866142
2021-03-26,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,1087,19763,13.53027113
2021-03-26,Région,RSS09,09 - Côte-Nord,,,,,1066,27083,30.22004452
2021-03-26,Région,RSS10,10 - Nord-du-Québec,,,,,19,7825,58.71746511
2021-03-26,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,1527,17743,19.42083623
2021-03-26,Région,RSS12,12 - Chaudière-Appalaches,,,,,2066,50628,11.83530913
2021-03-26,Région,RSS13,13 - Laval,,,,,2868,61660,14.50616628
2021-03-26,Région,RSS14,14 - Lanaudière,,,,,1687,69444,13.3192515
2021-03-26,Région,RSS15,15 - Laurentides,,,,,3193,72436,11.64934462
2021-03-26,Région,RSS16,16 - Montérégie,,,,,9936,176218,12.54993839
2021-03-26,Région,RSS17,17 - Nunavik,,,,,19,3774,28.36907494
2021-03-26,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,19,9604,53.33723653
2021-03-26,Région,RSS98,Hors Québec,,,,,13,415,5162.5
2021-03-26,Région,RSS99,Ensemble du Québec,,,,,54619,1181148,13.89389039
2021-03-26,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,9,128,0.00731866
2021-03-26,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,5380,291563,6.088870287
2021-03-26,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,16739,184158,16.26085704
2021-03-26,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,23785,386123,50.77335925
2021-03-26,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,8706,319176,77.58094355
2021-03-26,Groupe d'âge 1,TOT,Total,,,,,54619,1181148,13.89389039
2021-03-26,Sexe,FEM,Féminin,,,,,29460,719185,
2021-03-26,Sexe,INC,Inconnu,,,,,15,356,
2021-03-26,Sexe,MASC,Masculin,,,,,25144,461607,
2021-03-26,Sexe,TOT,Total,,,,,54619,1181148,
2021-03-26,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,38825,607754,
2021-03-26,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,86,37907,
2021-03-26,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,13160,149732,
2021-03-26,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,191,136184,
2021-03-26,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2357,249571,
2021-03-26,Groupe prioritaire,TOT,Total,,,,,54619,1181148,
2021-03-27,Région,RSS00,Inconnue,,,,,1214,37202,12.76667128
2021-03-27,Région,RSS01,01 - Bas-Saint-Laurent,,,,,1510,21972,11.14394259
2021-03-27,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,2361,32868,11.96273609
2021-03-27,Région,RSS03,03 - Capitale-Nationale,,,,,3804,90658,12.55777917
2021-03-27,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,2366,66609,12.8694214
2021-03-27,Région,RSS05,05 - Estrie,,,,,1399,52954,10.76523598
2021-03-27,Région,RSS06,06 - Montréal,,,,,9445,347639,18.82984597
2021-03-27,Région,RSS07,07 - Outaouais,,,,,3259,40011,10.55089393
2021-03-27,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,475,20238,13.85606211
2021-03-27,Région,RSS09,09 - Côte-Nord,,,,,4,27087,30.22451925
2021-03-27,Région,RSS10,10 - Nord-du-Québec,,,,,0,7825,58.71746511
2021-03-27,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,1997,19740,21.62218768
2021-03-27,Région,RSS12,12 - Chaudière-Appalaches,,,,,2858,53486,12.50545357
2021-03-27,Région,RSS13,13 - Laval,,,,,2546,64206,15.10639051
2021-03-27,Région,RSS14,14 - Lanaudière,,,,,2340,71784,13.76880675
2021-03-27,Région,RSS15,15 - Laurentides,,,,,3443,75879,12.20317728
2021-03-27,Région,RSS16,16 - Montérégie,,,,,7019,183237,13.05030447
2021-03-27,Région,RSS17,17 - Nunavik,,,,,0,3774,28.36907494
2021-03-27,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,32,9636,53.34894614
2021-03-27,Région,RSS98,Hors Québec,,,,,13,428,5325
2021-03-27,Région,RSS99,Ensemble du Québec,,,,,46085,1227233,14.43735181
2021-03-27,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,4,132,0.00752579
2021-03-27,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,3320,294883,6.156579972
2021-03-27,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,13917,198075,17.49532446
2021-03-27,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,23809,409932,53.92569624
2021-03-27,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,5035,324211,78.80952726
2021-03-27,Groupe d'âge 1,TOT,Total,,,,,46085,1227233,14.43735181
2021-03-27,Sexe,FEM,Féminin,,,,,24235,743420,
2021-03-27,Sexe,INC,Inconnu,,,,,8,364,
2021-03-27,Sexe,MASC,Masculin,,,,,21842,483449,
2021-03-27,Sexe,TOT,Total,,,,,46085,1227233,
2021-03-27,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,33776,641530,
2021-03-27,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,100,38007,
2021-03-27,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,11055,160787,
2021-03-27,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,55,136239,
2021-03-27,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,1099,250670,
2021-03-27,Groupe prioritaire,TOT,Total,,,,,46085,1227233,
2021-03-28,Région,RSS00,Inconnue,,,,,1001,38203,13.11151079
2021-03-28,Région,RSS01,01 - Bas-Saint-Laurent,,,,,985,22957,11.64489109
2021-03-28,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,2300,35168,12.80026253
2021-03-28,Région,RSS03,03 - Capitale-Nationale,,,,,4029,94687,13.11807885
2021-03-28,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,1866,68475,13.23041825
2021-03-28,Région,RSS05,05 - Estrie,,,,,816,53770,10.93168031
2021-03-28,Région,RSS06,06 - Montréal,,,,,8538,356177,19.29288168
2021-03-28,Région,RSS07,07 - Outaouais,,,,,2587,42598,11.23458911
2021-03-28,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,5,20243,13.85949149
2021-03-28,Région,RSS09,09 - Côte-Nord,,,,,167,27254,30.41022027
2021-03-28,Région,RSS10,10 - Nord-du-Québec,,,,,0,7825,58.71746511
2021-03-28,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,1710,21450,23.50717065
2021-03-28,Région,RSS12,12 - Chaudière-Appalaches,,,,,1779,55265,12.92250531
2021-03-28,Région,RSS13,13 - Laval,,,,,2455,66661,15.68395586
2021-03-28,Région,RSS14,14 - Lanaudière,,,,,1587,73371,14.07363557
2021-03-28,Région,RSS15,15 - Laurentides,,,,,2738,78617,12.64434143
2021-03-28,Région,RSS16,16 - Montérégie,,,,,6527,189764,13.51595564
2021-03-28,Région,RSS17,17 - Nunavik,,,,,0,3774,28.36907494
2021-03-28,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,1,9637,53.35480094
2021-03-28,Région,RSS98,Hors Québec,,,,,21,449,5587.5
2021-03-28,Région,RSS99,Ensemble du Québec,,,,,39112,1266345,14.89866195
2021-03-28,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,133,0.00759484
2021-03-28,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,3306,298189,6.224268465
