Date,Statut_Vaccinal,Nb_Nvelles_Hosp,GrAge_Admission
2021-12-10,Non-vacciné,2,90 ans et plus
2021-12-10,Vacciné 1 dose,0,90 ans et plus
2021-12-10,Vacciné 2 doses,7,90 ans et plus
2021-12-11,0 à 4 ans,0,0-9 ans
2021-12-11,Non-vacciné,0,0-9 ans
2021-12-11,Vacciné 1 dose,0,0-9 ans
2021-12-11,Vacciné 2 doses,0,0-9 ans
2021-12-11,Non-vacciné,0,10-19 ans
2021-12-11,Vacciné 1 dose,0,10-19 ans
2021-12-11,Vacciné 2 doses,0,10-19 ans
2021-12-11,Non-vacciné,2,20-29 ans
2021-12-11,Vacciné 1 dose,0,20-29 ans
2021-12-11,Vacciné 2 doses,1,20-29 ans
2021-12-11,Non-vacciné,0,30-39 ans
2021-12-11,Vacciné 1 dose,0,30-39 ans
2021-12-11,Vacciné 2 doses,1,30-39 ans
2021-12-11,Non-vacciné,3,40-49 ans
2021-12-11,Vacciné 1 dose,0,40-49 ans
2021-12-11,Vacciné 2 doses,1,40-49 ans
2021-12-11,Non-vacciné,2,50-59 ans
2021-12-11,Vacciné 1 dose,0,50-59 ans
2021-12-11,Vacciné 2 doses,4,50-59 ans
2021-12-11,Non-vacciné,5,60-69 ans
2021-12-11,Vacciné 1 dose,0,60-69 ans
2021-12-11,Vacciné 2 doses,7,60-69 ans
2021-12-11,Non-vacciné,2,70-79 ans
2021-12-11,Vacciné 1 dose,0,70-79 ans
2021-12-11,Vacciné 2 doses,14,70-79 ans
2021-12-11,Non-vacciné,3,80-89 ans
2021-12-11,Vacciné 1 dose,0,80-89 ans
2021-12-11,Vacciné 2 doses,9,80-89 ans
2021-12-11,Non-vacciné,1,90 ans et plus
2021-12-11,Vacciné 1 dose,0,90 ans et plus
2021-12-11,Vacciné 2 doses,9,90 ans et plus
2021-12-12,0 à 4 ans,0,0-9 ans
2021-12-12,Non-vacciné,0,0-9 ans
2021-12-12,Vacciné 1 dose,0,0-9 ans
2021-12-12,Vacciné 2 doses,0,0-9 ans
2021-12-12,Non-vacciné,1,10-19 ans
2021-12-12,Vacciné 1 dose,0,10-19 ans
2021-12-12,Vacciné 2 doses,0,10-19 ans
2021-12-12,Non-vacciné,1,20-29 ans
2021-12-12,Vacciné 1 dose,0,20-29 ans
2021-12-12,Vacciné 2 doses,2,20-29 ans
2021-12-12,Non-vacciné,2,30-39 ans
2021-12-12,Vacciné 1 dose,0,30-39 ans
2021-12-12,Vacciné 2 doses,0,30-39 ans
2021-12-12,Non-vacciné,1,40-49 ans
2021-12-12,Vacciné 1 dose,0,40-49 ans
2021-12-12,Vacciné 2 doses,1,40-49 ans
2021-12-12,Non-vacciné,4,50-59 ans
2021-12-12,Vacciné 1 dose,0,50-59 ans
2021-12-12,Vacciné 2 doses,1,50-59 ans
2021-12-12,Non-vacciné,3,60-69 ans
2021-12-12,Vacciné 1 dose,0,60-69 ans
2021-12-12,Vacciné 2 doses,10,60-69 ans
2021-12-12,Non-vacciné,4,70-79 ans
2021-12-12,Vacciné 1 dose,0,70-79 ans
2021-12-12,Vacciné 2 doses,14,70-79 ans
2021-12-12,Non-vacciné,1,80-89 ans
2021-12-12,Vacciné 1 dose,0,80-89 ans
2021-12-12,Vacciné 2 doses,12,80-89 ans
2021-12-12,Non-vacciné,2,90 ans et plus
2021-12-12,Vacciné 1 dose,0,90 ans et plus
2021-12-12,Vacciné 2 doses,4,90 ans et plus
2021-12-13,0 à 4 ans,1,0-9 ans
2021-12-13,Non-vacciné,0,0-9 ans
2021-12-13,Vacciné 1 dose,0,0-9 ans
2021-12-13,Vacciné 2 doses,0,0-9 ans
2021-12-13,Non-vacciné,1,10-19 ans
2021-12-13,Vacciné 1 dose,0,10-19 ans
2021-12-13,Vacciné 2 doses,0,10-19 ans
2021-12-13,Non-vacciné,2,20-29 ans
2021-12-13,Vacciné 1 dose,0,20-29 ans
2021-12-13,Vacciné 2 doses,0,20-29 ans
2021-12-13,Non-vacciné,4,30-39 ans
2021-12-13,Vacciné 1 dose,1,30-39 ans
2021-12-13,Vacciné 2 doses,1,30-39 ans
2021-12-13,Non-vacciné,1,40-49 ans
2021-12-13,Vacciné 1 dose,0,40-49 ans
2021-12-13,Vacciné 2 doses,1,40-49 ans
2021-12-13,Non-vacciné,6,50-59 ans
2021-12-13,Vacciné 1 dose,0,50-59 ans
2021-12-13,Vacciné 2 doses,4,50-59 ans
2021-12-13,Non-vacciné,5,60-69 ans
2021-12-13,Vacciné 1 dose,0,60-69 ans
2021-12-13,Vacciné 2 doses,10,60-69 ans
2021-12-13,Non-vacciné,5,70-79 ans
2021-12-13,Vacciné 1 dose,0,70-79 ans
2021-12-13,Vacciné 2 doses,24,70-79 ans
2021-12-13,Non-vacciné,3,80-89 ans
2021-12-13,Vacciné 1 dose,0,80-89 ans
2021-12-13,Vacciné 2 doses,18,80-89 ans
2021-12-13,Non-vacciné,0,90 ans et plus
2021-12-13,Vacciné 1 dose,1,90 ans et plus
2021-12-13,Vacciné 2 doses,6,90 ans et plus
2021-12-14,0 à 4 ans,0,0-9 ans
2021-12-14,Non-vacciné,2,0-9 ans
2021-12-14,Vacciné 1 dose,0,0-9 ans
2021-12-14,Vacciné 2 doses,0,0-9 ans
2021-12-14,Non-vacciné,0,10-19 ans
2021-12-14,Vacciné 1 dose,0,10-19 ans
2021-12-14,Vacciné 2 doses,0,10-19 ans
2021-12-14,Non-vacciné,3,20-29 ans
2021-12-14,Vacciné 1 dose,0,20-29 ans
2021-12-14,Vacciné 2 doses,0,20-29 ans
2021-12-14,Non-vacciné,3,30-39 ans
2021-12-14,Vacciné 1 dose,0,30-39 ans
2021-12-14,Vacciné 2 doses,1,30-39 ans
2021-12-14,Non-vacciné,4,40-49 ans
2021-12-14,Vacciné 1 dose,0,40-49 ans
2021-12-14,Vacciné 2 doses,2,40-49 ans
2021-12-14,Non-vacciné,3,50-59 ans
2021-12-14,Vacciné 1 dose,1,50-59 ans
2021-12-14,Vacciné 2 doses,0,50-59 ans
2021-12-14,Non-vacciné,3,60-69 ans
2021-12-14,Vacciné 1 dose,0,60-69 ans
2021-12-14,Vacciné 2 doses,5,60-69 ans
2021-12-14,Non-vacciné,4,70-79 ans
2021-12-14,Vacciné 1 dose,1,70-79 ans
2021-12-14,Vacciné 2 doses,21,70-79 ans
2021-12-14,Non-vacciné,5,80-89 ans
2021-12-14,Vacciné 1 dose,2,80-89 ans
2021-12-14,Vacciné 2 doses,15,80-89 ans
2021-12-14,Non-vacciné,0,90 ans et plus
2021-12-14,Vacciné 1 dose,1,90 ans et plus
2021-12-14,Vacciné 2 doses,7,90 ans et plus
2021-12-15,0 à 4 ans,0,0-9 ans
2021-12-15,Non-vacciné,0,0-9 ans
2021-12-15,Vacciné 1 dose,0,0-9 ans
2021-12-15,Vacciné 2 doses,0,0-9 ans
2021-12-15,Non-vacciné,1,10-19 ans
2021-12-15,Vacciné 1 dose,0,10-19 ans
2021-12-15,Vacciné 2 doses,0,10-19 ans
2021-12-15,Non-vacciné,1,20-29 ans
2021-12-15,Vacciné 1 dose,1,20-29 ans
2021-12-15,Vacciné 2 doses,1,20-29 ans
2021-12-15,Non-vacciné,3,30-39 ans
2021-12-15,Vacciné 1 dose,0,30-39 ans
2021-12-15,Vacciné 2 doses,1,30-39 ans
2021-12-15,Non-vacciné,3,40-49 ans
2021-12-15,Vacciné 1 dose,1,40-49 ans
2021-12-15,Vacciné 2 doses,2,40-49 ans
2021-12-15,Non-vacciné,4,50-59 ans
2021-12-15,Vacciné 1 dose,1,50-59 ans
2021-12-15,Vacciné 2 doses,2,50-59 ans
2021-12-15,Non-vacciné,1,60-69 ans
2021-12-15,Vacciné 1 dose,0,60-69 ans
2021-12-15,Vacciné 2 doses,7,60-69 ans
2021-12-15,Non-vacciné,3,70-79 ans
2021-12-15,Vacciné 1 dose,0,70-79 ans
2021-12-15,Vacciné 2 doses,14,70-79 ans
2021-12-15,Non-vacciné,5,80-89 ans
2021-12-15,Vacciné 1 dose,1,80-89 ans
2021-12-15,Vacciné 2 doses,19,80-89 ans
2021-12-15,Non-vacciné,0,90 ans et plus
2021-12-15,Vacciné 1 dose,0,90 ans et plus
2021-12-15,Vacciné 2 doses,9,90 ans et plus
2021-12-16,0 à 4 ans,0,0-9 ans
2021-12-16,Non-vacciné,0,0-9 ans
2021-12-16,Vacciné 1 dose,0,0-9 ans
2021-12-16,Vacciné 2 doses,0,0-9 ans
2021-12-16,Non-vacciné,1,10-19 ans
2021-12-16,Vacciné 1 dose,1,10-19 ans
2021-12-16,Vacciné 2 doses,0,10-19 ans
2021-12-16,Non-vacciné,5,20-29 ans
2021-12-16,Vacciné 1 dose,0,20-29 ans
2021-12-16,Vacciné 2 doses,3,20-29 ans
2021-12-16,Non-vacciné,5,30-39 ans
2021-12-16,Vacciné 1 dose,0,30-39 ans
2021-12-16,Vacciné 2 doses,1,30-39 ans
2021-12-16,Non-vacciné,2,40-49 ans
2021-12-16,Vacciné 1 dose,0,40-49 ans
2021-12-16,Vacciné 2 doses,4,40-49 ans
2021-12-16,Non-vacciné,4,50-59 ans
2021-12-16,Vacciné 1 dose,0,50-59 ans
2021-12-16,Vacciné 2 doses,2,50-59 ans
2021-12-16,Non-vacciné,3,60-69 ans
2021-12-16,Vacciné 1 dose,0,60-69 ans
2021-12-16,Vacciné 2 doses,14,60-69 ans
2021-12-16,Non-vacciné,3,70-79 ans
2021-12-16,Vacciné 1 dose,0,70-79 ans
2021-12-16,Vacciné 2 doses,19,70-79 ans
2021-12-16,Non-vacciné,4,80-89 ans
2021-12-16,Vacciné 1 dose,0,80-89 ans
2021-12-16,Vacciné 2 doses,17,80-89 ans
2021-12-16,Non-vacciné,1,90 ans et plus
2021-12-16,Vacciné 1 dose,0,90 ans et plus
2021-12-16,Vacciné 2 doses,10,90 ans et plus
2021-12-17,0 à 4 ans,1,0-9 ans
2021-12-17,Non-vacciné,2,0-9 ans
2021-12-17,Vacciné 1 dose,0,0-9 ans
2021-12-17,Vacciné 2 doses,0,0-9 ans
2021-12-17,Non-vacciné,2,10-19 ans
2021-12-17,Vacciné 1 dose,0,10-19 ans
2021-12-17,Vacciné 2 doses,0,10-19 ans
2021-12-17,Non-vacciné,2,20-29 ans
2021-12-17,Vacciné 1 dose,0,20-29 ans
2021-12-17,Vacciné 2 doses,0,20-29 ans
2021-12-17,Non-vacciné,5,30-39 ans
2021-12-17,Vacciné 1 dose,1,30-39 ans
2021-12-17,Vacciné 2 doses,7,30-39 ans
2021-12-17,Non-vacciné,1,40-49 ans
2021-12-17,Vacciné 1 dose,1,40-49 ans
2021-12-17,Vacciné 2 doses,3,40-49 ans
2021-12-17,Non-vacciné,9,50-59 ans
2021-12-17,Vacciné 1 dose,0,50-59 ans
2021-12-17,Vacciné 2 doses,6,50-59 ans
2021-12-17,Non-vacciné,3,60-69 ans
2021-12-17,Vacciné 1 dose,1,60-69 ans
2021-12-17,Vacciné 2 doses,11,60-69 ans
2021-12-17,Non-vacciné,2,70-79 ans
2021-12-17,Vacciné 1 dose,0,70-79 ans
2021-12-17,Vacciné 2 doses,26,70-79 ans
2021-12-17,Non-vacciné,0,80-89 ans
2021-12-17,Vacciné 1 dose,0,80-89 ans
2021-12-17,Vacciné 2 doses,16,80-89 ans
2021-12-17,Non-vacciné,2,90 ans et plus
2021-12-17,Vacciné 1 dose,1,90 ans et plus
2021-12-17,Vacciné 2 doses,9,90 ans et plus
2021-12-18,0 à 4 ans,2,0-9 ans
2021-12-18,Non-vacciné,1,0-9 ans
2021-12-18,Vacciné 1 dose,0,0-9 ans
2021-12-18,Vacciné 2 doses,0,0-9 ans
2021-12-18,Non-vacciné,1,10-19 ans
2021-12-18,Vacciné 1 dose,0,10-19 ans
2021-12-18,Vacciné 2 doses,2,10-19 ans
2021-12-18,Non-vacciné,3,20-29 ans
2021-12-18,Vacciné 1 dose,0,20-29 ans
2021-12-18,Vacciné 2 doses,1,20-29 ans
2021-12-18,Non-vacciné,3,30-39 ans
2021-12-18,Vacciné 1 dose,0,30-39 ans
2021-12-18,Vacciné 2 doses,2,30-39 ans
2021-12-18,Non-vacciné,3,40-49 ans
2021-12-18,Vacciné 1 dose,0,40-49 ans
2021-12-18,Vacciné 2 doses,0,40-49 ans
2021-12-18,Non-vacciné,6,50-59 ans
2021-12-18,Vacciné 1 dose,0,50-59 ans
2021-12-18,Vacciné 2 doses,4,50-59 ans
2021-12-18,Non-vacciné,2,60-69 ans
2021-12-18,Vacciné 1 dose,0,60-69 ans
2021-12-18,Vacciné 2 doses,5,60-69 ans
2021-12-18,Non-vacciné,4,70-79 ans
2021-12-18,Vacciné 1 dose,0,70-79 ans
2021-12-18,Vacciné 2 doses,20,70-79 ans
2021-12-18,Non-vacciné,1,80-89 ans
2021-12-18,Vacciné 1 dose,0,80-89 ans
2021-12-18,Vacciné 2 doses,19,80-89 ans
2021-12-18,Non-vacciné,2,90 ans et plus
2021-12-18,Vacciné 1 dose,0,90 ans et plus
2021-12-18,Vacciné 2 doses,4,90 ans et plus
2021-12-19,0 à 4 ans,4,0-9 ans
2021-12-19,Non-vacciné,0,0-9 ans
2021-12-19,Vacciné 1 dose,0,0-9 ans
2021-12-19,Vacciné 2 doses,0,0-9 ans
2021-12-19,Non-vacciné,2,10-19 ans
2021-12-19,Vacciné 1 dose,0,10-19 ans
2021-12-19,Vacciné 2 doses,0,10-19 ans
2021-12-19,Non-vacciné,2,20-29 ans
2021-12-19,Vacciné 1 dose,0,20-29 ans
2021-12-19,Vacciné 2 doses,1,20-29 ans
2021-12-19,Non-vacciné,2,30-39 ans
2021-12-19,Vacciné 1 dose,0,30-39 ans
2021-12-19,Vacciné 2 doses,1,30-39 ans
2021-12-19,Non-vacciné,5,40-49 ans
2021-12-19,Vacciné 1 dose,0,40-49 ans
2021-12-19,Vacciné 2 doses,2,40-49 ans
2021-12-19,Non-vacciné,0,50-59 ans
2021-12-19,Vacciné 1 dose,0,50-59 ans
2021-12-19,Vacciné 2 doses,5,50-59 ans
2021-12-19,Non-vacciné,6,60-69 ans
2021-12-19,Vacciné 1 dose,0,60-69 ans
2021-12-19,Vacciné 2 doses,10,60-69 ans
2021-12-19,Non-vacciné,4,70-79 ans
2021-12-19,Vacciné 1 dose,0,70-79 ans
2021-12-19,Vacciné 2 doses,13,70-79 ans
2021-12-19,Non-vacciné,1,80-89 ans
2021-12-19,Vacciné 1 dose,0,80-89 ans
2021-12-19,Vacciné 2 doses,12,80-89 ans
2021-12-19,Non-vacciné,1,90 ans et plus
2021-12-19,Vacciné 1 dose,0,90 ans et plus
2021-12-19,Vacciné 2 doses,10,90 ans et plus
2021-12-20,0 à 4 ans,2,0-9 ans
2021-12-20,Non-vacciné,3,0-9 ans
2021-12-20,Vacciné 1 dose,0,0-9 ans
2021-12-20,Vacciné 2 doses,0,0-9 ans
2021-12-20,Non-vacciné,1,10-19 ans
2021-12-20,Vacciné 1 dose,0,10-19 ans
2021-12-20,Vacciné 2 doses,0,10-19 ans
2021-12-20,Non-vacciné,2,20-29 ans
2021-12-20,Vacciné 1 dose,1,20-29 ans
2021-12-20,Vacciné 2 doses,3,20-29 ans
2021-12-20,Non-vacciné,3,30-39 ans
2021-12-20,Vacciné 1 dose,0,30-39 ans
2021-12-20,Vacciné 2 doses,1,30-39 ans
2021-12-20,Non-vacciné,5,40-49 ans
2021-12-20,Vacciné 1 dose,0,40-49 ans
2021-12-20,Vacciné 2 doses,5,40-49 ans
2021-12-20,Non-vacciné,3,50-59 ans
2021-12-20,Vacciné 1 dose,0,50-59 ans
2021-12-20,Vacciné 2 doses,5,50-59 ans
2021-12-20,Non-vacciné,8,60-69 ans
2021-12-20,Vacciné 1 dose,0,60-69 ans
2021-12-20,Vacciné 2 doses,7,60-69 ans
2021-12-20,Non-vacciné,4,70-79 ans
2021-12-20,Vacciné 1 dose,0,70-79 ans
2021-12-20,Vacciné 2 doses,14,70-79 ans
2021-12-20,Non-vacciné,3,80-89 ans
2021-12-20,Vacciné 1 dose,0,80-89 ans
2021-12-20,Vacciné 2 doses,26,80-89 ans
2021-12-20,Non-vacciné,1,90 ans et plus
2021-12-20,Vacciné 1 dose,1,90 ans et plus
2021-12-20,Vacciné 2 doses,11,90 ans et plus
2021-12-21,0 à 4 ans,1,0-9 ans
2021-12-21,Non-vacciné,2,0-9 ans
2021-12-21,Vacciné 1 dose,0,0-9 ans
2021-12-21,Vacciné 2 doses,0,0-9 ans
2021-12-21,Non-vacciné,3,10-19 ans
2021-12-21,Vacciné 1 dose,0,10-19 ans
2021-12-21,Vacciné 2 doses,0,10-19 ans
2021-12-21,Non-vacciné,2,20-29 ans
2021-12-21,Vacciné 1 dose,0,20-29 ans
2021-12-21,Vacciné 2 doses,2,20-29 ans
2021-12-21,Non-vacciné,4,30-39 ans
2021-12-21,Vacciné 1 dose,1,30-39 ans
2021-12-21,Vacciné 2 doses,8,30-39 ans
2021-12-21,Non-vacciné,6,40-49 ans
2021-12-21,Vacciné 1 dose,0,40-49 ans
2021-12-21,Vacciné 2 doses,3,40-49 ans
2021-12-21,Non-vacciné,3,50-59 ans
2021-12-21,Vacciné 1 dose,0,50-59 ans
2021-12-21,Vacciné 2 doses,7,50-59 ans
2021-12-21,Non-vacciné,8,60-69 ans
2021-12-21,Vacciné 1 dose,0,60-69 ans
2021-12-21,Vacciné 2 doses,15,60-69 ans
2021-12-21,Non-vacciné,9,70-79 ans
2021-12-21,Vacciné 1 dose,0,70-79 ans
2021-12-21,Vacciné 2 doses,24,70-79 ans
2021-12-21,Non-vacciné,6,80-89 ans
2021-12-21,Vacciné 1 dose,0,80-89 ans
2021-12-21,Vacciné 2 doses,33,80-89 ans
2021-12-21,Non-vacciné,1,90 ans et plus
2021-12-21,Vacciné 1 dose,1,90 ans et plus
2021-12-21,Vacciné 2 doses,17,90 ans et plus
2021-12-22,0 à 4 ans,1,0-9 ans
2021-12-22,Non-vacciné,2,0-9 ans
2021-12-22,Vacciné 1 dose,0,0-9 ans
2021-12-22,Vacciné 2 doses,0,0-9 ans
2021-12-22,Non-vacciné,1,10-19 ans
2021-12-22,Vacciné 1 dose,1,10-19 ans
2021-12-22,Vacciné 2 doses,1,10-19 ans
2021-12-22,Non-vacciné,4,20-29 ans
2021-12-22,Vacciné 1 dose,0,20-29 ans
2021-12-22,Vacciné 2 doses,6,20-29 ans
2021-12-22,Non-vacciné,4,30-39 ans
2021-12-22,Vacciné 1 dose,0,30-39 ans
2021-12-22,Vacciné 2 doses,2,30-39 ans
2021-12-22,Non-vacciné,2,40-49 ans
2021-12-22,Vacciné 1 dose,0,40-49 ans
2021-12-22,Vacciné 2 doses,8,40-49 ans
2021-12-22,Non-vacciné,4,50-59 ans
2021-12-22,Vacciné 1 dose,0,50-59 ans
2021-12-22,Vacciné 2 doses,7,50-59 ans
2021-12-22,Non-vacciné,8,60-69 ans
2021-12-22,Vacciné 1 dose,1,60-69 ans
2021-12-22,Vacciné 2 doses,12,60-69 ans
2021-12-22,Non-vacciné,6,70-79 ans
2021-12-22,Vacciné 1 dose,0,70-79 ans
2021-12-22,Vacciné 2 doses,32,70-79 ans
2021-12-22,Non-vacciné,1,80-89 ans
2021-12-22,Vacciné 1 dose,2,80-89 ans
2021-12-22,Vacciné 2 doses,27,80-89 ans
2021-12-22,Non-vacciné,1,90 ans et plus
2021-12-22,Vacciné 1 dose,0,90 ans et plus
2021-12-22,Vacciné 2 doses,13,90 ans et plus
2021-12-23,0 à 4 ans,0,0-9 ans
2021-12-23,Non-vacciné,0,0-9 ans
2021-12-23,Vacciné 1 dose,0,0-9 ans
2021-12-23,Vacciné 2 doses,0,0-9 ans
2021-12-23,Non-vacciné,1,10-19 ans
2021-12-23,Vacciné 1 dose,1,10-19 ans
2021-12-23,Vacciné 2 doses,0,10-19 ans
2021-12-23,Non-vacciné,5,20-29 ans
2021-12-23,Vacciné 1 dose,1,20-29 ans
2021-12-23,Vacciné 2 doses,5,20-29 ans
2021-12-23,Non-vacciné,3,30-39 ans
2021-12-23,Vacciné 1 dose,2,30-39 ans
2021-12-23,Vacciné 2 doses,3,30-39 ans
2021-12-23,Non-vacciné,3,40-49 ans
2021-12-23,Vacciné 1 dose,0,40-49 ans
2021-12-23,Vacciné 2 doses,3,40-49 ans
2021-12-23,Non-vacciné,8,50-59 ans
2021-12-23,Vacciné 1 dose,0,50-59 ans
2021-12-23,Vacciné 2 doses,5,50-59 ans
2021-12-23,Non-vacciné,6,60-69 ans
2021-12-23,Vacciné 1 dose,0,60-69 ans
2021-12-23,Vacciné 2 doses,20,60-69 ans
2021-12-23,Non-vacciné,3,70-79 ans
2021-12-23,Vacciné 1 dose,0,70-79 ans
2021-12-23,Vacciné 2 doses,35,70-79 ans
2021-12-23,Non-vacciné,2,80-89 ans
2021-12-23,Vacciné 1 dose,1,80-89 ans
2021-12-23,Vacciné 2 doses,27,80-89 ans
2021-12-23,Non-vacciné,2,90 ans et plus
2021-12-23,Vacciné 1 dose,1,90 ans et plus
2021-12-23,Vacciné 2 doses,14,90 ans et plus
2021-12-24,0 à 4 ans,4,0-9 ans
2021-12-24,Non-vacciné,3,0-9 ans
2021-12-24,Vacciné 1 dose,0,0-9 ans
2021-12-24,Vacciné 2 doses,0,0-9 ans
2021-12-24,Non-vacciné,1,10-19 ans
2021-12-24,Vacciné 1 dose,0,10-19 ans
2021-12-24,Vacciné 2 doses,0,10-19 ans
2021-12-24,Non-vacciné,1,20-29 ans
2021-12-24,Vacciné 1 dose,1,20-29 ans
2021-12-24,Vacciné 2 doses,2,20-29 ans
2021-12-24,Non-vacciné,2,30-39 ans
2021-12-24,Vacciné 1 dose,0,30-39 ans
2021-12-24,Vacciné 2 doses,5,30-39 ans
2021-12-24,Non-vacciné,4,40-49 ans
2021-12-24,Vacciné 1 dose,0,40-49 ans
2021-12-24,Vacciné 2 doses,2,40-49 ans
2021-12-24,Non-vacciné,5,50-59 ans
2021-12-24,Vacciné 1 dose,0,50-59 ans
2021-12-24,Vacciné 2 doses,4,50-59 ans
2021-12-24,Non-vacciné,5,60-69 ans
2021-12-24,Vacciné 1 dose,0,60-69 ans
2021-12-24,Vacciné 2 doses,13,60-69 ans
2021-12-24,Non-vacciné,5,70-79 ans
2021-12-24,Vacciné 1 dose,1,70-79 ans
2021-12-24,Vacciné 2 doses,30,70-79 ans
2021-12-24,Non-vacciné,4,80-89 ans
2021-12-24,Vacciné 1 dose,0,80-89 ans
2021-12-24,Vacciné 2 doses,34,80-89 ans
2021-12-24,Non-vacciné,3,90 ans et plus
2021-12-24,Vacciné 1 dose,0,90 ans et plus
2021-12-24,Vacciné 2 doses,9,90 ans et plus
2021-12-25,0 à 4 ans,9,0-9 ans
2021-12-25,Non-vacciné,3,0-9 ans
2021-12-25,Vacciné 1 dose,1,0-9 ans
2021-12-25,Vacciné 2 doses,0,0-9 ans
2021-12-25,Non-vacciné,1,10-19 ans
2021-12-25,Vacciné 1 dose,0,10-19 ans
2021-12-25,Vacciné 2 doses,1,10-19 ans
2021-12-25,Non-vacciné,3,20-29 ans
2021-12-25,Vacciné 1 dose,0,20-29 ans
2021-12-25,Vacciné 2 doses,4,20-29 ans
2021-12-25,Non-vacciné,4,30-39 ans
2021-12-25,Vacciné 1 dose,1,30-39 ans
2021-12-25,Vacciné 2 doses,1,30-39 ans
2021-12-25,Non-vacciné,4,40-49 ans
2021-12-25,Vacciné 1 dose,0,40-49 ans
2021-12-25,Vacciné 2 doses,4,40-49 ans
2021-12-25,Non-vacciné,3,50-59 ans
2021-12-25,Vacciné 1 dose,0,50-59 ans
2021-12-25,Vacciné 2 doses,10,50-59 ans
2021-12-25,Non-vacciné,4,60-69 ans
2021-12-25,Vacciné 1 dose,1,60-69 ans
2021-12-25,Vacciné 2 doses,9,60-69 ans
2021-12-25,Non-vacciné,1,70-79 ans
2021-12-25,Vacciné 1 dose,0,70-79 ans
2021-12-25,Vacciné 2 doses,19,70-79 ans
2021-12-25,Non-vacciné,5,80-89 ans
2021-12-25,Vacciné 1 dose,1,80-89 ans
2021-12-25,Vacciné 2 doses,36,80-89 ans
2021-12-25,Non-vacciné,1,90 ans et plus
2021-12-25,Vacciné 1 dose,0,90 ans et plus
2021-12-25,Vacciné 2 doses,10,90 ans et plus
2021-12-26,0 à 4 ans,6,0-9 ans
2021-12-26,Non-vacciné,6,0-9 ans
2021-12-26,Vacciné 1 dose,0,0-9 ans
2021-12-26,Vacciné 2 doses,0,0-9 ans
2021-12-26,Non-vacciné,1,10-19 ans
2021-12-26,Vacciné 1 dose,0,10-19 ans
2021-12-26,Vacciné 2 doses,2,10-19 ans
2021-12-26,Non-vacciné,4,20-29 ans
2021-12-26,Vacciné 1 dose,1,20-29 ans
2021-12-26,Vacciné 2 doses,2,20-29 ans
2021-12-26,Non-vacciné,6,30-39 ans
2021-12-26,Vacciné 1 dose,1,30-39 ans
2021-12-26,Vacciné 2 doses,3,30-39 ans
2021-12-26,Non-vacciné,2,40-49 ans
2021-12-26,Vacciné 1 dose,0,40-49 ans
2021-12-26,Vacciné 2 doses,6,40-49 ans
2021-12-26,Non-vacciné,7,50-59 ans
2021-12-26,Vacciné 1 dose,0,50-59 ans
2021-12-26,Vacciné 2 doses,4,50-59 ans
2021-12-26,Non-vacciné,7,60-69 ans
2021-12-26,Vacciné 1 dose,1,60-69 ans
2021-12-26,Vacciné 2 doses,8,60-69 ans
2021-12-26,Non-vacciné,1,70-79 ans
2021-12-26,Vacciné 1 dose,1,70-79 ans
2021-12-26,Vacciné 2 doses,24,70-79 ans
2021-12-26,Non-vacciné,6,80-89 ans
2021-12-26,Vacciné 1 dose,2,80-89 ans
2021-12-26,Vacciné 2 doses,34,80-89 ans
2021-12-26,Non-vacciné,2,90 ans et plus
2021-12-26,Vacciné 1 dose,0,90 ans et plus
2021-12-26,Vacciné 2 doses,11,90 ans et plus
2021-12-27,0 à 4 ans,3,0-9 ans
2021-12-27,Non-vacciné,3,0-9 ans
2021-12-27,Vacciné 1 dose,0,0-9 ans
2021-12-27,Vacciné 2 doses,0,0-9 ans
2021-12-27,Non-vacciné,2,10-19 ans
2021-12-27,Vacciné 1 dose,0,10-19 ans
2021-12-27,Vacciné 2 doses,3,10-19 ans
2021-12-27,Non-vacciné,5,20-29 ans
2021-12-27,Vacciné 1 dose,0,20-29 ans
2021-12-27,Vacciné 2 doses,5,20-29 ans
2021-12-27,Non-vacciné,2,30-39 ans
2021-12-27,Vacciné 1 dose,0,30-39 ans
2021-12-27,Vacciné 2 doses,8,30-39 ans
2021-12-27,Non-vacciné,4,40-49 ans
2021-12-27,Vacciné 1 dose,0,40-49 ans
2021-12-27,Vacciné 2 doses,5,40-49 ans
2021-12-27,Non-vacciné,5,50-59 ans
2021-12-27,Vacciné 1 dose,1,50-59 ans
2021-12-27,Vacciné 2 doses,9,50-59 ans
2021-12-27,Non-vacciné,8,60-69 ans
2021-12-27,Vacciné 1 dose,1,60-69 ans
2021-12-27,Vacciné 2 doses,17,60-69 ans
2021-12-27,Non-vacciné,10,70-79 ans
2021-12-27,Vacciné 1 dose,0,70-79 ans
2021-12-27,Vacciné 2 doses,30,70-79 ans
2021-12-27,Non-vacciné,4,80-89 ans
2021-12-27,Vacciné 1 dose,3,80-89 ans
2021-12-27,Vacciné 2 doses,39,80-89 ans
2021-12-27,Non-vacciné,5,90 ans et plus
2021-12-27,Vacciné 1 dose,0,90 ans et plus
2021-12-27,Vacciné 2 doses,16,90 ans et plus
2021-12-28,0 à 4 ans,8,0-9 ans
2021-12-28,Non-vacciné,4,0-9 ans
2021-12-28,Vacciné 1 dose,0,0-9 ans
2021-12-28,Vacciné 2 doses,0,0-9 ans
2021-12-28,Non-vacciné,0,10-19 ans
