Date,GrAge_Declaration,Statut_Vaccinal,Nb_Nvx_Cas
2021-12-26,50-59 ans,Non-vacciné,82
2021-12-26,50-59 ans,Vacciné 1 dose,4
2021-12-26,50-59 ans,Vacciné 2 doses,1080
2021-12-26,60-69 ans,Non-vacciné,29
2021-12-26,60-69 ans,Vacciné 1 dose,3
2021-12-26,60-69 ans,Vacciné 2 doses,558
2021-12-26,70-79 ans,Non-vacciné,10
2021-12-26,70-79 ans,Vacciné 1 dose,1
2021-12-26,70-79 ans,Vacciné 2 doses,238
2021-12-26,80-89 ans,Non-vacciné,6
2021-12-26,80-89 ans,Vacciné 1 dose,5
2021-12-26,80-89 ans,Vacciné 2 doses,88
2021-12-26,90 ans et plus,Non-vacciné,9
2021-12-26,90 ans et plus,Vacciné 1 dose,1
2021-12-26,90 ans et plus,Vacciné 2 doses,37
2021-12-26,Inconnu,Non-vacciné,0
2021-12-26,Inconnu,Vacciné 1 dose,0
2021-12-26,Inconnu,Vacciné 2 doses,0
2021-12-27,0-9 ans,0 à 4 ans,325
2021-12-27,0-9 ans,Non-vacciné,311
2021-12-27,0-9 ans,Vacciné 1 dose,208
2021-12-27,0-9 ans,Vacciné 2 doses,0
2021-12-27,10-19 ans,Non-vacciné,286
2021-12-27,10-19 ans,Vacciné 1 dose,175
2021-12-27,10-19 ans,Vacciné 2 doses,1225
2021-12-27,20-29 ans,Non-vacciné,425
2021-12-27,20-29 ans,Vacciné 1 dose,62
2021-12-27,20-29 ans,Vacciné 2 doses,2625
2021-12-27,30-39 ans,Non-vacciné,304
2021-12-27,30-39 ans,Vacciné 1 dose,32
2021-12-27,30-39 ans,Vacciné 2 doses,1980
2021-12-27,40-49 ans,Non-vacciné,172
2021-12-27,40-49 ans,Vacciné 1 dose,24
2021-12-27,40-49 ans,Vacciné 2 doses,1905
2021-12-27,50-59 ans,Non-vacciné,84
2021-12-27,50-59 ans,Vacciné 1 dose,18
2021-12-27,50-59 ans,Vacciné 2 doses,1421
2021-12-27,60-69 ans,Non-vacciné,49
2021-12-27,60-69 ans,Vacciné 1 dose,1
2021-12-27,60-69 ans,Vacciné 2 doses,698
2021-12-27,70-79 ans,Non-vacciné,23
2021-12-27,70-79 ans,Vacciné 1 dose,3
2021-12-27,70-79 ans,Vacciné 2 doses,258
2021-12-27,80-89 ans,Non-vacciné,11
2021-12-27,80-89 ans,Vacciné 1 dose,1
2021-12-27,80-89 ans,Vacciné 2 doses,127
2021-12-27,90 ans et plus,Non-vacciné,7
2021-12-27,90 ans et plus,Vacciné 1 dose,2
2021-12-27,90 ans et plus,Vacciné 2 doses,63
2021-12-27,Inconnu,Non-vacciné,0
2021-12-27,Inconnu,Vacciné 1 dose,0
2021-12-27,Inconnu,Vacciné 2 doses,0
2021-12-28,0-9 ans,0 à 4 ans,382
2021-12-28,0-9 ans,Non-vacciné,306
2021-12-28,0-9 ans,Vacciné 1 dose,236
2021-12-28,0-9 ans,Vacciné 2 doses,0
2021-12-28,10-19 ans,Non-vacciné,290
2021-12-28,10-19 ans,Vacciné 1 dose,219
2021-12-28,10-19 ans,Vacciné 2 doses,1324
2021-12-28,20-29 ans,Non-vacciné,516
2021-12-28,20-29 ans,Vacciné 1 dose,64
2021-12-28,20-29 ans,Vacciné 2 doses,2915
2021-12-28,30-39 ans,Non-vacciné,393
2021-12-28,30-39 ans,Vacciné 1 dose,58
2021-12-28,30-39 ans,Vacciné 2 doses,2317
2021-12-28,40-49 ans,Non-vacciné,216
2021-12-28,40-49 ans,Vacciné 1 dose,26
2021-12-28,40-49 ans,Vacciné 2 doses,2209
2021-12-28,50-59 ans,Non-vacciné,136
2021-12-28,50-59 ans,Vacciné 1 dose,17
2021-12-28,50-59 ans,Vacciné 2 doses,1733
2021-12-28,60-69 ans,Non-vacciné,60
2021-12-28,60-69 ans,Vacciné 1 dose,4
2021-12-28,60-69 ans,Vacciné 2 doses,903
2021-12-28,70-79 ans,Non-vacciné,24
2021-12-28,70-79 ans,Vacciné 1 dose,1
2021-12-28,70-79 ans,Vacciné 2 doses,364
2021-12-28,80-89 ans,Non-vacciné,13
2021-12-28,80-89 ans,Vacciné 1 dose,0
2021-12-28,80-89 ans,Vacciné 2 doses,189
2021-12-28,90 ans et plus,Non-vacciné,11
2021-12-28,90 ans et plus,Vacciné 1 dose,0
2021-12-28,90 ans et plus,Vacciné 2 doses,96
2021-12-28,Inconnu,Non-vacciné,0
2021-12-28,Inconnu,Vacciné 1 dose,0
2021-12-28,Inconnu,Vacciné 2 doses,0
2021-12-29,0-9 ans,0 à 4 ans,474
2021-12-29,0-9 ans,Non-vacciné,425
2021-12-29,0-9 ans,Vacciné 1 dose,348
2021-12-29,0-9 ans,Vacciné 2 doses,2
2021-12-29,10-19 ans,Non-vacciné,375
2021-12-29,10-19 ans,Vacciné 1 dose,240
2021-12-29,10-19 ans,Vacciné 2 doses,1617
2021-12-29,20-29 ans,Non-vacciné,607
2021-12-29,20-29 ans,Vacciné 1 dose,91
2021-12-29,20-29 ans,Vacciné 2 doses,3316
2021-12-29,30-39 ans,Non-vacciné,422
2021-12-29,30-39 ans,Vacciné 1 dose,70
2021-12-29,30-39 ans,Vacciné 2 doses,2678
2021-12-29,40-49 ans,Non-vacciné,289
2021-12-29,40-49 ans,Vacciné 1 dose,49
2021-12-29,40-49 ans,Vacciné 2 doses,2847
2021-12-29,50-59 ans,Non-vacciné,164
2021-12-29,50-59 ans,Vacciné 1 dose,24
2021-12-29,50-59 ans,Vacciné 2 doses,2192
2021-12-29,60-69 ans,Non-vacciné,80
2021-12-29,60-69 ans,Vacciné 1 dose,11
2021-12-29,60-69 ans,Vacciné 2 doses,1154
2021-12-29,70-79 ans,Non-vacciné,43
2021-12-29,70-79 ans,Vacciné 1 dose,5
2021-12-29,70-79 ans,Vacciné 2 doses,459
2021-12-29,80-89 ans,Non-vacciné,22
2021-12-29,80-89 ans,Vacciné 1 dose,2
2021-12-29,80-89 ans,Vacciné 2 doses,250
2021-12-29,90 ans et plus,Non-vacciné,8
2021-12-29,90 ans et plus,Vacciné 1 dose,3
2021-12-29,90 ans et plus,Vacciné 2 doses,93
2021-12-29,Inconnu,Non-vacciné,1
2021-12-29,Inconnu,Vacciné 1 dose,0
2021-12-29,Inconnu,Vacciné 2 doses,0
2021-12-30,0-9 ans,0 à 4 ans,474
2021-12-30,0-9 ans,Non-vacciné,364
2021-12-30,0-9 ans,Vacciné 1 dose,307
2021-12-30,0-9 ans,Vacciné 2 doses,2
2021-12-30,10-19 ans,Non-vacciné,342
2021-12-30,10-19 ans,Vacciné 1 dose,241
2021-12-30,10-19 ans,Vacciné 2 doses,1518
2021-12-30,20-29 ans,Non-vacciné,621
2021-12-30,20-29 ans,Vacciné 1 dose,85
2021-12-30,20-29 ans,Vacciné 2 doses,3216
2021-12-30,30-39 ans,Non-vacciné,426
2021-12-30,30-39 ans,Vacciné 1 dose,62
2021-12-30,30-39 ans,Vacciné 2 doses,2671
2021-12-30,40-49 ans,Non-vacciné,277
2021-12-30,40-49 ans,Vacciné 1 dose,55
2021-12-30,40-49 ans,Vacciné 2 doses,2678
2021-12-30,50-59 ans,Non-vacciné,201
2021-12-30,50-59 ans,Vacciné 1 dose,35
2021-12-30,50-59 ans,Vacciné 2 doses,2220
2021-12-30,60-69 ans,Non-vacciné,65
2021-12-30,60-69 ans,Vacciné 1 dose,6
2021-12-30,60-69 ans,Vacciné 2 doses,1272
2021-12-30,70-79 ans,Non-vacciné,30
2021-12-30,70-79 ans,Vacciné 1 dose,6
2021-12-30,70-79 ans,Vacciné 2 doses,434
2021-12-30,80-89 ans,Non-vacciné,10
2021-12-30,80-89 ans,Vacciné 1 dose,5
2021-12-30,80-89 ans,Vacciné 2 doses,255
2021-12-30,90 ans et plus,Non-vacciné,13
2021-12-30,90 ans et plus,Vacciné 1 dose,2
2021-12-30,90 ans et plus,Vacciné 2 doses,114
2021-12-30,Inconnu,Non-vacciné,0
2021-12-30,Inconnu,Vacciné 1 dose,0
2021-12-30,Inconnu,Vacciné 2 doses,0
2021-12-31,0-9 ans,0 à 4 ans,437
2021-12-31,0-9 ans,Non-vacciné,361
2021-12-31,0-9 ans,Vacciné 1 dose,302
2021-12-31,0-9 ans,Vacciné 2 doses,0
2021-12-31,10-19 ans,Non-vacciné,348
2021-12-31,10-19 ans,Vacciné 1 dose,243
2021-12-31,10-19 ans,Vacciné 2 doses,1328
2021-12-31,20-29 ans,Non-vacciné,579
2021-12-31,20-29 ans,Vacciné 1 dose,79
2021-12-31,20-29 ans,Vacciné 2 doses,2652
2021-12-31,30-39 ans,Non-vacciné,408
2021-12-31,30-39 ans,Vacciné 1 dose,66
2021-12-31,30-39 ans,Vacciné 2 doses,2353
2021-12-31,40-49 ans,Non-vacciné,246
2021-12-31,40-49 ans,Vacciné 1 dose,43
2021-12-31,40-49 ans,Vacciné 2 doses,2438
2021-12-31,50-59 ans,Non-vacciné,147
2021-12-31,50-59 ans,Vacciné 1 dose,17
2021-12-31,50-59 ans,Vacciné 2 doses,2061
2021-12-31,60-69 ans,Non-vacciné,61
2021-12-31,60-69 ans,Vacciné 1 dose,12
2021-12-31,60-69 ans,Vacciné 2 doses,1103
2021-12-31,70-79 ans,Non-vacciné,38
2021-12-31,70-79 ans,Vacciné 1 dose,4
2021-12-31,70-79 ans,Vacciné 2 doses,464
2021-12-31,80-89 ans,Non-vacciné,22
2021-12-31,80-89 ans,Vacciné 1 dose,1
2021-12-31,80-89 ans,Vacciné 2 doses,270
2021-12-31,90 ans et plus,Non-vacciné,14
2021-12-31,90 ans et plus,Vacciné 1 dose,1
2021-12-31,90 ans et plus,Vacciné 2 doses,119
2021-12-31,Inconnu,Non-vacciné,0
2021-12-31,Inconnu,Vacciné 1 dose,0
2021-12-31,Inconnu,Vacciné 2 doses,0
2022-01-01,0-9 ans,0 à 4 ans,389
2022-01-01,0-9 ans,Non-vacciné,356
2022-01-01,0-9 ans,Vacciné 1 dose,297
2022-01-01,0-9 ans,Vacciné 2 doses,1
2022-01-01,10-19 ans,Non-vacciné,314
2022-01-01,10-19 ans,Vacciné 1 dose,232
2022-01-01,10-19 ans,Vacciné 2 doses,1259
2022-01-01,20-29 ans,Non-vacciné,510
2022-01-01,20-29 ans,Vacciné 1 dose,75
2022-01-01,20-29 ans,Vacciné 2 doses,2423
2022-01-01,30-39 ans,Non-vacciné,406
2022-01-01,30-39 ans,Vacciné 1 dose,64
2022-01-01,30-39 ans,Vacciné 2 doses,2124
2022-01-01,40-49 ans,Non-vacciné,228
2022-01-01,40-49 ans,Vacciné 1 dose,27
2022-01-01,40-49 ans,Vacciné 2 doses,2250
2022-01-01,50-59 ans,Non-vacciné,145
2022-01-01,50-59 ans,Vacciné 1 dose,18
2022-01-01,50-59 ans,Vacciné 2 doses,2018
2022-01-01,60-69 ans,Non-vacciné,78
2022-01-01,60-69 ans,Vacciné 1 dose,16
2022-01-01,60-69 ans,Vacciné 2 doses,1095
2022-01-01,70-79 ans,Non-vacciné,44
2022-01-01,70-79 ans,Vacciné 1 dose,1
2022-01-01,70-79 ans,Vacciné 2 doses,492
2022-01-01,80-89 ans,Non-vacciné,14
2022-01-01,80-89 ans,Vacciné 1 dose,4
2022-01-01,80-89 ans,Vacciné 2 doses,329
2022-01-01,90 ans et plus,Non-vacciné,14
2022-01-01,90 ans et plus,Vacciné 1 dose,4
2022-01-01,90 ans et plus,Vacciné 2 doses,132
2022-01-01,Inconnu,Non-vacciné,0
2022-01-01,Inconnu,Vacciné 1 dose,0
2022-01-01,Inconnu,Vacciné 2 doses,0
2022-01-02,0-9 ans,0 à 4 ans,356
2022-01-02,0-9 ans,Non-vacciné,313
2022-01-02,0-9 ans,Vacciné 1 dose,261
2022-01-02,0-9 ans,Vacciné 2 doses,1
2022-01-02,10-19 ans,Non-vacciné,278
2022-01-02,10-19 ans,Vacciné 1 dose,213
2022-01-02,10-19 ans,Vacciné 2 doses,1227
2022-01-02,20-29 ans,Non-vacciné,468
2022-01-02,20-29 ans,Vacciné 1 dose,53
2022-01-02,20-29 ans,Vacciné 2 doses,2373
2022-01-02,30-39 ans,Non-vacciné,380
2022-01-02,30-39 ans,Vacciné 1 dose,65
2022-01-02,30-39 ans,Vacciné 2 doses,2131
2022-01-02,40-49 ans,Non-vacciné,218
2022-01-02,40-49 ans,Vacciné 1 dose,45
2022-01-02,40-49 ans,Vacciné 2 doses,2204
2022-01-02,50-59 ans,Non-vacciné,157
2022-01-02,50-59 ans,Vacciné 1 dose,28
2022-01-02,50-59 ans,Vacciné 2 doses,1984
2022-01-02,60-69 ans,Non-vacciné,95
2022-01-02,60-69 ans,Vacciné 1 dose,14
2022-01-02,60-69 ans,Vacciné 2 doses,1133
2022-01-02,70-79 ans,Non-vacciné,40
2022-01-02,70-79 ans,Vacciné 1 dose,5
2022-01-02,70-79 ans,Vacciné 2 doses,451
2022-01-02,80-89 ans,Non-vacciné,18
2022-01-02,80-89 ans,Vacciné 1 dose,3
2022-01-02,80-89 ans,Vacciné 2 doses,301
2022-01-02,90 ans et plus,Non-vacciné,6
2022-01-02,90 ans et plus,Vacciné 1 dose,3
2022-01-02,90 ans et plus,Vacciné 2 doses,137
2022-01-02,Inconnu,Non-vacciné,0
2022-01-02,Inconnu,Vacciné 1 dose,0
2022-01-02,Inconnu,Vacciné 2 doses,0
2022-01-03,0-9 ans,0 à 4 ans,405
2022-01-03,0-9 ans,Non-vacciné,270
2022-01-03,0-9 ans,Vacciné 1 dose,218
2022-01-03,0-9 ans,Vacciné 2 doses,2
2022-01-03,10-19 ans,Non-vacciné,235
2022-01-03,10-19 ans,Vacciné 1 dose,187
2022-01-03,10-19 ans,Vacciné 2 doses,980
2022-01-03,20-29 ans,Non-vacciné,516
2022-01-03,20-29 ans,Vacciné 1 dose,61
2022-01-03,20-29 ans,Vacciné 2 doses,2132
2022-01-03,30-39 ans,Non-vacciné,379
2022-01-03,30-39 ans,Vacciné 1 dose,71
2022-01-03,30-39 ans,Vacciné 2 doses,1951
2022-01-03,40-49 ans,Non-vacciné,224
2022-01-03,40-49 ans,Vacciné 1 dose,33
2022-01-03,40-49 ans,Vacciné 2 doses,2135
2022-01-03,50-59 ans,Non-vacciné,146
2022-01-03,50-59 ans,Vacciné 1 dose,20
2022-01-03,50-59 ans,Vacciné 2 doses,1815
2022-01-03,60-69 ans,Non-vacciné,73
2022-01-03,60-69 ans,Vacciné 1 dose,6
2022-01-03,60-69 ans,Vacciné 2 doses,985
2022-01-03,70-79 ans,Non-vacciné,22
2022-01-03,70-79 ans,Vacciné 1 dose,7
2022-01-03,70-79 ans,Vacciné 2 doses,394
2022-01-03,80-89 ans,Non-vacciné,21
2022-01-03,80-89 ans,Vacciné 1 dose,3
2022-01-03,80-89 ans,Vacciné 2 doses,283
2022-01-03,90 ans et plus,Non-vacciné,9
2022-01-03,90 ans et plus,Vacciné 1 dose,2
2022-01-03,90 ans et plus,Vacciné 2 doses,144
2022-01-03,Inconnu,Non-vacciné,0
2022-01-03,Inconnu,Vacciné 1 dose,0
2022-01-03,Inconnu,Vacciné 2 doses,0
2022-01-04,0-9 ans,0 à 4 ans,387
2022-01-04,0-9 ans,Non-vacciné,341
2022-01-04,0-9 ans,Vacciné 1 dose,259
2022-01-04,0-9 ans,Vacciné 2 doses,1
2022-01-04,10-19 ans,Non-vacciné,328
2022-01-04,10-19 ans,Vacciné 1 dose,210
2022-01-04,10-19 ans,Vacciné 2 doses,1268
2022-01-04,20-29 ans,Non-vacciné,568
2022-01-04,20-29 ans,Vacciné 1 dose,89
2022-01-04,20-29 ans,Vacciné 2 doses,2732
2022-01-04,30-39 ans,Non-vacciné,489
2022-01-04,30-39 ans,Vacciné 1 dose,65
2022-01-04,30-39 ans,Vacciné 2 doses,2343
2022-01-04,40-49 ans,Non-vacciné,306
2022-01-04,40-49 ans,Vacciné 1 dose,60
2022-01-04,40-49 ans,Vacciné 2 doses,2510
2022-01-04,50-59 ans,Non-vacciné,199
2022-01-04,50-59 ans,Vacciné 1 dose,25
2022-01-04,50-59 ans,Vacciné 2 doses,2258
2022-01-04,60-69 ans,Non-vacciné,86
2022-01-04,60-69 ans,Vacciné 1 dose,17
2022-01-04,60-69 ans,Vacciné 2 doses,1181
2022-01-04,70-79 ans,Non-vacciné,60
2022-01-04,70-79 ans,Vacciné 1 dose,9
2022-01-04,70-79 ans,Vacciné 2 doses,507
2022-01-04,80-89 ans,Non-vacciné,27
2022-01-04,80-89 ans,Vacciné 1 dose,8
2022-01-04,80-89 ans,Vacciné 2 doses,403
2022-01-04,90 ans et plus,Non-vacciné,19
2022-01-04,90 ans et plus,Vacciné 1 dose,6
2022-01-04,90 ans et plus,Vacciné 2 doses,193
2022-01-04,Inconnu,Non-vacciné,0
2022-01-04,Inconnu,Vacciné 1 dose,0
2022-01-04,Inconnu,Vacciné 2 doses,0
2022-01-05,0-9 ans,0 à 4 ans,497
2022-01-05,0-9 ans,Non-vacciné,344
2022-01-05,0-9 ans,Vacciné 1 dose,251
2022-01-05,0-9 ans,Vacciné 2 doses,2
2022-01-05,10-19 ans,Non-vacciné,315
2022-01-05,10-19 ans,Vacciné 1 dose,247
2022-01-05,10-19 ans,Vacciné 2 doses,1258
2022-01-05,20-29 ans,Non-vacciné,707
2022-01-05,20-29 ans,Vacciné 1 dose,94
2022-01-05,20-29 ans,Vacciné 2 doses,2817
2022-01-05,30-39 ans,Non-vacciné,491
2022-01-05,30-39 ans,Vacciné 1 dose,82
2022-01-05,30-39 ans,Vacciné 2 doses,2473
2022-01-05,40-49 ans,Non-vacciné,344
2022-01-05,40-49 ans,Vacciné 1 dose,54
2022-01-05,40-49 ans,Vacciné 2 doses,2559
2022-01-05,50-59 ans,Non-vacciné,220
2022-01-05,50-59 ans,Vacciné 1 dose,28
2022-01-05,50-59 ans,Vacciné 2 doses,2361
2022-01-05,60-69 ans,Non-vacciné,118
2022-01-05,60-69 ans,Vacciné 1 dose,13
2022-01-05,60-69 ans,Vacciné 2 doses,1193
2022-01-05,70-79 ans,Non-vacciné,53
2022-01-05,70-79 ans,Vacciné 1 dose,7
2022-01-05,70-79 ans,Vacciné 2 doses,556
2022-01-05,80-89 ans,Non-vacciné,25
2022-01-05,80-89 ans,Vacciné 1 dose,9
2022-01-05,80-89 ans,Vacciné 2 doses,471
2022-01-05,90 ans et plus,Non-vacciné,18
2022-01-05,90 ans et plus,Vacciné 1 dose,2
2022-01-05,90 ans et plus,Vacciné 2 doses,284
2022-01-05,Inconnu,Non-vacciné,0
2022-01-05,Inconnu,Vacciné 1 dose,0
2022-01-05,Inconnu,Vacciné 2 doses,0
2022-01-06,0-9 ans,0 à 4 ans,372
2022-01-06,0-9 ans,Non-vacciné,283
2022-01-06,0-9 ans,Vacciné 1 dose,233
2022-01-06,0-9 ans,Vacciné 2 doses,0
2022-01-06,10-19 ans,Non-vacciné,312
2022-01-06,10-19 ans,Vacciné 1 dose,162
2022-01-06,10-19 ans,Vacciné 2 doses,1080
2022-01-06,20-29 ans,Non-vacciné,626
2022-01-06,20-29 ans,Vacciné 1 dose,94
2022-01-06,20-29 ans,Vacciné 2 doses,2546
2022-01-06,30-39 ans,Non-vacciné,473
2022-01-06,30-39 ans,Vacciné 1 dose,83
2022-01-06,30-39 ans,Vacciné 2 doses,2262
2022-01-06,40-49 ans,Non-vacciné,301
2022-01-06,40-49 ans,Vacciné 1 dose,45
2022-01-06,40-49 ans,Vacciné 2 doses,2304
2022-01-06,50-59 ans,Non-vacciné,211
2022-01-06,50-59 ans,Vacciné 1 dose,42
2022-01-06,50-59 ans,Vacciné 2 doses,1982
2022-01-06,60-69 ans,Non-vacciné,115
2022-01-06,60-69 ans,Vacciné 1 dose,18
2022-01-06,60-69 ans,Vacciné 2 doses,1109
2022-01-06,70-79 ans,Non-vacciné,64
2022-01-06,70-79 ans,Vacciné 1 dose,1
2022-01-06,70-79 ans,Vacciné 2 doses,580
2022-01-06,80-89 ans,Non-vacciné,20
2022-01-06,80-89 ans,Vacciné 1 dose,7
2022-01-06,80-89 ans,Vacciné 2 doses,458
2022-01-06,90 ans et plus,Non-vacciné,10
2022-01-06,90 ans et plus,Vacciné 1 dose,4
2022-01-06,90 ans et plus,Vacciné 2 doses,250
2022-01-06,Inconnu,Non-vacciné,0
2022-01-06,Inconnu,Vacciné 1 dose,0
2022-01-06,Inconnu,Vacciné 2 doses,0
2022-01-07,0-9 ans,0 à 4 ans,267
2022-01-07,0-9 ans,Non-vacciné,217
2022-01-07,0-9 ans,Vacciné 1 dose,172
2022-01-07,0-9 ans,Vacciné 2 doses,2
2022-01-07,10-19 ans,Non-vacciné,219
2022-01-07,10-19 ans,Vacciné 1 dose,146
2022-01-07,10-19 ans,Vacciné 2 doses,820
2022-01-07,20-29 ans,Non-vacciné,451
2022-01-07,20-29 ans,Vacciné 1 dose,74
2022-01-07,20-29 ans,Vacciné 2 doses,1874
2022-01-07,30-39 ans,Non-vacciné,395
2022-01-07,30-39 ans,Vacciné 1 dose,57
2022-01-07,30-39 ans,Vacciné 2 doses,1589
2022-01-07,40-49 ans,Non-vacciné,260
2022-01-07,40-49 ans,Vacciné 1 dose,43
2022-01-07,40-49 ans,Vacciné 2 doses,1738
2022-01-07,50-59 ans,Non-vacciné,159
2022-01-07,50-59 ans,Vacciné 1 dose,33
2022-01-07,50-59 ans,Vacciné 2 doses,1579
2022-01-07,60-69 ans,Non-vacciné,88
2022-01-07,60-69 ans,Vacciné 1 dose,11
2022-01-07,60-69 ans,Vacciné 2 doses,878
2022-01-07,70-79 ans,Non-vacciné,53
2022-01-07,70-79 ans,Vacciné 1 dose,12
2022-01-07,70-79 ans,Vacciné 2 doses,505
2022-01-07,80-89 ans,Non-vacciné,25
2022-01-07,80-89 ans,Vacciné 1 dose,14
2022-01-07,80-89 ans,Vacciné 2 doses,484
2022-01-07,90 ans et plus,Non-vacciné,16
2022-01-07,90 ans et plus,Vacciné 1 dose,9
2022-01-07,90 ans et plus,Vacciné 2 doses,291
2022-01-07,Inconnu,Non-vacciné,0
2022-01-07,Inconnu,Vacciné 1 dose,0
2022-01-07,Inconnu,Vacciné 2 doses,0
2022-01-08,0-9 ans,0 à 4 ans,176
2022-01-08,0-9 ans,Non-vacciné,175
2022-01-08,0-9 ans,Vacciné 1 dose,122
2022-01-08,0-9 ans,Vacciné 2 doses,2
2022-01-08,10-19 ans,Non-vacciné,196
2022-01-08,10-19 ans,Vacciné 1 dose,98
2022-01-08,10-19 ans,Vacciné 2 doses,620
2022-01-08,20-29 ans,Non-vacciné,408
2022-01-08,20-29 ans,Vacciné 1 dose,57
2022-01-08,20-29 ans,Vacciné 2 doses,1414
2022-01-08,30-39 ans,Non-vacciné,300
2022-01-08,30-39 ans,Vacciné 1 dose,47
2022-01-08,30-39 ans,Vacciné 2 doses,1284
2022-01-08,40-49 ans,Non-vacciné,217
2022-01-08,40-49 ans,Vacciné 1 dose,34
2022-01-08,40-49 ans,Vacciné 2 doses,1420
2022-01-08,50-59 ans,Non-vacciné,141
2022-01-08,50-59 ans,Vacciné 1 dose,13
2022-01-08,50-59 ans,Vacciné 2 doses,1233
2022-01-08,60-69 ans,Non-vacciné,60
2022-01-08,60-69 ans,Vacciné 1 dose,7
2022-01-08,60-69 ans,Vacciné 2 doses,637
2022-01-08,70-79 ans,Non-vacciné,35
2022-01-08,70-79 ans,Vacciné 1 dose,7
2022-01-08,70-79 ans,Vacciné 2 doses,353
2022-01-08,80-89 ans,Non-vacciné,27
2022-01-08,80-89 ans,Vacciné 1 dose,6
2022-01-08,80-89 ans,Vacciné 2 doses,425
2022-01-08,90 ans et plus,Non-vacciné,22
2022-01-08,90 ans et plus,Vacciné 1 dose,2
2022-01-08,90 ans et plus,Vacciné 2 doses,244
2022-01-08,Inconnu,Non-vacciné,0
2022-01-08,Inconnu,Vacciné 1 dose,0
2022-01-08,Inconnu,Vacciné 2 doses,0
2022-01-09,0-9 ans,0 à 4 ans,192
2022-01-09,0-9 ans,Non-vacciné,130
2022-01-09,0-9 ans,Vacciné 1 dose,88
2022-01-09,0-9 ans,Vacciné 2 doses,0
2022-01-09,10-19 ans,Non-vacciné,122
2022-01-09,10-19 ans,Vacciné 1 dose,77
2022-01-09,10-19 ans,Vacciné 2 doses,418
2022-01-09,20-29 ans,Non-vacciné,327
2022-01-09,20-29 ans,Vacciné 1 dose,42
2022-01-09,20-29 ans,Vacciné 2 doses,1195
2022-01-09,30-39 ans,Non-vacciné,249
2022-01-09,30-39 ans,Vacciné 1 dose,25
2022-01-09,30-39 ans,Vacciné 2 doses,1080
2022-01-09,40-49 ans,Non-vacciné,152
2022-01-09,40-49 ans,Vacciné 1 dose,23
2022-01-09,40-49 ans,Vacciné 2 doses,1133
2022-01-09,50-59 ans,Non-vacciné,96
2022-01-09,50-59 ans,Vacciné 1 dose,17
2022-01-09,50-59 ans,Vacciné 2 doses,997
2022-01-09,60-69 ans,Non-vacciné,69
2022-01-09,60-69 ans,Vacciné 1 dose,11
2022-01-09,60-69 ans,Vacciné 2 doses,542
2022-01-09,70-79 ans,Non-vacciné,30
2022-01-09,70-79 ans,Vacciné 1 dose,4
2022-01-09,70-79 ans,Vacciné 2 doses,307
2022-01-09,80-89 ans,Non-vacciné,30
2022-01-09,80-89 ans,Vacciné 1 dose,4
2022-01-09,80-89 ans,Vacciné 2 doses,378
2022-01-09,90 ans et plus,Non-vacciné,15
2022-01-09,90 ans et plus,Vacciné 1 dose,1
2022-01-09,90 ans et plus,Vacciné 2 doses,236
2022-01-09,Inconnu,Non-vacciné,0
2022-01-09,Inconnu,Vacciné 1 dose,0
2022-01-09,Inconnu,Vacciné 2 doses,0
2022-01-10,0-9 ans,0 à 4 ans,186
2022-01-10,0-9 ans,Non-vacciné,113
2022-01-10,0-9 ans,Vacciné 1 dose,75
2022-01-10,0-9 ans,Vacciné 2 doses,3
2022-01-10,10-19 ans,Non-vacciné,135
2022-01-10,10-19 ans,Vacciné 1 dose,72
2022-01-10,10-19 ans,Vacciné 2 doses,422
2022-01-10,20-29 ans,Non-vacciné,334
2022-01-10,20-29 ans,Vacciné 1 dose,33
2022-01-10,20-29 ans,Vacciné 2 doses,1174
2022-01-10,30-39 ans,Non-vacciné,285
2022-01-10,30-39 ans,Vacciné 1 dose,37
2022-01-10,30-39 ans,Vacciné 2 doses,1159
2022-01-10,40-49 ans,Non-vacciné,188
2022-01-10,40-49 ans,Vacciné 1 dose,25
2022-01-10,40-49 ans,Vacciné 2 doses,1241
2022-01-10,50-59 ans,Non-vacciné,138
2022-01-10,50-59 ans,Vacciné 1 dose,20
2022-01-10,50-59 ans,Vacciné 2 doses,980
2022-01-10,60-69 ans,Non-vacciné,82
2022-01-10,60-69 ans,Vacciné 1 dose,6
2022-01-10,60-69 ans,Vacciné 2 doses,563
2022-01-10,70-79 ans,Non-vacciné,57
2022-01-10,70-79 ans,Vacciné 1 dose,9
2022-01-10,70-79 ans,Vacciné 2 doses,312
2022-01-10,80-89 ans,Non-vacciné,29
2022-01-10,80-89 ans,Vacciné 1 dose,8
2022-01-10,80-89 ans,Vacciné 2 doses,334
2022-01-10,90 ans et plus,Non-vacciné,24
2022-01-10,90 ans et plus,Vacciné 1 dose,6
2022-01-10,90 ans et plus,Vacciné 2 doses,198
2022-01-10,Inconnu,Non-vacciné,0
2022-01-10,Inconnu,Vacciné 1 dose,0
2022-01-10,Inconnu,Vacciné 2 doses,0
2022-01-11,0-9 ans,0 à 4 ans,132
2022-01-11,0-9 ans,Non-vacciné,86
2022-01-11,0-9 ans,Vacciné 1 dose,65
2022-01-11,0-9 ans,Vacciné 2 doses,2
2022-01-11,10-19 ans,Non-vacciné,98
2022-01-11,10-19 ans,Vacciné 1 dose,55
