Date,GrAge_Declaration,Statut_Vaccinal,Nb_Nvx_Cas
2021-11-22,40-49 ans,Non-vacciné,20
2021-11-22,40-49 ans,Vacciné 1 dose,5
2021-11-22,40-49 ans,Vacciné 2 doses,70
2021-11-22,50-59 ans,Non-vacciné,18
2021-11-22,50-59 ans,Vacciné 1 dose,2
2021-11-22,50-59 ans,Vacciné 2 doses,32
2021-11-22,60-69 ans,Non-vacciné,5
2021-11-22,60-69 ans,Vacciné 1 dose,0
2021-11-22,60-69 ans,Vacciné 2 doses,23
2021-11-22,70-79 ans,Non-vacciné,1
2021-11-22,70-79 ans,Vacciné 1 dose,1
2021-11-22,70-79 ans,Vacciné 2 doses,20
2021-11-22,80-89 ans,Non-vacciné,0
2021-11-22,80-89 ans,Vacciné 1 dose,0
2021-11-22,80-89 ans,Vacciné 2 doses,5
2021-11-22,90 ans et plus,Non-vacciné,0
2021-11-22,90 ans et plus,Vacciné 1 dose,0
2021-11-22,90 ans et plus,Vacciné 2 doses,0
2021-11-22,Inconnu,Non-vacciné,0
2021-11-22,Inconnu,Vacciné 1 dose,0
2021-11-22,Inconnu,Vacciné 2 doses,0
2021-11-23,0-9 ans,Non-vacciné,218
2021-11-23,0-9 ans,Vacciné 1 dose,0
2021-11-23,0-9 ans,Vacciné 2 doses,0
2021-11-23,10-19 ans,Non-vacciné,152
2021-11-23,10-19 ans,Vacciné 1 dose,5
2021-11-23,10-19 ans,Vacciné 2 doses,21
2021-11-23,20-29 ans,Non-vacciné,32
2021-11-23,20-29 ans,Vacciné 1 dose,2
2021-11-23,20-29 ans,Vacciné 2 doses,43
2021-11-23,30-39 ans,Non-vacciné,44
2021-11-23,30-39 ans,Vacciné 1 dose,2
2021-11-23,30-39 ans,Vacciné 2 doses,73
2021-11-23,40-49 ans,Non-vacciné,34
2021-11-23,40-49 ans,Vacciné 1 dose,7
2021-11-23,40-49 ans,Vacciné 2 doses,103
2021-11-23,50-59 ans,Non-vacciné,29
2021-11-23,50-59 ans,Vacciné 1 dose,3
2021-11-23,50-59 ans,Vacciné 2 doses,44
2021-11-23,60-69 ans,Non-vacciné,13
2021-11-23,60-69 ans,Vacciné 1 dose,0
2021-11-23,60-69 ans,Vacciné 2 doses,19
2021-11-23,70-79 ans,Non-vacciné,2
2021-11-23,70-79 ans,Vacciné 1 dose,1
2021-11-23,70-79 ans,Vacciné 2 doses,17
2021-11-23,80-89 ans,Non-vacciné,2
2021-11-23,80-89 ans,Vacciné 1 dose,0
2021-11-23,80-89 ans,Vacciné 2 doses,7
2021-11-23,90 ans et plus,Non-vacciné,1
2021-11-23,90 ans et plus,Vacciné 1 dose,0
2021-11-23,90 ans et plus,Vacciné 2 doses,0
2021-11-23,Inconnu,Non-vacciné,0
2021-11-23,Inconnu,Vacciné 1 dose,0
2021-11-23,Inconnu,Vacciné 2 doses,0
2021-11-24,0-9 ans,Non-vacciné,251
2021-11-24,0-9 ans,Vacciné 1 dose,0
2021-11-24,0-9 ans,Vacciné 2 doses,0
2021-11-24,10-19 ans,Non-vacciné,161
2021-11-24,10-19 ans,Vacciné 1 dose,4
2021-11-24,10-19 ans,Vacciné 2 doses,17
2021-11-24,20-29 ans,Non-vacciné,33
2021-11-24,20-29 ans,Vacciné 1 dose,6
2021-11-24,20-29 ans,Vacciné 2 doses,46
2021-11-24,30-39 ans,Non-vacciné,36
2021-11-24,30-39 ans,Vacciné 1 dose,3
2021-11-24,30-39 ans,Vacciné 2 doses,88
2021-11-24,40-49 ans,Non-vacciné,50
2021-11-24,40-49 ans,Vacciné 1 dose,5
2021-11-24,40-49 ans,Vacciné 2 doses,108
2021-11-24,50-59 ans,Non-vacciné,18
2021-11-24,50-59 ans,Vacciné 1 dose,3
2021-11-24,50-59 ans,Vacciné 2 doses,68
2021-11-24,60-69 ans,Non-vacciné,8
2021-11-24,60-69 ans,Vacciné 1 dose,1
2021-11-24,60-69 ans,Vacciné 2 doses,44
2021-11-24,70-79 ans,Non-vacciné,4
2021-11-24,70-79 ans,Vacciné 1 dose,0
2021-11-24,70-79 ans,Vacciné 2 doses,25
2021-11-24,80-89 ans,Non-vacciné,0
2021-11-24,80-89 ans,Vacciné 1 dose,0
2021-11-24,80-89 ans,Vacciné 2 doses,13
2021-11-24,90 ans et plus,Non-vacciné,0
2021-11-24,90 ans et plus,Vacciné 1 dose,0
2021-11-24,90 ans et plus,Vacciné 2 doses,0
2021-11-24,Inconnu,Non-vacciné,0
2021-11-24,Inconnu,Vacciné 1 dose,0
2021-11-24,Inconnu,Vacciné 2 doses,0
2021-11-25,0-9 ans,Non-vacciné,322
2021-11-25,0-9 ans,Vacciné 1 dose,0
2021-11-25,0-9 ans,Vacciné 2 doses,0
2021-11-25,10-19 ans,Non-vacciné,168
2021-11-25,10-19 ans,Vacciné 1 dose,3
2021-11-25,10-19 ans,Vacciné 2 doses,28
2021-11-25,20-29 ans,Non-vacciné,42
2021-11-25,20-29 ans,Vacciné 1 dose,5
2021-11-25,20-29 ans,Vacciné 2 doses,38
2021-11-25,30-39 ans,Non-vacciné,64
2021-11-25,30-39 ans,Vacciné 1 dose,6
2021-11-25,30-39 ans,Vacciné 2 doses,109
2021-11-25,40-49 ans,Non-vacciné,52
2021-11-25,40-49 ans,Vacciné 1 dose,2
2021-11-25,40-49 ans,Vacciné 2 doses,109
2021-11-25,50-59 ans,Non-vacciné,20
2021-11-25,50-59 ans,Vacciné 1 dose,1
2021-11-25,50-59 ans,Vacciné 2 doses,51
2021-11-25,60-69 ans,Non-vacciné,7
2021-11-25,60-69 ans,Vacciné 1 dose,0
2021-11-25,60-69 ans,Vacciné 2 doses,41
2021-11-25,70-79 ans,Non-vacciné,5
2021-11-25,70-79 ans,Vacciné 1 dose,0
2021-11-25,70-79 ans,Vacciné 2 doses,32
2021-11-25,80-89 ans,Non-vacciné,1
2021-11-25,80-89 ans,Vacciné 1 dose,0
2021-11-25,80-89 ans,Vacciné 2 doses,19
2021-11-25,90 ans et plus,Non-vacciné,0
2021-11-25,90 ans et plus,Vacciné 1 dose,0
2021-11-25,90 ans et plus,Vacciné 2 doses,3
2021-11-25,Inconnu,Non-vacciné,0
2021-11-25,Inconnu,Vacciné 1 dose,0
2021-11-25,Inconnu,Vacciné 2 doses,0
2021-11-26,0-9 ans,Non-vacciné,242
2021-11-26,0-9 ans,Vacciné 1 dose,0
2021-11-26,0-9 ans,Vacciné 2 doses,0
2021-11-26,10-19 ans,Non-vacciné,165
2021-11-26,10-19 ans,Vacciné 1 dose,3
2021-11-26,10-19 ans,Vacciné 2 doses,24
2021-11-26,20-29 ans,Non-vacciné,21
2021-11-26,20-29 ans,Vacciné 1 dose,2
2021-11-26,20-29 ans,Vacciné 2 doses,42
2021-11-26,30-39 ans,Non-vacciné,53
2021-11-26,30-39 ans,Vacciné 1 dose,2
2021-11-26,30-39 ans,Vacciné 2 doses,90
2021-11-26,40-49 ans,Non-vacciné,39
2021-11-26,40-49 ans,Vacciné 1 dose,5
2021-11-26,40-49 ans,Vacciné 2 doses,103
2021-11-26,50-59 ans,Non-vacciné,29
2021-11-26,50-59 ans,Vacciné 1 dose,0
2021-11-26,50-59 ans,Vacciné 2 doses,57
2021-11-26,60-69 ans,Non-vacciné,8
2021-11-26,60-69 ans,Vacciné 1 dose,1
2021-11-26,60-69 ans,Vacciné 2 doses,51
2021-11-26,70-79 ans,Non-vacciné,3
2021-11-26,70-79 ans,Vacciné 1 dose,0
2021-11-26,70-79 ans,Vacciné 2 doses,27
2021-11-26,80-89 ans,Non-vacciné,2
2021-11-26,80-89 ans,Vacciné 1 dose,0
2021-11-26,80-89 ans,Vacciné 2 doses,16
2021-11-26,90 ans et plus,Non-vacciné,0
2021-11-26,90 ans et plus,Vacciné 1 dose,0
2021-11-26,90 ans et plus,Vacciné 2 doses,2
2021-11-26,Inconnu,Non-vacciné,0
2021-11-26,Inconnu,Vacciné 1 dose,0
2021-11-26,Inconnu,Vacciné 2 doses,0
2021-11-27,0-9 ans,Non-vacciné,202
2021-11-27,0-9 ans,Vacciné 1 dose,0
2021-11-27,0-9 ans,Vacciné 2 doses,0
2021-11-27,10-19 ans,Non-vacciné,102
2021-11-27,10-19 ans,Vacciné 1 dose,3
2021-11-27,10-19 ans,Vacciné 2 doses,20
2021-11-27,20-29 ans,Non-vacciné,22
2021-11-27,20-29 ans,Vacciné 1 dose,3
2021-11-27,20-29 ans,Vacciné 2 doses,41
2021-11-27,30-39 ans,Non-vacciné,29
2021-11-27,30-39 ans,Vacciné 1 dose,3
2021-11-27,30-39 ans,Vacciné 2 doses,72
2021-11-27,40-49 ans,Non-vacciné,33
2021-11-27,40-49 ans,Vacciné 1 dose,2
2021-11-27,40-49 ans,Vacciné 2 doses,82
2021-11-27,50-59 ans,Non-vacciné,16
2021-11-27,50-59 ans,Vacciné 1 dose,0
2021-11-27,50-59 ans,Vacciné 2 doses,56
2021-11-27,60-69 ans,Non-vacciné,7
2021-11-27,60-69 ans,Vacciné 1 dose,1
2021-11-27,60-69 ans,Vacciné 2 doses,43
2021-11-27,70-79 ans,Non-vacciné,5
2021-11-27,70-79 ans,Vacciné 1 dose,0
2021-11-27,70-79 ans,Vacciné 2 doses,20
2021-11-27,80-89 ans,Non-vacciné,0
2021-11-27,80-89 ans,Vacciné 1 dose,0
2021-11-27,80-89 ans,Vacciné 2 doses,16
2021-11-27,90 ans et plus,Non-vacciné,0
2021-11-27,90 ans et plus,Vacciné 1 dose,0
2021-11-27,90 ans et plus,Vacciné 2 doses,3
2021-11-27,Inconnu,Non-vacciné,0
2021-11-27,Inconnu,Vacciné 1 dose,0
2021-11-27,Inconnu,Vacciné 2 doses,0
2021-11-28,0-9 ans,Non-vacciné,176
2021-11-28,0-9 ans,Vacciné 1 dose,0
2021-11-28,0-9 ans,Vacciné 2 doses,0
2021-11-28,10-19 ans,Non-vacciné,102
2021-11-28,10-19 ans,Vacciné 1 dose,3
2021-11-28,10-19 ans,Vacciné 2 doses,17
2021-11-28,20-29 ans,Non-vacciné,24
2021-11-28,20-29 ans,Vacciné 1 dose,2
2021-11-28,20-29 ans,Vacciné 2 doses,38
2021-11-28,30-39 ans,Non-vacciné,35
2021-11-28,30-39 ans,Vacciné 1 dose,5
2021-11-28,30-39 ans,Vacciné 2 doses,71
2021-11-28,40-49 ans,Non-vacciné,30
2021-11-28,40-49 ans,Vacciné 1 dose,5
2021-11-28,40-49 ans,Vacciné 2 doses,88
2021-11-28,50-59 ans,Non-vacciné,11
2021-11-28,50-59 ans,Vacciné 1 dose,3
2021-11-28,50-59 ans,Vacciné 2 doses,38
2021-11-28,60-69 ans,Non-vacciné,3
2021-11-28,60-69 ans,Vacciné 1 dose,0
2021-11-28,60-69 ans,Vacciné 2 doses,30
2021-11-28,70-79 ans,Non-vacciné,1
2021-11-28,70-79 ans,Vacciné 1 dose,1
2021-11-28,70-79 ans,Vacciné 2 doses,25
2021-11-28,80-89 ans,Non-vacciné,1
2021-11-28,80-89 ans,Vacciné 1 dose,0
2021-11-28,80-89 ans,Vacciné 2 doses,11
2021-11-28,90 ans et plus,Non-vacciné,1
2021-11-28,90 ans et plus,Vacciné 1 dose,0
2021-11-28,90 ans et plus,Vacciné 2 doses,0
2021-11-28,Inconnu,Non-vacciné,0
2021-11-28,Inconnu,Vacciné 1 dose,0
2021-11-28,Inconnu,Vacciné 2 doses,0
2021-11-29,0-9 ans,Non-vacciné,218
2021-11-29,0-9 ans,Vacciné 1 dose,0
2021-11-29,0-9 ans,Vacciné 2 doses,0
2021-11-29,10-19 ans,Non-vacciné,121
2021-11-29,10-19 ans,Vacciné 1 dose,3
2021-11-29,10-19 ans,Vacciné 2 doses,24
2021-11-29,20-29 ans,Non-vacciné,17
2021-11-29,20-29 ans,Vacciné 1 dose,0
2021-11-29,20-29 ans,Vacciné 2 doses,37
2021-11-29,30-39 ans,Non-vacciné,47
2021-11-29,30-39 ans,Vacciné 1 dose,3
2021-11-29,30-39 ans,Vacciné 2 doses,95
2021-11-29,40-49 ans,Non-vacciné,31
2021-11-29,40-49 ans,Vacciné 1 dose,8
2021-11-29,40-49 ans,Vacciné 2 doses,106
2021-11-29,50-59 ans,Non-vacciné,21
2021-11-29,50-59 ans,Vacciné 1 dose,4
2021-11-29,50-59 ans,Vacciné 2 doses,53
2021-11-29,60-69 ans,Non-vacciné,6
2021-11-29,60-69 ans,Vacciné 1 dose,0
2021-11-29,60-69 ans,Vacciné 2 doses,47
2021-11-29,70-79 ans,Non-vacciné,4
2021-11-29,70-79 ans,Vacciné 1 dose,1
2021-11-29,70-79 ans,Vacciné 2 doses,25
2021-11-29,80-89 ans,Non-vacciné,0
2021-11-29,80-89 ans,Vacciné 1 dose,0
2021-11-29,80-89 ans,Vacciné 2 doses,4
2021-11-29,90 ans et plus,Non-vacciné,0
2021-11-29,90 ans et plus,Vacciné 1 dose,0
2021-11-29,90 ans et plus,Vacciné 2 doses,1
2021-11-29,Inconnu,Non-vacciné,0
2021-11-29,Inconnu,Vacciné 1 dose,0
2021-11-29,Inconnu,Vacciné 2 doses,0
2021-11-30,0-9 ans,Non-vacciné,319
2021-11-30,0-9 ans,Vacciné 1 dose,0
2021-11-30,0-9 ans,Vacciné 2 doses,0
2021-11-30,10-19 ans,Non-vacciné,160
2021-11-30,10-19 ans,Vacciné 1 dose,3
2021-11-30,10-19 ans,Vacciné 2 doses,29
2021-11-30,20-29 ans,Non-vacciné,48
2021-11-30,20-29 ans,Vacciné 1 dose,6
2021-11-30,20-29 ans,Vacciné 2 doses,42
2021-11-30,30-39 ans,Non-vacciné,68
2021-11-30,30-39 ans,Vacciné 1 dose,4
2021-11-30,30-39 ans,Vacciné 2 doses,105
2021-11-30,40-49 ans,Non-vacciné,39
2021-11-30,40-49 ans,Vacciné 1 dose,4
2021-11-30,40-49 ans,Vacciné 2 doses,129
2021-11-30,50-59 ans,Non-vacciné,21
2021-11-30,50-59 ans,Vacciné 1 dose,2
2021-11-30,50-59 ans,Vacciné 2 doses,81
2021-11-30,60-69 ans,Non-vacciné,11
2021-11-30,60-69 ans,Vacciné 1 dose,0
2021-11-30,60-69 ans,Vacciné 2 doses,58
2021-11-30,70-79 ans,Non-vacciné,2
2021-11-30,70-79 ans,Vacciné 1 dose,0
2021-11-30,70-79 ans,Vacciné 2 doses,33
2021-11-30,80-89 ans,Non-vacciné,2
2021-11-30,80-89 ans,Vacciné 1 dose,0
2021-11-30,80-89 ans,Vacciné 2 doses,12
2021-11-30,90 ans et plus,Non-vacciné,0
2021-11-30,90 ans et plus,Vacciné 1 dose,0
2021-11-30,90 ans et plus,Vacciné 2 doses,1
2021-11-30,Inconnu,Non-vacciné,0
2021-11-30,Inconnu,Vacciné 1 dose,0
2021-11-30,Inconnu,Vacciné 2 doses,0
2021-12-01,0-9 ans,Non-vacciné,342
2021-12-01,0-9 ans,Vacciné 1 dose,0
2021-12-01,0-9 ans,Vacciné 2 doses,0
2021-12-01,10-19 ans,Non-vacciné,188
2021-12-01,10-19 ans,Vacciné 1 dose,2
2021-12-01,10-19 ans,Vacciné 2 doses,27
2021-12-01,20-29 ans,Non-vacciné,38
2021-12-01,20-29 ans,Vacciné 1 dose,6
2021-12-01,20-29 ans,Vacciné 2 doses,64
2021-12-01,30-39 ans,Non-vacciné,47
2021-12-01,30-39 ans,Vacciné 1 dose,6
2021-12-01,30-39 ans,Vacciné 2 doses,147
2021-12-01,40-49 ans,Non-vacciné,42
2021-12-01,40-49 ans,Vacciné 1 dose,5
2021-12-01,40-49 ans,Vacciné 2 doses,107
2021-12-01,50-59 ans,Non-vacciné,17
2021-12-01,50-59 ans,Vacciné 1 dose,7
2021-12-01,50-59 ans,Vacciné 2 doses,83
2021-12-01,60-69 ans,Non-vacciné,6
2021-12-01,60-69 ans,Vacciné 1 dose,1
2021-12-01,60-69 ans,Vacciné 2 doses,61
2021-12-01,70-79 ans,Non-vacciné,5
2021-12-01,70-79 ans,Vacciné 1 dose,0
2021-12-01,70-79 ans,Vacciné 2 doses,40
2021-12-01,80-89 ans,Non-vacciné,1
2021-12-01,80-89 ans,Vacciné 1 dose,0
2021-12-01,80-89 ans,Vacciné 2 doses,9
2021-12-01,90 ans et plus,Non-vacciné,0
2021-12-01,90 ans et plus,Vacciné 1 dose,0
2021-12-01,90 ans et plus,Vacciné 2 doses,2
2021-12-01,Inconnu,Non-vacciné,0
2021-12-01,Inconnu,Vacciné 1 dose,0
2021-12-01,Inconnu,Vacciné 2 doses,0
2021-12-02,0-9 ans,Non-vacciné,328
2021-12-02,0-9 ans,Vacciné 1 dose,0
2021-12-02,0-9 ans,Vacciné 2 doses,0
2021-12-02,10-19 ans,Non-vacciné,208
2021-12-02,10-19 ans,Vacciné 1 dose,7
2021-12-02,10-19 ans,Vacciné 2 doses,24
2021-12-02,20-29 ans,Non-vacciné,47
2021-12-02,20-29 ans,Vacciné 1 dose,1
2021-12-02,20-29 ans,Vacciné 2 doses,62
2021-12-02,30-39 ans,Non-vacciné,74
2021-12-02,30-39 ans,Vacciné 1 dose,8
2021-12-02,30-39 ans,Vacciné 2 doses,154
2021-12-02,40-49 ans,Non-vacciné,46
2021-12-02,40-49 ans,Vacciné 1 dose,5
2021-12-02,40-49 ans,Vacciné 2 doses,152
2021-12-02,50-59 ans,Non-vacciné,25
2021-12-02,50-59 ans,Vacciné 1 dose,4
2021-12-02,50-59 ans,Vacciné 2 doses,82
2021-12-02,60-69 ans,Non-vacciné,11
2021-12-02,60-69 ans,Vacciné 1 dose,0
2021-12-02,60-69 ans,Vacciné 2 doses,79
2021-12-02,70-79 ans,Non-vacciné,1
2021-12-02,70-79 ans,Vacciné 1 dose,0
2021-12-02,70-79 ans,Vacciné 2 doses,39
2021-12-02,80-89 ans,Non-vacciné,0
2021-12-02,80-89 ans,Vacciné 1 dose,1
2021-12-02,80-89 ans,Vacciné 2 doses,11
2021-12-02,90 ans et plus,Non-vacciné,0
2021-12-02,90 ans et plus,Vacciné 1 dose,0
2021-12-02,90 ans et plus,Vacciné 2 doses,2
2021-12-02,Inconnu,Non-vacciné,0
2021-12-02,Inconnu,Vacciné 1 dose,0
2021-12-02,Inconnu,Vacciné 2 doses,0
2021-12-03,0-9 ans,Non-vacciné,364
2021-12-03,0-9 ans,Vacciné 1 dose,0
2021-12-03,0-9 ans,Vacciné 2 doses,0
2021-12-03,10-19 ans,Non-vacciné,193
2021-12-03,10-19 ans,Vacciné 1 dose,5
2021-12-03,10-19 ans,Vacciné 2 doses,38
2021-12-03,20-29 ans,Non-vacciné,52
2021-12-03,20-29 ans,Vacciné 1 dose,7
2021-12-03,20-29 ans,Vacciné 2 doses,70
2021-12-03,30-39 ans,Non-vacciné,59
2021-12-03,30-39 ans,Vacciné 1 dose,6
2021-12-03,30-39 ans,Vacciné 2 doses,150
2021-12-03,40-49 ans,Non-vacciné,50
2021-12-03,40-49 ans,Vacciné 1 dose,2
2021-12-03,40-49 ans,Vacciné 2 doses,142
2021-12-03,50-59 ans,Non-vacciné,28
2021-12-03,50-59 ans,Vacciné 1 dose,6
2021-12-03,50-59 ans,Vacciné 2 doses,95
2021-12-03,60-69 ans,Non-vacciné,10
2021-12-03,60-69 ans,Vacciné 1 dose,3
2021-12-03,60-69 ans,Vacciné 2 doses,83
2021-12-03,70-79 ans,Non-vacciné,1
2021-12-03,70-79 ans,Vacciné 1 dose,0
2021-12-03,70-79 ans,Vacciné 2 doses,46
2021-12-03,80-89 ans,Non-vacciné,1
2021-12-03,80-89 ans,Vacciné 1 dose,0
2021-12-03,80-89 ans,Vacciné 2 doses,16
2021-12-03,90 ans et plus,Non-vacciné,1
2021-12-03,90 ans et plus,Vacciné 1 dose,0
2021-12-03,90 ans et plus,Vacciné 2 doses,1
2021-12-03,Inconnu,Non-vacciné,0
2021-12-03,Inconnu,Vacciné 1 dose,0
2021-12-03,Inconnu,Vacciné 2 doses,0
2021-12-04,0-9 ans,Non-vacciné,320
2021-12-04,0-9 ans,Vacciné 1 dose,0
2021-12-04,0-9 ans,Vacciné 2 doses,0
2021-12-04,10-19 ans,Non-vacciné,177
2021-12-04,10-19 ans,Vacciné 1 dose,2
2021-12-04,10-19 ans,Vacciné 2 doses,32
2021-12-04,20-29 ans,Non-vacciné,41
2021-12-04,20-29 ans,Vacciné 1 dose,5
2021-12-04,20-29 ans,Vacciné 2 doses,60
2021-12-04,30-39 ans,Non-vacciné,62
2021-12-04,30-39 ans,Vacciné 1 dose,10
2021-12-04,30-39 ans,Vacciné 2 doses,116
2021-12-04,40-49 ans,Non-vacciné,41
2021-12-04,40-49 ans,Vacciné 1 dose,2
2021-12-04,40-49 ans,Vacciné 2 doses,148
2021-12-04,50-59 ans,Non-vacciné,31
2021-12-04,50-59 ans,Vacciné 1 dose,2
2021-12-04,50-59 ans,Vacciné 2 doses,85
2021-12-04,60-69 ans,Non-vacciné,10
2021-12-04,60-69 ans,Vacciné 1 dose,0
2021-12-04,60-69 ans,Vacciné 2 doses,66
2021-12-04,70-79 ans,Non-vacciné,6
2021-12-04,70-79 ans,Vacciné 1 dose,0
2021-12-04,70-79 ans,Vacciné 2 doses,43
2021-12-04,80-89 ans,Non-vacciné,3
2021-12-04,80-89 ans,Vacciné 1 dose,1
2021-12-04,80-89 ans,Vacciné 2 doses,11
2021-12-04,90 ans et plus,Non-vacciné,0
2021-12-04,90 ans et plus,Vacciné 1 dose,0
2021-12-04,90 ans et plus,Vacciné 2 doses,1
2021-12-04,Inconnu,Non-vacciné,0
2021-12-04,Inconnu,Vacciné 1 dose,0
2021-12-04,Inconnu,Vacciné 2 doses,0
2021-12-05,0-9 ans,Non-vacciné,236
2021-12-05,0-9 ans,Vacciné 1 dose,0
2021-12-05,0-9 ans,Vacciné 2 doses,0
2021-12-05,10-19 ans,Non-vacciné,153
2021-12-05,10-19 ans,Vacciné 1 dose,1
2021-12-05,10-19 ans,Vacciné 2 doses,22
2021-12-05,20-29 ans,Non-vacciné,34
2021-12-05,20-29 ans,Vacciné 1 dose,1
2021-12-05,20-29 ans,Vacciné 2 doses,50
2021-12-05,30-39 ans,Non-vacciné,48
2021-12-05,30-39 ans,Vacciné 1 dose,5
2021-12-05,30-39 ans,Vacciné 2 doses,94
2021-12-05,40-49 ans,Non-vacciné,54
2021-12-05,40-49 ans,Vacciné 1 dose,4
2021-12-05,40-49 ans,Vacciné 2 doses,137
2021-12-05,50-59 ans,Non-vacciné,25
2021-12-05,50-59 ans,Vacciné 1 dose,1
2021-12-05,50-59 ans,Vacciné 2 doses,84
2021-12-05,60-69 ans,Non-vacciné,11
2021-12-05,60-69 ans,Vacciné 1 dose,0
2021-12-05,60-69 ans,Vacciné 2 doses,74
2021-12-05,70-79 ans,Non-vacciné,3
2021-12-05,70-79 ans,Vacciné 1 dose,1
2021-12-05,70-79 ans,Vacciné 2 doses,33
2021-12-05,80-89 ans,Non-vacciné,2
2021-12-05,80-89 ans,Vacciné 1 dose,0
2021-12-05,80-89 ans,Vacciné 2 doses,15
2021-12-05,90 ans et plus,Non-vacciné,0
2021-12-05,90 ans et plus,Vacciné 1 dose,0
2021-12-05,90 ans et plus,Vacciné 2 doses,3
2021-12-05,Inconnu,Non-vacciné,0
2021-12-05,Inconnu,Vacciné 1 dose,0
2021-12-05,Inconnu,Vacciné 2 doses,0
2021-12-06,0-9 ans,Non-vacciné,318
2021-12-06,0-9 ans,Vacciné 1 dose,0
2021-12-06,0-9 ans,Vacciné 2 doses,0
2021-12-06,10-19 ans,Non-vacciné,148
2021-12-06,10-19 ans,Vacciné 1 dose,5
2021-12-06,10-19 ans,Vacciné 2 doses,39
2021-12-06,20-29 ans,Non-vacciné,38
2021-12-06,20-29 ans,Vacciné 1 dose,3
2021-12-06,20-29 ans,Vacciné 2 doses,63
2021-12-06,30-39 ans,Non-vacciné,48
2021-12-06,30-39 ans,Vacciné 1 dose,5
2021-12-06,30-39 ans,Vacciné 2 doses,116
2021-12-06,40-49 ans,Non-vacciné,46
2021-12-06,40-49 ans,Vacciné 1 dose,3
2021-12-06,40-49 ans,Vacciné 2 doses,129
2021-12-06,50-59 ans,Non-vacciné,20
2021-12-06,50-59 ans,Vacciné 1 dose,1
2021-12-06,50-59 ans,Vacciné 2 doses,81
2021-12-06,60-69 ans,Non-vacciné,7
2021-12-06,60-69 ans,Vacciné 1 dose,2
2021-12-06,60-69 ans,Vacciné 2 doses,58
2021-12-06,70-79 ans,Non-vacciné,4
2021-12-06,70-79 ans,Vacciné 1 dose,0
2021-12-06,70-79 ans,Vacciné 2 doses,35
2021-12-06,80-89 ans,Non-vacciné,1
2021-12-06,80-89 ans,Vacciné 1 dose,0
2021-12-06,80-89 ans,Vacciné 2 doses,12
2021-12-06,90 ans et plus,Non-vacciné,0
2021-12-06,90 ans et plus,Vacciné 1 dose,0
2021-12-06,90 ans et plus,Vacciné 2 doses,0
2021-12-06,Inconnu,Non-vacciné,0
2021-12-06,Inconnu,Vacciné 1 dose,0
2021-12-06,Inconnu,Vacciné 2 doses,0
2021-12-07,0-9 ans,Non-vacciné,364
2021-12-07,0-9 ans,Vacciné 1 dose,0
2021-12-07,0-9 ans,Vacciné 2 doses,0
2021-12-07,10-19 ans,Non-vacciné,210
2021-12-07,10-19 ans,Vacciné 1 dose,5
2021-12-07,10-19 ans,Vacciné 2 doses,53
2021-12-07,20-29 ans,Non-vacciné,50
2021-12-07,20-29 ans,Vacciné 1 dose,4
2021-12-07,20-29 ans,Vacciné 2 doses,81
2021-12-07,30-39 ans,Non-vacciné,75
2021-12-07,30-39 ans,Vacciné 1 dose,6
2021-12-07,30-39 ans,Vacciné 2 doses,149
2021-12-07,40-49 ans,Non-vacciné,64
2021-12-07,40-49 ans,Vacciné 1 dose,5
2021-12-07,40-49 ans,Vacciné 2 doses,166
2021-12-07,50-59 ans,Non-vacciné,31
2021-12-07,50-59 ans,Vacciné 1 dose,3
2021-12-07,50-59 ans,Vacciné 2 doses,96
2021-12-07,60-69 ans,Non-vacciné,10
2021-12-07,60-69 ans,Vacciné 1 dose,0
2021-12-07,60-69 ans,Vacciné 2 doses,84
2021-12-07,70-79 ans,Non-vacciné,4
2021-12-07,70-79 ans,Vacciné 1 dose,0
2021-12-07,70-79 ans,Vacciné 2 doses,43
2021-12-07,80-89 ans,Non-vacciné,1
2021-12-07,80-89 ans,Vacciné 1 dose,0
2021-12-07,80-89 ans,Vacciné 2 doses,17
2021-12-07,90 ans et plus,Non-vacciné,1
2021-12-07,90 ans et plus,Vacciné 1 dose,0
2021-12-07,90 ans et plus,Vacciné 2 doses,4
2021-12-07,Inconnu,Non-vacciné,0
2021-12-07,Inconnu,Vacciné 1 dose,0
2021-12-07,Inconnu,Vacciné 2 doses,0
2021-12-08,0-9 ans,Non-vacciné,419
2021-12-08,0-9 ans,Vacciné 1 dose,0
2021-12-08,0-9 ans,Vacciné 2 doses,0
2021-12-08,10-19 ans,Non-vacciné,233
2021-12-08,10-19 ans,Vacciné 1 dose,5
2021-12-08,10-19 ans,Vacciné 2 doses,66
2021-12-08,20-29 ans,Non-vacciné,66
2021-12-08,20-29 ans,Vacciné 1 dose,5
2021-12-08,20-29 ans,Vacciné 2 doses,114
2021-12-08,30-39 ans,Non-vacciné,84
2021-12-08,30-39 ans,Vacciné 1 dose,7
2021-12-08,30-39 ans,Vacciné 2 doses,196
2021-12-08,40-49 ans,Non-vacciné,43
2021-12-08,40-49 ans,Vacciné 1 dose,4
2021-12-08,40-49 ans,Vacciné 2 doses,225
2021-12-08,50-59 ans,Non-vacciné,35
2021-12-08,50-59 ans,Vacciné 1 dose,5
2021-12-08,50-59 ans,Vacciné 2 doses,128
2021-12-08,60-69 ans,Non-vacciné,12
2021-12-08,60-69 ans,Vacciné 1 dose,3
2021-12-08,60-69 ans,Vacciné 2 doses,121
