Date,GrAge_Declaration,Statut_Vaccinal,Nb_Nvx_Cas
2022-03-12,80-89 ans,Vacciné 3 doses,31
2022-03-12,90 ans et plus,Inconnu,0
2022-03-12,90 ans et plus,Non-vacciné,1
2022-03-12,90 ans et plus,Vacciné 1 dose,1
2022-03-12,90 ans et plus,Vacciné 2 doses,1
2022-03-12,90 ans et plus,Vacciné 3 doses,19
2022-03-12,Inconnu,Inconnu,0
2022-03-12,Inconnu,Non-vacciné,0
2022-03-12,Inconnu,Vacciné 1 dose,0
2022-03-12,Inconnu,Vacciné 2 doses,0
2022-03-12,Inconnu,Vacciné 3 doses,0
2022-03-13,0-9 ans,0 à 4 ans,25
2022-03-13,0-9 ans,Inconnu,3
2022-03-13,0-9 ans,Non-vacciné,4
2022-03-13,0-9 ans,Vacciné 1 dose,4
2022-03-13,0-9 ans,Vacciné 2 doses,7
2022-03-13,0-9 ans,Vacciné 3 doses,0
2022-03-13,10-19 ans,Inconnu,1
2022-03-13,10-19 ans,Non-vacciné,2
2022-03-13,10-19 ans,Vacciné 1 dose,1
2022-03-13,10-19 ans,Vacciné 2 doses,17
2022-03-13,10-19 ans,Vacciné 3 doses,3
2022-03-13,20-29 ans,Inconnu,1
2022-03-13,20-29 ans,Non-vacciné,13
2022-03-13,20-29 ans,Vacciné 1 dose,2
2022-03-13,20-29 ans,Vacciné 2 doses,29
2022-03-13,20-29 ans,Vacciné 3 doses,54
2022-03-13,30-39 ans,Inconnu,4
2022-03-13,30-39 ans,Non-vacciné,7
2022-03-13,30-39 ans,Vacciné 1 dose,3
2022-03-13,30-39 ans,Vacciné 2 doses,43
2022-03-13,30-39 ans,Vacciné 3 doses,82
2022-03-13,40-49 ans,Inconnu,5
2022-03-13,40-49 ans,Non-vacciné,3
2022-03-13,40-49 ans,Vacciné 1 dose,0
2022-03-13,40-49 ans,Vacciné 2 doses,40
2022-03-13,40-49 ans,Vacciné 3 doses,92
2022-03-13,50-59 ans,Inconnu,2
2022-03-13,50-59 ans,Non-vacciné,4
2022-03-13,50-59 ans,Vacciné 1 dose,1
2022-03-13,50-59 ans,Vacciné 2 doses,22
2022-03-13,50-59 ans,Vacciné 3 doses,60
2022-03-13,60-69 ans,Inconnu,0
2022-03-13,60-69 ans,Non-vacciné,1
2022-03-13,60-69 ans,Vacciné 1 dose,0
2022-03-13,60-69 ans,Vacciné 2 doses,6
2022-03-13,60-69 ans,Vacciné 3 doses,42
2022-03-13,70-79 ans,Inconnu,0
2022-03-13,70-79 ans,Non-vacciné,3
2022-03-13,70-79 ans,Vacciné 1 dose,3
2022-03-13,70-79 ans,Vacciné 2 doses,5
2022-03-13,70-79 ans,Vacciné 3 doses,34
2022-03-13,80-89 ans,Inconnu,0
2022-03-13,80-89 ans,Non-vacciné,0
2022-03-13,80-89 ans,Vacciné 1 dose,0
2022-03-13,80-89 ans,Vacciné 2 doses,2
2022-03-13,80-89 ans,Vacciné 3 doses,39
2022-03-13,90 ans et plus,Inconnu,0
2022-03-13,90 ans et plus,Non-vacciné,0
2022-03-13,90 ans et plus,Vacciné 1 dose,0
2022-03-13,90 ans et plus,Vacciné 2 doses,2
2022-03-13,90 ans et plus,Vacciné 3 doses,26
2022-03-13,Inconnu,Inconnu,0
2022-03-13,Inconnu,Non-vacciné,0
2022-03-13,Inconnu,Vacciné 1 dose,0
2022-03-13,Inconnu,Vacciné 2 doses,0
2022-03-13,Inconnu,Vacciné 3 doses,0
2022-03-14,0-9 ans,0 à 4 ans,26
2022-03-14,0-9 ans,Inconnu,0
2022-03-14,0-9 ans,Non-vacciné,6
2022-03-14,0-9 ans,Vacciné 1 dose,2
2022-03-14,0-9 ans,Vacciné 2 doses,9
2022-03-14,0-9 ans,Vacciné 3 doses,0
2022-03-14,10-19 ans,Inconnu,7
2022-03-14,10-19 ans,Non-vacciné,9
2022-03-14,10-19 ans,Vacciné 1 dose,4
2022-03-14,10-19 ans,Vacciné 2 doses,49
2022-03-14,10-19 ans,Vacciné 3 doses,22
2022-03-14,20-29 ans,Inconnu,15
2022-03-14,20-29 ans,Non-vacciné,17
2022-03-14,20-29 ans,Vacciné 1 dose,2
2022-03-14,20-29 ans,Vacciné 2 doses,74
2022-03-14,20-29 ans,Vacciné 3 doses,127
2022-03-14,30-39 ans,Inconnu,9
2022-03-14,30-39 ans,Non-vacciné,10
2022-03-14,30-39 ans,Vacciné 1 dose,4
2022-03-14,30-39 ans,Vacciné 2 doses,67
2022-03-14,30-39 ans,Vacciné 3 doses,142
2022-03-14,40-49 ans,Inconnu,7
2022-03-14,40-49 ans,Non-vacciné,10
2022-03-14,40-49 ans,Vacciné 1 dose,0
2022-03-14,40-49 ans,Vacciné 2 doses,64
2022-03-14,40-49 ans,Vacciné 3 doses,198
2022-03-14,50-59 ans,Inconnu,5
2022-03-14,50-59 ans,Non-vacciné,8
2022-03-14,50-59 ans,Vacciné 1 dose,2
2022-03-14,50-59 ans,Vacciné 2 doses,23
2022-03-14,50-59 ans,Vacciné 3 doses,116
2022-03-14,60-69 ans,Inconnu,2
2022-03-14,60-69 ans,Non-vacciné,5
2022-03-14,60-69 ans,Vacciné 1 dose,1
2022-03-14,60-69 ans,Vacciné 2 doses,4
2022-03-14,60-69 ans,Vacciné 3 doses,65
2022-03-14,70-79 ans,Inconnu,1
2022-03-14,70-79 ans,Non-vacciné,4
2022-03-14,70-79 ans,Vacciné 1 dose,0
2022-03-14,70-79 ans,Vacciné 2 doses,4
2022-03-14,70-79 ans,Vacciné 3 doses,73
2022-03-14,80-89 ans,Inconnu,0
2022-03-14,80-89 ans,Non-vacciné,2
2022-03-14,80-89 ans,Vacciné 1 dose,0
2022-03-14,80-89 ans,Vacciné 2 doses,5
2022-03-14,80-89 ans,Vacciné 3 doses,86
2022-03-14,90 ans et plus,Inconnu,1
2022-03-14,90 ans et plus,Non-vacciné,2
2022-03-14,90 ans et plus,Vacciné 1 dose,1
2022-03-14,90 ans et plus,Vacciné 2 doses,2
2022-03-14,90 ans et plus,Vacciné 3 doses,46
2022-03-14,Inconnu,Inconnu,0
2022-03-14,Inconnu,Non-vacciné,0
2022-03-14,Inconnu,Vacciné 1 dose,0
2022-03-14,Inconnu,Vacciné 2 doses,0
2022-03-14,Inconnu,Vacciné 3 doses,0
2022-03-15,0-9 ans,0 à 4 ans,22
2022-03-15,0-9 ans,Inconnu,0
2022-03-15,0-9 ans,Non-vacciné,10
2022-03-15,0-9 ans,Vacciné 1 dose,5
2022-03-15,0-9 ans,Vacciné 2 doses,7
2022-03-15,0-9 ans,Vacciné 3 doses,0
2022-03-15,10-19 ans,Inconnu,2
2022-03-15,10-19 ans,Non-vacciné,6
2022-03-15,10-19 ans,Vacciné 1 dose,2
2022-03-15,10-19 ans,Vacciné 2 doses,50
2022-03-15,10-19 ans,Vacciné 3 doses,12
2022-03-15,20-29 ans,Inconnu,4
2022-03-15,20-29 ans,Non-vacciné,12
2022-03-15,20-29 ans,Vacciné 1 dose,3
2022-03-15,20-29 ans,Vacciné 2 doses,97
2022-03-15,20-29 ans,Vacciné 3 doses,148
2022-03-15,30-39 ans,Inconnu,3
2022-03-15,30-39 ans,Non-vacciné,10
2022-03-15,30-39 ans,Vacciné 1 dose,4
2022-03-15,30-39 ans,Vacciné 2 doses,59
2022-03-15,30-39 ans,Vacciné 3 doses,177
2022-03-15,40-49 ans,Inconnu,1
2022-03-15,40-49 ans,Non-vacciné,8
2022-03-15,40-49 ans,Vacciné 1 dose,3
2022-03-15,40-49 ans,Vacciné 2 doses,44
2022-03-15,40-49 ans,Vacciné 3 doses,191
2022-03-15,50-59 ans,Inconnu,1
2022-03-15,50-59 ans,Non-vacciné,12
2022-03-15,50-59 ans,Vacciné 1 dose,4
2022-03-15,50-59 ans,Vacciné 2 doses,34
2022-03-15,50-59 ans,Vacciné 3 doses,158
2022-03-15,60-69 ans,Inconnu,1
2022-03-15,60-69 ans,Non-vacciné,5
2022-03-15,60-69 ans,Vacciné 1 dose,0
2022-03-15,60-69 ans,Vacciné 2 doses,12
2022-03-15,60-69 ans,Vacciné 3 doses,86
2022-03-15,70-79 ans,Inconnu,0
2022-03-15,70-79 ans,Non-vacciné,3
2022-03-15,70-79 ans,Vacciné 1 dose,0
2022-03-15,70-79 ans,Vacciné 2 doses,5
2022-03-15,70-79 ans,Vacciné 3 doses,65
2022-03-15,80-89 ans,Inconnu,0
2022-03-15,80-89 ans,Non-vacciné,5
2022-03-15,80-89 ans,Vacciné 1 dose,1
2022-03-15,80-89 ans,Vacciné 2 doses,8
2022-03-15,80-89 ans,Vacciné 3 doses,88
2022-03-15,90 ans et plus,Inconnu,0
2022-03-15,90 ans et plus,Non-vacciné,3
2022-03-15,90 ans et plus,Vacciné 1 dose,0
2022-03-15,90 ans et plus,Vacciné 2 doses,3
2022-03-15,90 ans et plus,Vacciné 3 doses,43
2022-03-15,Inconnu,Inconnu,0
2022-03-15,Inconnu,Non-vacciné,0
2022-03-15,Inconnu,Vacciné 1 dose,0
2022-03-15,Inconnu,Vacciné 2 doses,0
2022-03-15,Inconnu,Vacciné 3 doses,0
2022-03-16,0-9 ans,0 à 4 ans,22
2022-03-16,0-9 ans,Inconnu,0
2022-03-16,0-9 ans,Non-vacciné,4
2022-03-16,0-9 ans,Vacciné 1 dose,10
2022-03-16,0-9 ans,Vacciné 2 doses,10
2022-03-16,0-9 ans,Vacciné 3 doses,0
2022-03-16,10-19 ans,Inconnu,5
2022-03-16,10-19 ans,Non-vacciné,12
2022-03-16,10-19 ans,Vacciné 1 dose,2
2022-03-16,10-19 ans,Vacciné 2 doses,62
2022-03-16,10-19 ans,Vacciné 3 doses,28
2022-03-16,20-29 ans,Inconnu,12
2022-03-16,20-29 ans,Non-vacciné,9
2022-03-16,20-29 ans,Vacciné 1 dose,6
2022-03-16,20-29 ans,Vacciné 2 doses,96
2022-03-16,20-29 ans,Vacciné 3 doses,180
2022-03-16,30-39 ans,Inconnu,8
2022-03-16,30-39 ans,Non-vacciné,17
2022-03-16,30-39 ans,Vacciné 1 dose,1
2022-03-16,30-39 ans,Vacciné 2 doses,62
2022-03-16,30-39 ans,Vacciné 3 doses,161
2022-03-16,40-49 ans,Inconnu,2
2022-03-16,40-49 ans,Non-vacciné,14
2022-03-16,40-49 ans,Vacciné 1 dose,3
2022-03-16,40-49 ans,Vacciné 2 doses,47
2022-03-16,40-49 ans,Vacciné 3 doses,173
2022-03-16,50-59 ans,Inconnu,2
2022-03-16,50-59 ans,Non-vacciné,4
2022-03-16,50-59 ans,Vacciné 1 dose,2
2022-03-16,50-59 ans,Vacciné 2 doses,43
2022-03-16,50-59 ans,Vacciné 3 doses,151
2022-03-16,60-69 ans,Inconnu,1
2022-03-16,60-69 ans,Non-vacciné,4
2022-03-16,60-69 ans,Vacciné 1 dose,0
2022-03-16,60-69 ans,Vacciné 2 doses,12
2022-03-16,60-69 ans,Vacciné 3 doses,78
2022-03-16,70-79 ans,Inconnu,1
2022-03-16,70-79 ans,Non-vacciné,6
2022-03-16,70-79 ans,Vacciné 1 dose,1
2022-03-16,70-79 ans,Vacciné 2 doses,8
2022-03-16,70-79 ans,Vacciné 3 doses,82
2022-03-16,80-89 ans,Inconnu,0
2022-03-16,80-89 ans,Non-vacciné,1
2022-03-16,80-89 ans,Vacciné 1 dose,0
2022-03-16,80-89 ans,Vacciné 2 doses,6
2022-03-16,80-89 ans,Vacciné 3 doses,86
2022-03-16,90 ans et plus,Inconnu,0
2022-03-16,90 ans et plus,Non-vacciné,1
2022-03-16,90 ans et plus,Vacciné 1 dose,0
2022-03-16,90 ans et plus,Vacciné 2 doses,3
2022-03-16,90 ans et plus,Vacciné 3 doses,34
2022-03-16,Inconnu,Inconnu,0
2022-03-16,Inconnu,Non-vacciné,1
2022-03-16,Inconnu,Vacciné 1 dose,0
2022-03-16,Inconnu,Vacciné 2 doses,0
2022-03-16,Inconnu,Vacciné 3 doses,0
2022-03-17,0-9 ans,0 à 4 ans,35
2022-03-17,0-9 ans,Inconnu,4
2022-03-17,0-9 ans,Non-vacciné,6
2022-03-17,0-9 ans,Vacciné 1 dose,5
2022-03-17,0-9 ans,Vacciné 2 doses,8
2022-03-17,0-9 ans,Vacciné 3 doses,0
2022-03-17,10-19 ans,Inconnu,6
2022-03-17,10-19 ans,Non-vacciné,6
2022-03-17,10-19 ans,Vacciné 1 dose,4
2022-03-17,10-19 ans,Vacciné 2 doses,54
2022-03-17,10-19 ans,Vacciné 3 doses,20
2022-03-17,20-29 ans,Inconnu,14
2022-03-17,20-29 ans,Non-vacciné,12
2022-03-17,20-29 ans,Vacciné 1 dose,6
2022-03-17,20-29 ans,Vacciné 2 doses,89
2022-03-17,20-29 ans,Vacciné 3 doses,151
2022-03-17,30-39 ans,Inconnu,5
2022-03-17,30-39 ans,Non-vacciné,12
2022-03-17,30-39 ans,Vacciné 1 dose,1
2022-03-17,30-39 ans,Vacciné 2 doses,66
2022-03-17,30-39 ans,Vacciné 3 doses,161
2022-03-17,40-49 ans,Inconnu,6
2022-03-17,40-49 ans,Non-vacciné,19
2022-03-17,40-49 ans,Vacciné 1 dose,1
2022-03-17,40-49 ans,Vacciné 2 doses,58
2022-03-17,40-49 ans,Vacciné 3 doses,174
2022-03-17,50-59 ans,Inconnu,1
2022-03-17,50-59 ans,Non-vacciné,12
2022-03-17,50-59 ans,Vacciné 1 dose,1
2022-03-17,50-59 ans,Vacciné 2 doses,38
2022-03-17,50-59 ans,Vacciné 3 doses,122
2022-03-17,60-69 ans,Inconnu,4
2022-03-17,60-69 ans,Non-vacciné,4
2022-03-17,60-69 ans,Vacciné 1 dose,0
2022-03-17,60-69 ans,Vacciné 2 doses,15
2022-03-17,60-69 ans,Vacciné 3 doses,87
2022-03-17,70-79 ans,Inconnu,0
2022-03-17,70-79 ans,Non-vacciné,0
2022-03-17,70-79 ans,Vacciné 1 dose,2
2022-03-17,70-79 ans,Vacciné 2 doses,7
2022-03-17,70-79 ans,Vacciné 3 doses,75
2022-03-17,80-89 ans,Inconnu,0
2022-03-17,80-89 ans,Non-vacciné,1
2022-03-17,80-89 ans,Vacciné 1 dose,2
2022-03-17,80-89 ans,Vacciné 2 doses,7
2022-03-17,80-89 ans,Vacciné 3 doses,70
2022-03-17,90 ans et plus,Inconnu,0
2022-03-17,90 ans et plus,Non-vacciné,1
2022-03-17,90 ans et plus,Vacciné 1 dose,1
2022-03-17,90 ans et plus,Vacciné 2 doses,2
2022-03-17,90 ans et plus,Vacciné 3 doses,39
2022-03-17,Inconnu,Inconnu,0
2022-03-17,Inconnu,Non-vacciné,0
2022-03-17,Inconnu,Vacciné 1 dose,0
2022-03-17,Inconnu,Vacciné 2 doses,0
2022-03-17,Inconnu,Vacciné 3 doses,0
2022-03-18,0-9 ans,0 à 4 ans,26
2022-03-18,0-9 ans,Inconnu,1
2022-03-18,0-9 ans,Non-vacciné,9
2022-03-18,0-9 ans,Vacciné 1 dose,4
2022-03-18,0-9 ans,Vacciné 2 doses,6
2022-03-18,0-9 ans,Vacciné 3 doses,0
2022-03-18,10-19 ans,Inconnu,2
2022-03-18,10-19 ans,Non-vacciné,2
2022-03-18,10-19 ans,Vacciné 1 dose,5
2022-03-18,10-19 ans,Vacciné 2 doses,33
2022-03-18,10-19 ans,Vacciné 3 doses,26
2022-03-18,20-29 ans,Inconnu,14
2022-03-18,20-29 ans,Non-vacciné,17
2022-03-18,20-29 ans,Vacciné 1 dose,3
2022-03-18,20-29 ans,Vacciné 2 doses,54
2022-03-18,20-29 ans,Vacciné 3 doses,127
2022-03-18,30-39 ans,Inconnu,7
2022-03-18,30-39 ans,Non-vacciné,9
2022-03-18,30-39 ans,Vacciné 1 dose,3
2022-03-18,30-39 ans,Vacciné 2 doses,70
2022-03-18,30-39 ans,Vacciné 3 doses,128
2022-03-18,40-49 ans,Inconnu,5
2022-03-18,40-49 ans,Non-vacciné,6
2022-03-18,40-49 ans,Vacciné 1 dose,1
2022-03-18,40-49 ans,Vacciné 2 doses,54
2022-03-18,40-49 ans,Vacciné 3 doses,144
2022-03-18,50-59 ans,Inconnu,2
2022-03-18,50-59 ans,Non-vacciné,6
2022-03-18,50-59 ans,Vacciné 1 dose,1
2022-03-18,50-59 ans,Vacciné 2 doses,28
2022-03-18,50-59 ans,Vacciné 3 doses,116
2022-03-18,60-69 ans,Inconnu,2
2022-03-18,60-69 ans,Non-vacciné,5
2022-03-18,60-69 ans,Vacciné 1 dose,3
2022-03-18,60-69 ans,Vacciné 2 doses,7
2022-03-18,60-69 ans,Vacciné 3 doses,51
2022-03-18,70-79 ans,Inconnu,0
2022-03-18,70-79 ans,Non-vacciné,4
2022-03-18,70-79 ans,Vacciné 1 dose,0
2022-03-18,70-79 ans,Vacciné 2 doses,2
2022-03-18,70-79 ans,Vacciné 3 doses,84
2022-03-18,80-89 ans,Inconnu,1
2022-03-18,80-89 ans,Non-vacciné,5
2022-03-18,80-89 ans,Vacciné 1 dose,0
2022-03-18,80-89 ans,Vacciné 2 doses,11
2022-03-18,80-89 ans,Vacciné 3 doses,109
2022-03-18,90 ans et plus,Inconnu,0
2022-03-18,90 ans et plus,Non-vacciné,2
2022-03-18,90 ans et plus,Vacciné 1 dose,0
2022-03-18,90 ans et plus,Vacciné 2 doses,3
2022-03-18,90 ans et plus,Vacciné 3 doses,49
2022-03-18,Inconnu,Inconnu,0
2022-03-18,Inconnu,Non-vacciné,0
2022-03-18,Inconnu,Vacciné 1 dose,0
2022-03-18,Inconnu,Vacciné 2 doses,0
2022-03-18,Inconnu,Vacciné 3 doses,0
2022-03-19,0-9 ans,0 à 4 ans,21
2022-03-19,0-9 ans,Inconnu,1
2022-03-19,0-9 ans,Non-vacciné,5
2022-03-19,0-9 ans,Vacciné 1 dose,1
2022-03-19,0-9 ans,Vacciné 2 doses,3
2022-03-19,0-9 ans,Vacciné 3 doses,0
2022-03-19,10-19 ans,Inconnu,3
2022-03-19,10-19 ans,Non-vacciné,4
2022-03-19,10-19 ans,Vacciné 1 dose,2
2022-03-19,10-19 ans,Vacciné 2 doses,38
2022-03-19,10-19 ans,Vacciné 3 doses,13
2022-03-19,20-29 ans,Inconnu,14
2022-03-19,20-29 ans,Non-vacciné,7
2022-03-19,20-29 ans,Vacciné 1 dose,1
2022-03-19,20-29 ans,Vacciné 2 doses,41
2022-03-19,20-29 ans,Vacciné 3 doses,115
2022-03-19,30-39 ans,Inconnu,5
2022-03-19,30-39 ans,Non-vacciné,8
2022-03-19,30-39 ans,Vacciné 1 dose,2
2022-03-19,30-39 ans,Vacciné 2 doses,56
2022-03-19,30-39 ans,Vacciné 3 doses,111
2022-03-19,40-49 ans,Inconnu,5
2022-03-19,40-49 ans,Non-vacciné,5
2022-03-19,40-49 ans,Vacciné 1 dose,0
2022-03-19,40-49 ans,Vacciné 2 doses,30
2022-03-19,40-49 ans,Vacciné 3 doses,99
2022-03-19,50-59 ans,Inconnu,2
2022-03-19,50-59 ans,Non-vacciné,4
2022-03-19,50-59 ans,Vacciné 1 dose,1
2022-03-19,50-59 ans,Vacciné 2 doses,22
2022-03-19,50-59 ans,Vacciné 3 doses,81
2022-03-19,60-69 ans,Inconnu,1
2022-03-19,60-69 ans,Non-vacciné,6
2022-03-19,60-69 ans,Vacciné 1 dose,0
2022-03-19,60-69 ans,Vacciné 2 doses,10
2022-03-19,60-69 ans,Vacciné 3 doses,58
2022-03-19,70-79 ans,Inconnu,2
2022-03-19,70-79 ans,Non-vacciné,0
2022-03-19,70-79 ans,Vacciné 1 dose,0
2022-03-19,70-79 ans,Vacciné 2 doses,5
2022-03-19,70-79 ans,Vacciné 3 doses,53
2022-03-19,80-89 ans,Inconnu,0
2022-03-19,80-89 ans,Non-vacciné,1
2022-03-19,80-89 ans,Vacciné 1 dose,0
2022-03-19,80-89 ans,Vacciné 2 doses,3
2022-03-19,80-89 ans,Vacciné 3 doses,48
2022-03-19,90 ans et plus,Inconnu,0
2022-03-19,90 ans et plus,Non-vacciné,0
2022-03-19,90 ans et plus,Vacciné 1 dose,0
2022-03-19,90 ans et plus,Vacciné 2 doses,4
2022-03-19,90 ans et plus,Vacciné 3 doses,20
2022-03-19,Inconnu,Inconnu,0
2022-03-19,Inconnu,Non-vacciné,0
2022-03-19,Inconnu,Vacciné 1 dose,0
2022-03-19,Inconnu,Vacciné 2 doses,0
2022-03-19,Inconnu,Vacciné 3 doses,0
2022-03-20,0-9 ans,0 à 4 ans,16
2022-03-20,0-9 ans,Inconnu,1
2022-03-20,0-9 ans,Non-vacciné,6
2022-03-20,0-9 ans,Vacciné 1 dose,0
2022-03-20,0-9 ans,Vacciné 2 doses,7
2022-03-20,0-9 ans,Vacciné 3 doses,0
2022-03-20,10-19 ans,Inconnu,6
2022-03-20,10-19 ans,Non-vacciné,4
2022-03-20,10-19 ans,Vacciné 1 dose,0
2022-03-20,10-19 ans,Vacciné 2 doses,38
2022-03-20,10-19 ans,Vacciné 3 doses,14
2022-03-20,20-29 ans,Inconnu,13
2022-03-20,20-29 ans,Non-vacciné,13
2022-03-20,20-29 ans,Vacciné 1 dose,1
2022-03-20,20-29 ans,Vacciné 2 doses,64
2022-03-20,20-29 ans,Vacciné 3 doses,121
2022-03-20,30-39 ans,Inconnu,5
2022-03-20,30-39 ans,Non-vacciné,4
2022-03-20,30-39 ans,Vacciné 1 dose,1
2022-03-20,30-39 ans,Vacciné 2 doses,54
2022-03-20,30-39 ans,Vacciné 3 doses,114
2022-03-20,40-49 ans,Inconnu,9
2022-03-20,40-49 ans,Non-vacciné,6
2022-03-20,40-49 ans,Vacciné 1 dose,0
2022-03-20,40-49 ans,Vacciné 2 doses,46
2022-03-20,40-49 ans,Vacciné 3 doses,141
2022-03-20,50-59 ans,Inconnu,2
2022-03-20,50-59 ans,Non-vacciné,7
2022-03-20,50-59 ans,Vacciné 1 dose,1
2022-03-20,50-59 ans,Vacciné 2 doses,18
2022-03-20,50-59 ans,Vacciné 3 doses,112
2022-03-20,60-69 ans,Inconnu,0
2022-03-20,60-69 ans,Non-vacciné,2
2022-03-20,60-69 ans,Vacciné 1 dose,0
2022-03-20,60-69 ans,Vacciné 2 doses,6
2022-03-20,60-69 ans,Vacciné 3 doses,46
2022-03-20,70-79 ans,Inconnu,0
2022-03-20,70-79 ans,Non-vacciné,3
2022-03-20,70-79 ans,Vacciné 1 dose,1
2022-03-20,70-79 ans,Vacciné 2 doses,2
2022-03-20,70-79 ans,Vacciné 3 doses,50
2022-03-20,80-89 ans,Inconnu,0
2022-03-20,80-89 ans,Non-vacciné,1
2022-03-20,80-89 ans,Vacciné 1 dose,0
2022-03-20,80-89 ans,Vacciné 2 doses,5
2022-03-20,80-89 ans,Vacciné 3 doses,50
2022-03-20,90 ans et plus,Inconnu,0
2022-03-20,90 ans et plus,Non-vacciné,4
2022-03-20,90 ans et plus,Vacciné 1 dose,0
2022-03-20,90 ans et plus,Vacciné 2 doses,3
2022-03-20,90 ans et plus,Vacciné 3 doses,24
2022-03-20,Inconnu,Inconnu,0
2022-03-20,Inconnu,Non-vacciné,0
2022-03-20,Inconnu,Vacciné 1 dose,0
2022-03-20,Inconnu,Vacciné 2 doses,0
2022-03-20,Inconnu,Vacciné 3 doses,0
2022-03-21,0-9 ans,0 à 4 ans,20
2022-03-21,0-9 ans,Inconnu,1
2022-03-21,0-9 ans,Non-vacciné,10
2022-03-21,0-9 ans,Vacciné 1 dose,3
2022-03-21,0-9 ans,Vacciné 2 doses,9
2022-03-21,0-9 ans,Vacciné 3 doses,0
2022-03-21,10-19 ans,Inconnu,8
2022-03-21,10-19 ans,Non-vacciné,8
2022-03-21,10-19 ans,Vacciné 1 dose,4
2022-03-21,10-19 ans,Vacciné 2 doses,72
2022-03-21,10-19 ans,Vacciné 3 doses,33
2022-03-21,20-29 ans,Inconnu,19
2022-03-21,20-29 ans,Non-vacciné,13
2022-03-21,20-29 ans,Vacciné 1 dose,8
2022-03-21,20-29 ans,Vacciné 2 doses,123
2022-03-21,20-29 ans,Vacciné 3 doses,219
2022-03-21,30-39 ans,Inconnu,9
2022-03-21,30-39 ans,Non-vacciné,13
2022-03-21,30-39 ans,Vacciné 1 dose,2
2022-03-21,30-39 ans,Vacciné 2 doses,84
2022-03-21,30-39 ans,Vacciné 3 doses,207
2022-03-21,40-49 ans,Inconnu,5
2022-03-21,40-49 ans,Non-vacciné,12
2022-03-21,40-49 ans,Vacciné 1 dose,2
2022-03-21,40-49 ans,Vacciné 2 doses,73
2022-03-21,40-49 ans,Vacciné 3 doses,226
2022-03-21,50-59 ans,Inconnu,4
2022-03-21,50-59 ans,Non-vacciné,17
2022-03-21,50-59 ans,Vacciné 1 dose,2
2022-03-21,50-59 ans,Vacciné 2 doses,37
2022-03-21,50-59 ans,Vacciné 3 doses,164
2022-03-21,60-69 ans,Inconnu,1
2022-03-21,60-69 ans,Non-vacciné,4
2022-03-21,60-69 ans,Vacciné 1 dose,2
2022-03-21,60-69 ans,Vacciné 2 doses,9
2022-03-21,60-69 ans,Vacciné 3 doses,88
2022-03-21,70-79 ans,Inconnu,2
2022-03-21,70-79 ans,Non-vacciné,3
2022-03-21,70-79 ans,Vacciné 1 dose,3
2022-03-21,70-79 ans,Vacciné 2 doses,8
2022-03-21,70-79 ans,Vacciné 3 doses,80
2022-03-21,80-89 ans,Inconnu,0
2022-03-21,80-89 ans,Non-vacciné,2
2022-03-21,80-89 ans,Vacciné 1 dose,0
2022-03-21,80-89 ans,Vacciné 2 doses,9
2022-03-21,80-89 ans,Vacciné 3 doses,77
2022-03-21,90 ans et plus,Inconnu,0
2022-03-21,90 ans et plus,Non-vacciné,2
2022-03-21,90 ans et plus,Vacciné 1 dose,0
2022-03-21,90 ans et plus,Vacciné 2 doses,5
2022-03-21,90 ans et plus,Vacciné 3 doses,32
2022-03-21,Inconnu,Inconnu,0
2022-03-21,Inconnu,Non-vacciné,0
2022-03-21,Inconnu,Vacciné 1 dose,0
2022-03-21,Inconnu,Vacciné 2 doses,0
2022-03-21,Inconnu,Vacciné 3 doses,0
2022-03-22,0-9 ans,0 à 4 ans,32
2022-03-22,0-9 ans,Inconnu,1
2022-03-22,0-9 ans,Non-vacciné,8
2022-03-22,0-9 ans,Vacciné 1 dose,4
2022-03-22,0-9 ans,Vacciné 2 doses,6
2022-03-22,0-9 ans,Vacciné 3 doses,0
2022-03-22,10-19 ans,Inconnu,9
2022-03-22,10-19 ans,Non-vacciné,10
2022-03-22,10-19 ans,Vacciné 1 dose,8
2022-03-22,10-19 ans,Vacciné 2 doses,66
2022-03-22,10-19 ans,Vacciné 3 doses,50
2022-03-22,20-29 ans,Inconnu,22
2022-03-22,20-29 ans,Non-vacciné,15
2022-03-22,20-29 ans,Vacciné 1 dose,4
2022-03-22,20-29 ans,Vacciné 2 doses,176
2022-03-22,20-29 ans,Vacciné 3 doses,329
2022-03-22,30-39 ans,Inconnu,7
2022-03-22,30-39 ans,Non-vacciné,22
2022-03-22,30-39 ans,Vacciné 1 dose,7
2022-03-22,30-39 ans,Vacciné 2 doses,118
2022-03-22,30-39 ans,Vacciné 3 doses,285
2022-03-22,40-49 ans,Inconnu,2
2022-03-22,40-49 ans,Non-vacciné,7
2022-03-22,40-49 ans,Vacciné 1 dose,4
2022-03-22,40-49 ans,Vacciné 2 doses,87
2022-03-22,40-49 ans,Vacciné 3 doses,263
2022-03-22,50-59 ans,Inconnu,2
2022-03-22,50-59 ans,Non-vacciné,7
2022-03-22,50-59 ans,Vacciné 1 dose,4
2022-03-22,50-59 ans,Vacciné 2 doses,48
2022-03-22,50-59 ans,Vacciné 3 doses,214
2022-03-22,60-69 ans,Inconnu,2
2022-03-22,60-69 ans,Non-vacciné,6
2022-03-22,60-69 ans,Vacciné 1 dose,2
