Date,GrAge_Declaration,Statut_Vaccinal,Nb_Nvx_Cas
2021-11-08,Inconnu,Vacciné 2 doses,0
2021-11-09,0-9 ans,Non-vacciné,192
2021-11-09,0-9 ans,Vacciné 1 dose,0
2021-11-09,0-9 ans,Vacciné 2 doses,0
2021-11-09,10-19 ans,Non-vacciné,134
2021-11-09,10-19 ans,Vacciné 1 dose,7
2021-11-09,10-19 ans,Vacciné 2 doses,13
2021-11-09,20-29 ans,Non-vacciné,41
2021-11-09,20-29 ans,Vacciné 1 dose,5
2021-11-09,20-29 ans,Vacciné 2 doses,30
2021-11-09,30-39 ans,Non-vacciné,43
2021-11-09,30-39 ans,Vacciné 1 dose,6
2021-11-09,30-39 ans,Vacciné 2 doses,56
2021-11-09,40-49 ans,Non-vacciné,26
2021-11-09,40-49 ans,Vacciné 1 dose,6
2021-11-09,40-49 ans,Vacciné 2 doses,45
2021-11-09,50-59 ans,Non-vacciné,24
2021-11-09,50-59 ans,Vacciné 1 dose,1
2021-11-09,50-59 ans,Vacciné 2 doses,27
2021-11-09,60-69 ans,Non-vacciné,3
2021-11-09,60-69 ans,Vacciné 1 dose,0
2021-11-09,60-69 ans,Vacciné 2 doses,24
2021-11-09,70-79 ans,Non-vacciné,2
2021-11-09,70-79 ans,Vacciné 1 dose,0
2021-11-09,70-79 ans,Vacciné 2 doses,10
2021-11-09,80-89 ans,Non-vacciné,0
2021-11-09,80-89 ans,Vacciné 1 dose,0
2021-11-09,80-89 ans,Vacciné 2 doses,7
2021-11-09,90 ans et plus,Non-vacciné,0
2021-11-09,90 ans et plus,Vacciné 1 dose,0
2021-11-09,90 ans et plus,Vacciné 2 doses,4
2021-11-09,Inconnu,Non-vacciné,0
2021-11-09,Inconnu,Vacciné 1 dose,0
2021-11-09,Inconnu,Vacciné 2 doses,0
2021-11-10,0-9 ans,Non-vacciné,166
2021-11-10,0-9 ans,Vacciné 1 dose,0
2021-11-10,0-9 ans,Vacciné 2 doses,0
2021-11-10,10-19 ans,Non-vacciné,114
2021-11-10,10-19 ans,Vacciné 1 dose,4
2021-11-10,10-19 ans,Vacciné 2 doses,10
2021-11-10,20-29 ans,Non-vacciné,32
2021-11-10,20-29 ans,Vacciné 1 dose,6
2021-11-10,20-29 ans,Vacciné 2 doses,30
2021-11-10,30-39 ans,Non-vacciné,42
2021-11-10,30-39 ans,Vacciné 1 dose,5
2021-11-10,30-39 ans,Vacciné 2 doses,60
2021-11-10,40-49 ans,Non-vacciné,24
2021-11-10,40-49 ans,Vacciné 1 dose,1
2021-11-10,40-49 ans,Vacciné 2 doses,42
2021-11-10,50-59 ans,Non-vacciné,13
2021-11-10,50-59 ans,Vacciné 1 dose,0
2021-11-10,50-59 ans,Vacciné 2 doses,32
2021-11-10,60-69 ans,Non-vacciné,7
2021-11-10,60-69 ans,Vacciné 1 dose,1
2021-11-10,60-69 ans,Vacciné 2 doses,32
2021-11-10,70-79 ans,Non-vacciné,5
2021-11-10,70-79 ans,Vacciné 1 dose,0
2021-11-10,70-79 ans,Vacciné 2 doses,12
2021-11-10,80-89 ans,Non-vacciné,1
2021-11-10,80-89 ans,Vacciné 1 dose,0
2021-11-10,80-89 ans,Vacciné 2 doses,9
2021-11-10,90 ans et plus,Non-vacciné,1
2021-11-10,90 ans et plus,Vacciné 1 dose,0
2021-11-10,90 ans et plus,Vacciné 2 doses,2
2021-11-10,Inconnu,Non-vacciné,0
2021-11-10,Inconnu,Vacciné 1 dose,0
2021-11-10,Inconnu,Vacciné 2 doses,0
2021-11-11,0-9 ans,Non-vacciné,152
2021-11-11,0-9 ans,Vacciné 1 dose,0
2021-11-11,0-9 ans,Vacciné 2 doses,0
2021-11-11,10-19 ans,Non-vacciné,99
2021-11-11,10-19 ans,Vacciné 1 dose,5
2021-11-11,10-19 ans,Vacciné 2 doses,17
2021-11-11,20-29 ans,Non-vacciné,38
2021-11-11,20-29 ans,Vacciné 1 dose,5
2021-11-11,20-29 ans,Vacciné 2 doses,32
2021-11-11,30-39 ans,Non-vacciné,55
2021-11-11,30-39 ans,Vacciné 1 dose,6
2021-11-11,30-39 ans,Vacciné 2 doses,52
2021-11-11,40-49 ans,Non-vacciné,39
2021-11-11,40-49 ans,Vacciné 1 dose,4
2021-11-11,40-49 ans,Vacciné 2 doses,62
2021-11-11,50-59 ans,Non-vacciné,16
2021-11-11,50-59 ans,Vacciné 1 dose,5
2021-11-11,50-59 ans,Vacciné 2 doses,35
2021-11-11,60-69 ans,Non-vacciné,11
2021-11-11,60-69 ans,Vacciné 1 dose,1
2021-11-11,60-69 ans,Vacciné 2 doses,32
2021-11-11,70-79 ans,Non-vacciné,1
2021-11-11,70-79 ans,Vacciné 1 dose,0
2021-11-11,70-79 ans,Vacciné 2 doses,15
2021-11-11,80-89 ans,Non-vacciné,1
2021-11-11,80-89 ans,Vacciné 1 dose,0
2021-11-11,80-89 ans,Vacciné 2 doses,5
2021-11-11,90 ans et plus,Non-vacciné,0
2021-11-11,90 ans et plus,Vacciné 1 dose,0
2021-11-11,90 ans et plus,Vacciné 2 doses,3
2021-11-11,Inconnu,Non-vacciné,0
2021-11-11,Inconnu,Vacciné 1 dose,0
2021-11-11,Inconnu,Vacciné 2 doses,0
2021-11-12,0-9 ans,Non-vacciné,187
2021-11-12,0-9 ans,Vacciné 1 dose,0
2021-11-12,0-9 ans,Vacciné 2 doses,0
2021-11-12,10-19 ans,Non-vacciné,116
2021-11-12,10-19 ans,Vacciné 1 dose,4
2021-11-12,10-19 ans,Vacciné 2 doses,18
2021-11-12,20-29 ans,Non-vacciné,32
2021-11-12,20-29 ans,Vacciné 1 dose,7
2021-11-12,20-29 ans,Vacciné 2 doses,30
2021-11-12,30-39 ans,Non-vacciné,37
2021-11-12,30-39 ans,Vacciné 1 dose,7
2021-11-12,30-39 ans,Vacciné 2 doses,44
2021-11-12,40-49 ans,Non-vacciné,34
2021-11-12,40-49 ans,Vacciné 1 dose,3
2021-11-12,40-49 ans,Vacciné 2 doses,57
2021-11-12,50-59 ans,Non-vacciné,27
2021-11-12,50-59 ans,Vacciné 1 dose,0
2021-11-12,50-59 ans,Vacciné 2 doses,34
2021-11-12,60-69 ans,Non-vacciné,7
2021-11-12,60-69 ans,Vacciné 1 dose,0
2021-11-12,60-69 ans,Vacciné 2 doses,28
2021-11-12,70-79 ans,Non-vacciné,4
2021-11-12,70-79 ans,Vacciné 1 dose,0
2021-11-12,70-79 ans,Vacciné 2 doses,18
2021-11-12,80-89 ans,Non-vacciné,0
2021-11-12,80-89 ans,Vacciné 1 dose,0
2021-11-12,80-89 ans,Vacciné 2 doses,6
2021-11-12,90 ans et plus,Non-vacciné,0
2021-11-12,90 ans et plus,Vacciné 1 dose,0
2021-11-12,90 ans et plus,Vacciné 2 doses,2
2021-11-12,Inconnu,Non-vacciné,0
2021-11-12,Inconnu,Vacciné 1 dose,0
2021-11-12,Inconnu,Vacciné 2 doses,0
2021-11-13,0-9 ans,Non-vacciné,143
2021-11-13,0-9 ans,Vacciné 1 dose,0
2021-11-13,0-9 ans,Vacciné 2 doses,0
2021-11-13,10-19 ans,Non-vacciné,89
2021-11-13,10-19 ans,Vacciné 1 dose,3
2021-11-13,10-19 ans,Vacciné 2 doses,10
2021-11-13,20-29 ans,Non-vacciné,24
2021-11-13,20-29 ans,Vacciné 1 dose,6
2021-11-13,20-29 ans,Vacciné 2 doses,22
2021-11-13,30-39 ans,Non-vacciné,22
2021-11-13,30-39 ans,Vacciné 1 dose,3
2021-11-13,30-39 ans,Vacciné 2 doses,39
2021-11-13,40-49 ans,Non-vacciné,31
2021-11-13,40-49 ans,Vacciné 1 dose,0
2021-11-13,40-49 ans,Vacciné 2 doses,46
2021-11-13,50-59 ans,Non-vacciné,12
2021-11-13,50-59 ans,Vacciné 1 dose,0
2021-11-13,50-59 ans,Vacciné 2 doses,37
2021-11-13,60-69 ans,Non-vacciné,6
2021-11-13,60-69 ans,Vacciné 1 dose,0
2021-11-13,60-69 ans,Vacciné 2 doses,14
2021-11-13,70-79 ans,Non-vacciné,1
2021-11-13,70-79 ans,Vacciné 1 dose,0
2021-11-13,70-79 ans,Vacciné 2 doses,17
2021-11-13,80-89 ans,Non-vacciné,1
2021-11-13,80-89 ans,Vacciné 1 dose,0
2021-11-13,80-89 ans,Vacciné 2 doses,7
2021-11-13,90 ans et plus,Non-vacciné,0
2021-11-13,90 ans et plus,Vacciné 1 dose,0
2021-11-13,90 ans et plus,Vacciné 2 doses,2
2021-11-13,Inconnu,Non-vacciné,0
2021-11-13,Inconnu,Vacciné 1 dose,0
2021-11-13,Inconnu,Vacciné 2 doses,0
2021-11-14,0-9 ans,Non-vacciné,134
2021-11-14,0-9 ans,Vacciné 1 dose,1
2021-11-14,0-9 ans,Vacciné 2 doses,0
2021-11-14,10-19 ans,Non-vacciné,68
2021-11-14,10-19 ans,Vacciné 1 dose,1
2021-11-14,10-19 ans,Vacciné 2 doses,9
2021-11-14,20-29 ans,Non-vacciné,16
2021-11-14,20-29 ans,Vacciné 1 dose,2
2021-11-14,20-29 ans,Vacciné 2 doses,18
2021-11-14,30-39 ans,Non-vacciné,32
2021-11-14,30-39 ans,Vacciné 1 dose,5
2021-11-14,30-39 ans,Vacciné 2 doses,47
2021-11-14,40-49 ans,Non-vacciné,18
2021-11-14,40-49 ans,Vacciné 1 dose,1
2021-11-14,40-49 ans,Vacciné 2 doses,53
2021-11-14,50-59 ans,Non-vacciné,11
2021-11-14,50-59 ans,Vacciné 1 dose,0
2021-11-14,50-59 ans,Vacciné 2 doses,21
2021-11-14,60-69 ans,Non-vacciné,6
2021-11-14,60-69 ans,Vacciné 1 dose,0
2021-11-14,60-69 ans,Vacciné 2 doses,14
2021-11-14,70-79 ans,Non-vacciné,3
2021-11-14,70-79 ans,Vacciné 1 dose,1
2021-11-14,70-79 ans,Vacciné 2 doses,7
2021-11-14,80-89 ans,Non-vacciné,0
2021-11-14,80-89 ans,Vacciné 1 dose,0
2021-11-14,80-89 ans,Vacciné 2 doses,3
2021-11-14,90 ans et plus,Non-vacciné,0
2021-11-14,90 ans et plus,Vacciné 1 dose,0
2021-11-14,90 ans et plus,Vacciné 2 doses,1
2021-11-14,Inconnu,Non-vacciné,0
2021-11-14,Inconnu,Vacciné 1 dose,0
2021-11-14,Inconnu,Vacciné 2 doses,0
2021-11-15,0-9 ans,Non-vacciné,148
2021-11-15,0-9 ans,Vacciné 1 dose,0
2021-11-15,0-9 ans,Vacciné 2 doses,0
2021-11-15,10-19 ans,Non-vacciné,91
2021-11-15,10-19 ans,Vacciné 1 dose,1
2021-11-15,10-19 ans,Vacciné 2 doses,11
2021-11-15,20-29 ans,Non-vacciné,24
2021-11-15,20-29 ans,Vacciné 1 dose,1
2021-11-15,20-29 ans,Vacciné 2 doses,19
2021-11-15,30-39 ans,Non-vacciné,27
2021-11-15,30-39 ans,Vacciné 1 dose,8
2021-11-15,30-39 ans,Vacciné 2 doses,43
2021-11-15,40-49 ans,Non-vacciné,18
2021-11-15,40-49 ans,Vacciné 1 dose,5
2021-11-15,40-49 ans,Vacciné 2 doses,51
2021-11-15,50-59 ans,Non-vacciné,13
2021-11-15,50-59 ans,Vacciné 1 dose,0
2021-11-15,50-59 ans,Vacciné 2 doses,35
2021-11-15,60-69 ans,Non-vacciné,3
2021-11-15,60-69 ans,Vacciné 1 dose,1
2021-11-15,60-69 ans,Vacciné 2 doses,25
2021-11-15,70-79 ans,Non-vacciné,2
2021-11-15,70-79 ans,Vacciné 1 dose,1
2021-11-15,70-79 ans,Vacciné 2 doses,12
2021-11-15,80-89 ans,Non-vacciné,1
2021-11-15,80-89 ans,Vacciné 1 dose,0
2021-11-15,80-89 ans,Vacciné 2 doses,8
2021-11-15,90 ans et plus,Non-vacciné,0
2021-11-15,90 ans et plus,Vacciné 1 dose,0
2021-11-15,90 ans et plus,Vacciné 2 doses,0
2021-11-15,Inconnu,Non-vacciné,0
2021-11-15,Inconnu,Vacciné 1 dose,0
2021-11-15,Inconnu,Vacciné 2 doses,0
2021-11-16,0-9 ans,Non-vacciné,204
2021-11-16,0-9 ans,Vacciné 1 dose,0
2021-11-16,0-9 ans,Vacciné 2 doses,0
2021-11-16,10-19 ans,Non-vacciné,113
2021-11-16,10-19 ans,Vacciné 1 dose,3
2021-11-16,10-19 ans,Vacciné 2 doses,12
2021-11-16,20-29 ans,Non-vacciné,28
2021-11-16,20-29 ans,Vacciné 1 dose,4
2021-11-16,20-29 ans,Vacciné 2 doses,37
2021-11-16,30-39 ans,Non-vacciné,26
2021-11-16,30-39 ans,Vacciné 1 dose,3
2021-11-16,30-39 ans,Vacciné 2 doses,64
2021-11-16,40-49 ans,Non-vacciné,26
2021-11-16,40-49 ans,Vacciné 1 dose,4
2021-11-16,40-49 ans,Vacciné 2 doses,76
2021-11-16,50-59 ans,Non-vacciné,18
2021-11-16,50-59 ans,Vacciné 1 dose,0
2021-11-16,50-59 ans,Vacciné 2 doses,42
2021-11-16,60-69 ans,Non-vacciné,14
2021-11-16,60-69 ans,Vacciné 1 dose,0
2021-11-16,60-69 ans,Vacciné 2 doses,24
2021-11-16,70-79 ans,Non-vacciné,2
2021-11-16,70-79 ans,Vacciné 1 dose,0
2021-11-16,70-79 ans,Vacciné 2 doses,17
2021-11-16,80-89 ans,Non-vacciné,2
2021-11-16,80-89 ans,Vacciné 1 dose,0
2021-11-16,80-89 ans,Vacciné 2 doses,6
2021-11-16,90 ans et plus,Non-vacciné,0
2021-11-16,90 ans et plus,Vacciné 1 dose,0
2021-11-16,90 ans et plus,Vacciné 2 doses,0
2021-11-16,Inconnu,Non-vacciné,0
2021-11-16,Inconnu,Vacciné 1 dose,0
2021-11-16,Inconnu,Vacciné 2 doses,0
2021-11-17,0-9 ans,Non-vacciné,176
2021-11-17,0-9 ans,Vacciné 1 dose,0
2021-11-17,0-9 ans,Vacciné 2 doses,0
2021-11-17,10-19 ans,Non-vacciné,115
2021-11-17,10-19 ans,Vacciné 1 dose,1
2021-11-17,10-19 ans,Vacciné 2 doses,24
2021-11-17,20-29 ans,Non-vacciné,41
2021-11-17,20-29 ans,Vacciné 1 dose,4
2021-11-17,20-29 ans,Vacciné 2 doses,31
2021-11-17,30-39 ans,Non-vacciné,44
2021-11-17,30-39 ans,Vacciné 1 dose,4
2021-11-17,30-39 ans,Vacciné 2 doses,74
2021-11-17,40-49 ans,Non-vacciné,35
2021-11-17,40-49 ans,Vacciné 1 dose,1
2021-11-17,40-49 ans,Vacciné 2 doses,69
2021-11-17,50-59 ans,Non-vacciné,12
2021-11-17,50-59 ans,Vacciné 1 dose,0
2021-11-17,50-59 ans,Vacciné 2 doses,40
2021-11-17,60-69 ans,Non-vacciné,10
2021-11-17,60-69 ans,Vacciné 1 dose,1
2021-11-17,60-69 ans,Vacciné 2 doses,35
2021-11-17,70-79 ans,Non-vacciné,0
2021-11-17,70-79 ans,Vacciné 1 dose,0
2021-11-17,70-79 ans,Vacciné 2 doses,13
2021-11-17,80-89 ans,Non-vacciné,2
2021-11-17,80-89 ans,Vacciné 1 dose,0
2021-11-17,80-89 ans,Vacciné 2 doses,9
2021-11-17,90 ans et plus,Non-vacciné,0
2021-11-17,90 ans et plus,Vacciné 1 dose,0
2021-11-17,90 ans et plus,Vacciné 2 doses,0
2021-11-17,Inconnu,Non-vacciné,0
2021-11-17,Inconnu,Vacciné 1 dose,0
2021-11-17,Inconnu,Vacciné 2 doses,0
2021-11-18,0-9 ans,Non-vacciné,163
2021-11-18,0-9 ans,Vacciné 1 dose,0
2021-11-18,0-9 ans,Vacciné 2 doses,0
2021-11-18,10-19 ans,Non-vacciné,94
2021-11-18,10-19 ans,Vacciné 1 dose,3
2021-11-18,10-19 ans,Vacciné 2 doses,28
2021-11-18,20-29 ans,Non-vacciné,29
2021-11-18,20-29 ans,Vacciné 1 dose,4
2021-11-18,20-29 ans,Vacciné 2 doses,33
2021-11-18,30-39 ans,Non-vacciné,32
2021-11-18,30-39 ans,Vacciné 1 dose,2
2021-11-18,30-39 ans,Vacciné 2 doses,67
2021-11-18,40-49 ans,Non-vacciné,23
2021-11-18,40-49 ans,Vacciné 1 dose,7
2021-11-18,40-49 ans,Vacciné 2 doses,81
2021-11-18,50-59 ans,Non-vacciné,20
2021-11-18,50-59 ans,Vacciné 1 dose,0
2021-11-18,50-59 ans,Vacciné 2 doses,51
2021-11-18,60-69 ans,Non-vacciné,6
2021-11-18,60-69 ans,Vacciné 1 dose,1
2021-11-18,60-69 ans,Vacciné 2 doses,38
2021-11-18,70-79 ans,Non-vacciné,4
2021-11-18,70-79 ans,Vacciné 1 dose,0
2021-11-18,70-79 ans,Vacciné 2 doses,22
2021-11-18,80-89 ans,Non-vacciné,0
2021-11-18,80-89 ans,Vacciné 1 dose,0
2021-11-18,80-89 ans,Vacciné 2 doses,13
2021-11-18,90 ans et plus,Non-vacciné,0
2021-11-18,90 ans et plus,Vacciné 1 dose,0
2021-11-18,90 ans et plus,Vacciné 2 doses,2
2021-11-18,Inconnu,Non-vacciné,0
2021-11-18,Inconnu,Vacciné 1 dose,0
2021-11-18,Inconnu,Vacciné 2 doses,0
2021-11-19,0-9 ans,Non-vacciné,202
2021-11-19,0-9 ans,Vacciné 1 dose,0
2021-11-19,0-9 ans,Vacciné 2 doses,0
2021-11-19,10-19 ans,Non-vacciné,122
2021-11-19,10-19 ans,Vacciné 1 dose,3
2021-11-19,10-19 ans,Vacciné 2 doses,9
2021-11-19,20-29 ans,Non-vacciné,34
2021-11-19,20-29 ans,Vacciné 1 dose,4
2021-11-19,20-29 ans,Vacciné 2 doses,44
2021-11-19,30-39 ans,Non-vacciné,33
2021-11-19,30-39 ans,Vacciné 1 dose,8
2021-11-19,30-39 ans,Vacciné 2 doses,69
2021-11-19,40-49 ans,Non-vacciné,23
2021-11-19,40-49 ans,Vacciné 1 dose,2
2021-11-19,40-49 ans,Vacciné 2 doses,86
2021-11-19,50-59 ans,Non-vacciné,23
2021-11-19,50-59 ans,Vacciné 1 dose,4
2021-11-19,50-59 ans,Vacciné 2 doses,49
2021-11-19,60-69 ans,Non-vacciné,11
2021-11-19,60-69 ans,Vacciné 1 dose,1
2021-11-19,60-69 ans,Vacciné 2 doses,35
2021-11-19,70-79 ans,Non-vacciné,2
2021-11-19,70-79 ans,Vacciné 1 dose,1
2021-11-19,70-79 ans,Vacciné 2 doses,19
2021-11-19,80-89 ans,Non-vacciné,3
2021-11-19,80-89 ans,Vacciné 1 dose,0
2021-11-19,80-89 ans,Vacciné 2 doses,17
2021-11-19,90 ans et plus,Non-vacciné,0
2021-11-19,90 ans et plus,Vacciné 1 dose,0
2021-11-19,90 ans et plus,Vacciné 2 doses,1
2021-11-19,Inconnu,Non-vacciné,0
2021-11-19,Inconnu,Vacciné 1 dose,0
2021-11-19,Inconnu,Vacciné 2 doses,0
2021-11-20,0-9 ans,Non-vacciné,167
2021-11-20,0-9 ans,Vacciné 1 dose,0
2021-11-20,0-9 ans,Vacciné 2 doses,0
2021-11-20,10-19 ans,Non-vacciné,100
2021-11-20,10-19 ans,Vacciné 1 dose,5
2021-11-20,10-19 ans,Vacciné 2 doses,18
2021-11-20,20-29 ans,Non-vacciné,16
2021-11-20,20-29 ans,Vacciné 1 dose,3
2021-11-20,20-29 ans,Vacciné 2 doses,28
2021-11-20,30-39 ans,Non-vacciné,25
2021-11-20,30-39 ans,Vacciné 1 dose,6
2021-11-20,30-39 ans,Vacciné 2 doses,55
2021-11-20,40-49 ans,Non-vacciné,28
2021-11-20,40-49 ans,Vacciné 1 dose,2
2021-11-20,40-49 ans,Vacciné 2 doses,60
2021-11-20,50-59 ans,Non-vacciné,14
2021-11-20,50-59 ans,Vacciné 1 dose,4
2021-11-20,50-59 ans,Vacciné 2 doses,46
2021-11-20,60-69 ans,Non-vacciné,11
2021-11-20,60-69 ans,Vacciné 1 dose,2
2021-11-20,60-69 ans,Vacciné 2 doses,48
2021-11-20,70-79 ans,Non-vacciné,2
2021-11-20,70-79 ans,Vacciné 1 dose,0
2021-11-20,70-79 ans,Vacciné 2 doses,20
2021-11-20,80-89 ans,Non-vacciné,2
2021-11-20,80-89 ans,Vacciné 1 dose,0
2021-11-20,80-89 ans,Vacciné 2 doses,4
2021-11-20,90 ans et plus,Non-vacciné,0
2021-11-20,90 ans et plus,Vacciné 1 dose,0
2021-11-20,90 ans et plus,Vacciné 2 doses,2
2021-11-20,Inconnu,Non-vacciné,0
2021-11-20,Inconnu,Vacciné 1 dose,0
2021-11-20,Inconnu,Vacciné 2 doses,0
2021-11-21,0-9 ans,Non-vacciné,198
2021-11-21,0-9 ans,Vacciné 1 dose,0
2021-11-21,0-9 ans,Vacciné 2 doses,0
2021-11-21,10-19 ans,Non-vacciné,88
2021-11-21,10-19 ans,Vacciné 1 dose,7
2021-11-21,10-19 ans,Vacciné 2 doses,12
2021-11-21,20-29 ans,Non-vacciné,17
2021-11-21,20-29 ans,Vacciné 1 dose,5
2021-11-21,20-29 ans,Vacciné 2 doses,17
2021-11-21,30-39 ans,Non-vacciné,27
2021-11-21,30-39 ans,Vacciné 1 dose,3
2021-11-21,30-39 ans,Vacciné 2 doses,57
2021-11-21,40-49 ans,Non-vacciné,23
2021-11-21,40-49 ans,Vacciné 1 dose,2
2021-11-21,40-49 ans,Vacciné 2 doses,87
2021-11-21,50-59 ans,Non-vacciné,20
2021-11-21,50-59 ans,Vacciné 1 dose,2
2021-11-21,50-59 ans,Vacciné 2 doses,44
2021-11-21,60-69 ans,Non-vacciné,2
2021-11-21,60-69 ans,Vacciné 1 dose,0
2021-11-21,60-69 ans,Vacciné 2 doses,36
2021-11-21,70-79 ans,Non-vacciné,2
2021-11-21,70-79 ans,Vacciné 1 dose,0
2021-11-21,70-79 ans,Vacciné 2 doses,11
2021-11-21,80-89 ans,Non-vacciné,2
2021-11-21,80-89 ans,Vacciné 1 dose,0
2021-11-21,80-89 ans,Vacciné 2 doses,8
2021-11-21,90 ans et plus,Non-vacciné,0
2021-11-21,90 ans et plus,Vacciné 1 dose,0
2021-11-21,90 ans et plus,Vacciné 2 doses,2
2021-11-21,Inconnu,Non-vacciné,0
2021-11-21,Inconnu,Vacciné 1 dose,0
2021-11-21,Inconnu,Vacciné 2 doses,0
2021-11-22,0-9 ans,Non-vacciné,201
2021-11-22,0-9 ans,Vacciné 1 dose,0
2021-11-22,0-9 ans,Vacciné 2 doses,0
2021-11-22,10-19 ans,Non-vacciné,102
2021-11-22,10-19 ans,Vacciné 1 dose,0
2021-11-22,10-19 ans,Vacciné 2 doses,16
2021-11-22,20-29 ans,Non-vacciné,30
2021-11-22,20-29 ans,Vacciné 1 dose,4
2021-11-22,20-29 ans,Vacciné 2 doses,26
2021-11-22,30-39 ans,Non-vacciné,42
2021-11-22,30-39 ans,Vacciné 1 dose,3
2021-11-22,30-39 ans,Vacciné 2 doses,66
2021-11-22,40-49 ans,Non-vacciné,20
2021-11-22,40-49 ans,Vacciné 1 dose,5
2021-11-22,40-49 ans,Vacciné 2 doses,70
2021-11-22,50-59 ans,Non-vacciné,18
2021-11-22,50-59 ans,Vacciné 1 dose,2
2021-11-22,50-59 ans,Vacciné 2 doses,32
2021-11-22,60-69 ans,Non-vacciné,5
2021-11-22,60-69 ans,Vacciné 1 dose,0
2021-11-22,60-69 ans,Vacciné 2 doses,23
2021-11-22,70-79 ans,Non-vacciné,1
2021-11-22,70-79 ans,Vacciné 1 dose,1
2021-11-22,70-79 ans,Vacciné 2 doses,20
2021-11-22,80-89 ans,Non-vacciné,0
2021-11-22,80-89 ans,Vacciné 1 dose,0
2021-11-22,80-89 ans,Vacciné 2 doses,5
2021-11-22,90 ans et plus,Non-vacciné,0
2021-11-22,90 ans et plus,Vacciné 1 dose,0
2021-11-22,90 ans et plus,Vacciné 2 doses,0
2021-11-22,Inconnu,Non-vacciné,0
2021-11-22,Inconnu,Vacciné 1 dose,0
2021-11-22,Inconnu,Vacciné 2 doses,0
2021-11-23,0-9 ans,Non-vacciné,218
2021-11-23,0-9 ans,Vacciné 1 dose,0
2021-11-23,0-9 ans,Vacciné 2 doses,0
2021-11-23,10-19 ans,Non-vacciné,152
2021-11-23,10-19 ans,Vacciné 1 dose,5
2021-11-23,10-19 ans,Vacciné 2 doses,21
2021-11-23,20-29 ans,Non-vacciné,32
2021-11-23,20-29 ans,Vacciné 1 dose,2
2021-11-23,20-29 ans,Vacciné 2 doses,43
2021-11-23,30-39 ans,Non-vacciné,44
2021-11-23,30-39 ans,Vacciné 1 dose,2
2021-11-23,30-39 ans,Vacciné 2 doses,73
2021-11-23,40-49 ans,Non-vacciné,34
2021-11-23,40-49 ans,Vacciné 1 dose,7
2021-11-23,40-49 ans,Vacciné 2 doses,103
2021-11-23,50-59 ans,Non-vacciné,29
2021-11-23,50-59 ans,Vacciné 1 dose,3
2021-11-23,50-59 ans,Vacciné 2 doses,44
2021-11-23,60-69 ans,Non-vacciné,13
2021-11-23,60-69 ans,Vacciné 1 dose,0
2021-11-23,60-69 ans,Vacciné 2 doses,19
2021-11-23,70-79 ans,Non-vacciné,2
2021-11-23,70-79 ans,Vacciné 1 dose,1
2021-11-23,70-79 ans,Vacciné 2 doses,17
2021-11-23,80-89 ans,Non-vacciné,2
2021-11-23,80-89 ans,Vacciné 1 dose,0
2021-11-23,80-89 ans,Vacciné 2 doses,7
2021-11-23,90 ans et plus,Non-vacciné,1
2021-11-23,90 ans et plus,Vacciné 1 dose,0
2021-11-23,90 ans et plus,Vacciné 2 doses,0
2021-11-23,Inconnu,Non-vacciné,0
2021-11-23,Inconnu,Vacciné 1 dose,0
2021-11-23,Inconnu,Vacciné 2 doses,0
2021-11-24,0-9 ans,Non-vacciné,251
2021-11-24,0-9 ans,Vacciné 1 dose,0
2021-11-24,0-9 ans,Vacciné 2 doses,0
2021-11-24,10-19 ans,Non-vacciné,161
2021-11-24,10-19 ans,Vacciné 1 dose,4
2021-11-24,10-19 ans,Vacciné 2 doses,17
2021-11-24,20-29 ans,Non-vacciné,32
2021-11-24,20-29 ans,Vacciné 1 dose,6
2021-11-24,20-29 ans,Vacciné 2 doses,46
2021-11-24,30-39 ans,Non-vacciné,36
2021-11-24,30-39 ans,Vacciné 1 dose,3
2021-11-24,30-39 ans,Vacciné 2 doses,88
2021-11-24,40-49 ans,Non-vacciné,50
2021-11-24,40-49 ans,Vacciné 1 dose,5
2021-11-24,40-49 ans,Vacciné 2 doses,108
2021-11-24,50-59 ans,Non-vacciné,18
2021-11-24,50-59 ans,Vacciné 1 dose,3
2021-11-24,50-59 ans,Vacciné 2 doses,68
2021-11-24,60-69 ans,Non-vacciné,8
2021-11-24,60-69 ans,Vacciné 1 dose,1
2021-11-24,60-69 ans,Vacciné 2 doses,44
2021-11-24,70-79 ans,Non-vacciné,4
2021-11-24,70-79 ans,Vacciné 1 dose,0
2021-11-24,70-79 ans,Vacciné 2 doses,25
2021-11-24,80-89 ans,Non-vacciné,0
2021-11-24,80-89 ans,Vacciné 1 dose,0
2021-11-24,80-89 ans,Vacciné 2 doses,13
2021-11-24,90 ans et plus,Non-vacciné,0
2021-11-24,90 ans et plus,Vacciné 1 dose,0
2021-11-24,90 ans et plus,Vacciné 2 doses,0
2021-11-24,Inconnu,Non-vacciné,0
2021-11-24,Inconnu,Vacciné 1 dose,0
2021-11-24,Inconnu,Vacciné 2 doses,0
2021-11-25,0-9 ans,Non-vacciné,322
2021-11-25,0-9 ans,Vacciné 1 dose,0
2021-11-25,0-9 ans,Vacciné 2 doses,0
2021-11-25,10-19 ans,Non-vacciné,168
2021-11-25,10-19 ans,Vacciné 1 dose,3
2021-11-25,10-19 ans,Vacciné 2 doses,28
2021-11-25,20-29 ans,Non-vacciné,42
2021-11-25,20-29 ans,Vacciné 1 dose,5
